run_label,frame,frame_z_map,datasets,random_mode,prior_config,dataset_sigma_mag,survey_sigma_mag,model,N,k_base,k_random,dof_base,dof_nominal,H0,beta,H0_minus_67p5,beta_minus_0p5,raw_chi2_no_offsets,data_chi2_map,prior_chi2,posterior_objective,logdet_random_effect,marginal_score,chi2_dof_base,chi2_dof_nominal,AIC_random_marginal_base,BIC_random_marginal_base,success,method,random_effect_note
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETA05_H0free,HD,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zHD"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,0.1,0.05,FR_BETA05_H0free,3422,1,27,3421,3394,69.3858715572101,0.5,1.8858715572100948,0.0,3757.0744025330505,3082.8150223688262,8.608363831347887,3091.4233862001743,58.01561577320837,3149.439001973383,0.9011444087602533,0.9083132063549871,3151.439001973383,3157.576982427835,True,minimize_H0,"27 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zHD"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,0.1,0.05,FR_BETAfree_H0free,3422,2,27,3420,3393,69.65703077628432,0.5158087707895532,2.1570307762843157,0.015808770789553228,3672.365512959804,3081.953608883559,7.635137101627187,3089.588745985186,58.01561577320837,3147.6043617583946,0.9011560259893447,0.9083270288486763,3151.6043617583946,3163.880322667299,True,L-BFGS-B,"27 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zHD"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,0.2,0.1,FR_BETA05_H0fixed675,3422,0,27,3422,3395,67.5,0.5,0.0,0.0,4227.901691317376,3080.2341780372335,3.5630304580462377,3083.79720849528,88.30628435281889,3172.1034928480985,0.9001268784445452,0.9072854721759156,3172.1034928480985,3172.1034928480985,True,fixed,"27 Gaussian calibration offsets; dataset sigma=0.2 mag, survey sigma=0.1 mag"
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zHD"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,0.2,0.1,FR_BETAfree_H0fixed675,3422,1,27,3421,3394,67.5,0.5122724523394706,0.0,0.012272452339470608,4328.929734066,3079.3735926273657,3.3840376216581243,3082.757630249024,88.30628435281889,3171.0639146018425,0.9001384368977976,0.9072992317699958,3173.0639146018425,3179.2018950562947,True,minimize_beta,"27 Gaussian calibration offsets; dataset sigma=0.2 mag, survey sigma=0.1 mag"
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0free,HD,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zHD"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,0.2,0.1,FR_BETA05_H0free,3422,1,27,3421,3394,69.43006059076968,0.5,1.9300605907696848,0.0,3761.1231935687797,3080.229190426467,3.2924203959956753,3083.5216108224627,88.30628435281889,3171.8278951752814,0.9003885385637145,0.9075513230484582,3173.8278951752814,3179.9658756297335,True,minimize_H0,"27 Gaussian calibration offsets; dataset sigma=0.2 mag, survey sigma=0.1 mag"
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0free,HD,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zHD"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,0.2,0.1,FR_BETAfree_H0free,3422,2,27,3420,3393,69.6436650797683,0.512652855262505,2.1436650797682972,0.012652855262505036,3691.102107832501,3079.3738366918915,3.0459579046980267,3082.4197945965893,88.30628435281889,3170.726078949408,0.900401706635056,0.9075667069531068,3174.726078949408,3187.0020398583124,True,L-BFGS-B,"27 Gaussian calibration offsets; dataset sigma=0.2 mag, survey sigma=0.1 mag"
joint_des_pantheon_union31_HEL_none_none_FR_BETA05_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,none,0.0,0.0,FR_BETA05_H0fixed675,3418,0,0,3418,3418,67.5,0.5,0.0,0.0,4173.705514868556,4173.705514868556,0.0,4173.705514868556,0.0,4173.705514868556,1.2210958206168976,1.2210958206168976,4173.705514868556,4173.705514868556,True,fixed,no calibration offsets
joint_des_pantheon_union31_HEL_none_none_FR_BETAfree_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,none,0.0,0.0,FR_BETAfree_H0fixed675,3418,1,0,3417,3417,67.5,0.465369024528559,0.0,-0.034630975471441006,4047.158713745572,4047.158713745572,0.0,4047.158713745572,0.0,4047.158713745572,1.184418704637276,1.184418704637276,4049.158713745572,4055.295524609248,True,minimize_beta,no calibration offsets
joint_des_pantheon_union31_HEL_none_none_FR_BETA05_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,none,0.0,0.0,FR_BETA05_H0free,3418,1,0,3417,3417,69.10617550675089,0.5,1.606175506750887,0.0,3714.740808639084,3714.740808639084,0.0,3714.740808639084,0.0,3714.740808639084,1.0871351503187252,1.0871351503187252,3716.740808639084,3722.87761950276,True,minimize_H0,no calibration offsets
joint_des_pantheon_union31_HEL_none_none_FR_BETAfree_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,none,0.0,0.0,FR_BETAfree_H0free,3418,2,0,3416,3416,71.4781124119733,0.6114046051350925,3.9781124119732993,0.11140460513509254,3451.7237603203707,3451.7237603203707,0.0,3451.7237603203707,0.0,3451.7237603203707,1.0104577752694295,1.0104577752694295,3455.7237603203707,3467.9973820477217,True,L-BFGS-B,no calibration offsets
joint_des_pantheon_union31_HEL_dataset_tight_FR_BETA05_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,tight,0.02,0.0,FR_BETA05_H0fixed675,3418,0,3,3418,3415,67.5,0.5,0.0,0.0,4173.705514868556,3165.355178926245,33.73771202361489,3199.09289094986,9.540705680441587,3208.6335966303013,0.9260840195805281,0.9268975633751816,3208.6335966303013,3208.6335966303013,True,fixed,"3 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_HEL_dataset_tight_FR_BETAfree_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,tight,0.02,0.0,FR_BETAfree_H0fixed675,3418,1,3,3417,3414,67.5,0.5117788313733651,0.0,0.011778831373365106,4273.032378413789,3159.537654811593,37.33151101452799,3196.869165826121,9.540705680441587,3206.4098715065625,0.9246525182357602,0.9254650424169868,3208.4098715065625,3214.546682370238,True,minimize_beta,"3 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_HEL_dataset_tight_FR_BETA05_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,tight,0.02,0.0,FR_BETA05_H0free,3418,1,3,3417,3414,68.85042818044577,0.5,1.3504281804457747,0.0,3726.149408291453,3165.0106052032584,20.79308412759919,3185.8036893308577,9.540705680441587,3195.344395011299,0.9262542011130402,0.9270681327484647,3197.344395011299,3203.481205874975,True,minimize_H0,"3 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_HEL_dataset_tight_FR_BETAfree_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,tight,0.02,0.0,FR_BETAfree_H0free,3418,2,3,3416,3413,69.55410039874711,0.5321486760814038,2.05410039874711,0.032148676081403815,3592.010780722257,3156.5644788398045,16.399433651842674,3172.963912491647,9.540705680441587,3182.5046181720886,0.9240528333840177,0.924865068514446,3186.5046181720886,3198.7782398994395,True,L-BFGS-B,"3 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_HEL_dataset_moderate_FR_BETA05_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,moderate,0.05,0.0,FR_BETA05_H0fixed675,3418,0,3,3418,3415,67.5,0.5,0.0,0.0,4173.705514868556,3164.1773970694885,5.726454183573991,3169.9038512530624,14.929726680709418,3184.8335779337717,0.9257394374106169,0.926552678497654,3184.8335779337717,3184.8335779337717,True,fixed,"3 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.02 mag"
joint_des_pantheon_union31_HEL_dataset_moderate_FR_BETAfree_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,moderate,0.05,0.0,FR_BETAfree_H0fixed675,3418,1,3,3417,3414,67.5,0.5236222012841623,0.0,0.02362220128416226,4400.837420290862,3155.6720011520465,7.122155113186868,3162.7941562652336,14.929726680709418,3177.723882945943,0.9235212177793523,0.9243327478476996,3179.723882945943,3185.8606938096186,True,minimize_beta,"3 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.02 mag"
joint_des_pantheon_union31_HEL_dataset_moderate_FR_BETA05_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,moderate,0.05,0.0,FR_BETA05_H0free,3418,1,3,3417,3414,68.84070558656747,0.5,1.3407055865674664,0.0,3727.035059193454,3164.1682880713042,3.5622231960070643,3167.730511267311,14.929726680709418,3182.6602379480205,0.9260076933190823,0.9268214083395736,3184.6602379480205,3190.797048811696,True,minimize_H0,"3 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.02 mag"
joint_des_pantheon_union31_HEL_dataset_moderate_FR_BETAfree_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,moderate,0.05,0.0,FR_BETAfree_H0free,3418,2,3,3416,3413,69.44620423369669,0.5276374799444248,1.9462042336966903,0.02763747994442478,3608.6963693535317,3155.5461987155,2.9102863203611076,3158.456485035861,14.929726680709418,3173.3862117165704,0.9237547420127342,0.9245667151232053,3177.3862117165704,3189.6598334439213,True,L-BFGS-B,"3 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.02 mag"
joint_des_pantheon_union31_HEL_dataset_loose_FR_BETA05_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,loose,0.1,0.0,FR_BETA05_H0fixed675,3418,0,3,3418,3415,67.5,0.5,0.0,0.0,4173.705514868556,3164.1465891754187,1.4439526052432259,3165.590541780662,19.072737637591842,3184.6632794182538,0.9257304239834461,0.9265436571523921,3184.6632794182538,3184.6632794182538,True,fixed,"3 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_HEL_dataset_loose_FR_BETAfree_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,loose,0.1,0.0,FR_BETAfree_H0fixed675,3418,1,3,3417,3414,67.5,0.5259106400095934,0.0,0.025910640009593422,4428.718273593481,3155.5268359066545,1.8392368514521742,3157.366072758107,19.072737637591842,3176.4388103956985,0.9234787345351637,0.9242902272720136,3178.4388103956985,3184.575621259374,True,minimize_beta,"3 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_HEL_dataset_loose_FR_BETA05_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,loose,0.1,0.0,FR_BETA05_H0free,3418,1,3,3417,3414,68.83925482046135,0.5,1.339254820461349,0.0,3727.1700617528313,3164.146017312552,0.8994777069909271,3165.045495019543,19.072737637591842,3184.1182326571347,0.9260011756840948,0.9268148849773146,3186.1182326571347,3192.2550435208104,True,minimize_H0,"3 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_HEL_dataset_loose_FR_BETAfree_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,loose,0.1,0.0,FR_BETAfree_H0free,3418,2,3,3416,3413,69.42988060260917,0.5269518970453382,1.929880602609174,0.02695189704533818,3611.311794578796,3155.518280433359,0.7387617182883242,3156.2570421516475,19.072737637591842,3175.329779789239,0.9237465692135126,0.924558535140158,3179.329779789239,3191.60340151659,True,L-BFGS-B,"3 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_HEL_dataset_very_loose_FR_BETA05_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,very_loose,0.2,0.0,FR_BETA05_H0fixed675,3418,0,3,3418,3415,67.5,0.5,0.0,0.0,4173.705514868556,3164.1446462291874,0.36176558095654704,3164.506411810144,23.22763898073612,3187.7340507908802,0.9257298555380887,0.9265430882076684,3187.7340507908802,3187.7340507908802,True,fixed,"3 Gaussian calibration offsets; dataset sigma=0.2 mag, survey sigma=0.1 mag"
joint_des_pantheon_union31_HEL_dataset_very_loose_FR_BETAfree_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,very_loose,0.2,0.0,FR_BETAfree_H0fixed675,3418,1,3,3417,3414,67.5,0.5265148443416539,0.0,0.026514844341653854,4436.250358616244,3155.517046887697,0.4637357503191486,3155.980782638016,23.22763898073612,3179.2084216187523,0.923475869735937,0.9242873599553886,3181.2084216187523,3187.345232482428,True,minimize_beta,"3 Gaussian calibration offsets; dataset sigma=0.2 mag, survey sigma=0.1 mag"
joint_des_pantheon_union31_HEL_dataset_very_loose_FR_BETA05_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,very_loose,0.2,0.0,FR_BETA05_H0free,3418,1,3,3417,3414,68.83888951314316,0.5,1.3388895131431582,0.0,3727.2041724415953,3164.144610447973,0.22543238793222958,3164.370042835905,23.22763898073612,3187.5976818166414,0.9260007639590204,0.9268144728904432,3189.5976818166414,3195.734492680317,True,minimize_H0,"3 Gaussian calibration offsets; dataset sigma=0.2 mag, survey sigma=0.1 mag"
joint_des_pantheon_union31_HEL_dataset_very_loose_FR_BETAfree_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,very_loose,0.2,0.0,FR_BETAfree_H0free,3418,2,3,3416,3413,69.42538978083151,0.5267778603442669,1.9253897808315088,0.02677786034426688,3612.0097198770864,3155.5165006734032,0.18540132683427824,3155.7019020002376,23.22763898073612,3178.929540980974,0.9237460482064997,0.9245580136751841,3182.929540980974,3195.2031627083247,True,L-BFGS-B,"3 Gaussian calibration offsets; dataset sigma=0.2 mag, survey sigma=0.1 mag"
joint_des_pantheon_union31_HEL_dataset+survey_tight_FR_BETA05_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,0.02,0.01,FR_BETA05_H0fixed675,3418,0,27,3418,3391,67.5,0.5,0.0,0.0,4173.705514868556,3145.9457026626333,40.32714049540136,3186.2728431580344,14.824617664895158,3201.0974608229294,0.9204054133009459,0.9277339140851174,3201.0974608229294,3201.0974608229294,True,fixed,"27 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_HEL_dataset+survey_tight_FR_BETAfree_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,0.02,0.01,FR_BETAfree_H0fixed675,3418,1,27,3417,3390,67.5,0.506923520421141,0.0,0.006923520421140972,4228.70340043284,3143.9497642841143,41.675045146332266,3185.6248094304465,14.824617664895158,3200.4494270953414,0.9200906538730215,0.9274188095233376,3202.4494270953414,3208.586237959017,True,minimize_beta,"27 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_HEL_dataset+survey_tight_FR_BETA05_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,0.02,0.01,FR_BETA05_H0free,3418,1,27,3417,3390,68.97188576631063,0.5,1.4718857663106348,0.0,3717.8808178713707,3144.520071766525,26.672182579572457,3171.1922543460973,14.824617664895158,3186.0168720109923,0.9202575568529484,0.9275870418190338,3188.0168720109923,3194.153682874668,True,minimize_H0,"27 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_HEL_dataset+survey_tight_FR_BETAfree_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,tight,0.02,0.01,FR_BETAfree_H0free,3418,2,27,3416,3389,69.52736768722178,0.5277575639884484,2.0273676872217834,0.02775756398844842,3602.515855394298,3141.7344339871283,21.279812815044004,3163.0142468021722,14.824617664895158,3177.838864467067,0.9197114853592296,0.9270387825279222,3181.838864467067,3194.112486194418,True,L-BFGS-B,"27 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_HEL_dataset+survey_moderate_FR_BETA05_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,0.05,0.02,FR_BETA05_H0fixed675,3418,0,27,3418,3391,67.5,0.5,0.0,0.0,4173.705514868556,3131.9735353091546,14.208845290106888,3146.1823805992617,29.37399773235188,3175.556378331614,0.9163175937124501,0.9236135462427468,3175.556378331614,3175.556378331614,True,fixed,"27 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.02 mag"
joint_des_pantheon_union31_HEL_dataset+survey_moderate_FR_BETAfree_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,0.05,0.02,FR_BETAfree_H0fixed675,3418,1,27,3417,3390,67.5,0.5147689140563645,0.0,0.01476891405636449,4302.676363262733,3130.3961380300507,13.775090360672403,3144.171228390723,29.37399773235188,3173.545226123075,0.9161241258501758,0.9234206896843807,3175.545226123075,3181.6820369867505,True,minimize_beta,"27 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.02 mag"
joint_des_pantheon_union31_HEL_dataset+survey_moderate_FR_BETA05_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,0.05,0.02,FR_BETA05_H0free,3418,1,27,3417,3390,69.02908501617495,0.5,1.529085016174946,0.0,3715.7747294691194,3131.73541270426,11.687528091344788,3143.4229407956045,29.37399773235188,3172.7969385279566,0.9165160704431548,0.9238157559599587,3174.7969385279566,3180.9337493916323,True,minimize_H0,"27 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.02 mag"
joint_des_pantheon_union31_HEL_dataset+survey_moderate_FR_BETAfree_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,moderate,0.05,0.02,FR_BETAfree_H0free,3418,2,27,3416,3389,69.38089283282824,0.5191575277506675,1.8808928328282377,0.01915752775066748,3633.0083496107013,3130.359079068841,9.833826421104517,3140.1929054899456,29.37399773235188,3169.5669032222977,0.9163814634276466,0.9236822304717737,3173.5669032222977,3185.8405249496486,True,L-BFGS-B,"27 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.02 mag"
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,0.1,0.05,FR_BETA05_H0fixed675,3418,0,27,3418,3391,67.5,0.5,0.0,0.0,4173.705514868556,3119.9228833589614,7.740360696884673,3127.663244055846,57.97815184583695,3185.641395901683,0.9127919494906265,0.920059829949561,3185.641395901683,3185.641395901683,True,fixed,"27 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0fixed675,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,0.1,0.05,FR_BETAfree_H0fixed675,3418,1,27,3417,3390,67.5,0.5125357642570887,0.0,0.012535764257088688,4280.368242458373,3118.940743253109,7.550443495684343,3126.491186748793,57.97815184583695,3184.4693385946302,0.9127716544492563,0.9200415171838079,3186.4693385946302,3192.606149458306,True,minimize_beta,"27 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETA05_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,0.1,0.05,FR_BETA05_H0free,3418,1,27,3417,3390,69.12182688714357,0.5,1.6218268871435697,0.0,3714.783368799255,3119.887693821155,6.9969619910085115,3126.8846558121636,57.97815184583695,3184.8628076580007,0.913048783676077,0.9203208536345591,3186.8628076580007,3192.9996185216764,True,minimize_H0,"27 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_HEL_dataset+survey_loose_FR_BETAfree_H0free,HEL,"{""DES_Dovekie_raw"": ""zHEL"", ""PantheonPlusSH0ES"": ""zHEL"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,0.1,0.05,FR_BETAfree_H0free,3418,2,27,3416,3389,69.35740552802426,0.5137853941163287,1.857405528024259,0.01378539411632873,3652.203208375179,3118.9257993651145,6.559246426650986,3125.4850457917655,57.97815184583695,3183.4631976376027,0.9130344845916611,0.9203085864163808,3187.4631976376027,3199.7368193649536,True,L-BFGS-B,"27 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
