run_label,frame,frame_z_map,datasets,random_mode,prior_config,dataset_sigma_mag,survey_sigma_mag,model,N,k_base,k_random,dof_base,dof_nominal,H0,beta,H0_minus_67p5,beta_minus_0p5,raw_chi2_no_offsets,data_chi2_map,prior_chi2,posterior_objective,logdet_random_effect,marginal_score,chi2_dof_base,chi2_dof_nominal,AIC_random_marginal_base,BIC_random_marginal_base,success,method,random_effect_note
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_none_none_FR_BETA05_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,none,0.0,0.0,FR_BETA05_H0free,3420,1,0,3419,3419,69.04131458612596,0.5,1.5413145861259636,0.0,3692.471323304373,3692.471323304373,0.0,3692.471323304373,0.0,3692.471323304373,1.0799857628851632,1.0799857628851632,3694.471323304373,3700.6087191344295,True,minimize_H0,no calibration offsets
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_none_none_FR_BETAfree_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,none,0.0,0.0,FR_BETAfree_H0free,3420,2,0,3418,3418,71.46788706063424,0.6142408767312587,3.96788706063424,0.11424087673125871,3416.7631302733635,3416.7631302733635,0.0,3416.7631302733635,0.0,3416.7631302733635,0.9996381305656418,0.9996381305656418,3420.7631302733635,3433.037921933477,True,L-BFGS-B,no calibration offsets
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_010mmag_ds020_FR_BETA05_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_010mmag_ds020,0.02,0.0,FR_BETA05_H0fixed675,3420,0,3,3420,3417,67.5,0.5,0.0,0.0,4115.907365821276,3173.0323377394834,31.503876705673207,3204.5362144451565,9.542957637826124,3214.0791720829825,0.9277872332571588,0.9286017962363136,3214.0791720829825,3214.0791720829825,True,fixed,"3 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_010mmag_ds020_FR_BETAfree_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_010mmag_ds020,0.02,0.0,FR_BETAfree_H0fixed675,3420,1,3,3419,3416,67.5,0.5205124184943661,0.0,0.020512418494366136,4294.475035716654,3159.7324060983156,38.116460219164786,3197.8488663174803,9.542957637826124,3207.3918239553063,0.9241685890898846,0.9249802125580548,3209.3918239553063,3215.529219785363,True,minimize_beta,"3 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_010mmag_ds020_FR_BETA05_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_010mmag_ds020,0.02,0.0,FR_BETA05_H0free,3420,1,3,3419,3416,68.78768440627113,0.5,1.2876844062711257,0.0,3703.7230285189266,3172.727192074594,19.71463834335739,3192.441830417951,9.542957637826124,3201.9847880557772,0.9279693454444556,0.9287843068134057,3203.9847880557772,3210.1221838858337,True,minimize_H0,"3 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_010mmag_ds020_FR_BETAfree_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_010mmag_ds020,0.02,0.0,FR_BETAfree_H0free,3420,2,3,3418,3415,69.71984464765721,0.5426989564076631,2.2198446476572116,0.04269895640766308,3531.233950906094,3155.734365945973,14.28966920296364,3170.0240351489365,9.542957637826124,3179.5669927867625,0.9232692703177218,0.9240803414190257,3183.5669927867625,3195.841784446876,True,L-BFGS-B,"3 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_016mmag_ds032_FR_BETA05_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_016mmag_ds032,0.032,0.0,FR_BETA05_H0fixed675,3420,0,3,3420,3417,67.5,0.5,0.0,0.0,4115.907365821276,3172.082834776261,12.842137344421541,3184.9249721206825,12.284565235859802,3197.209537356542,0.9275096008117721,0.9283239200398773,3197.209537356542,3197.209537356542,True,fixed,"3 Gaussian calibration offsets; dataset sigma=0.032 mag, survey sigma=0.016 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_016mmag_ds032_FR_BETAfree_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_016mmag_ds032,0.032,0.0,FR_BETAfree_H0fixed675,3420,1,3,3419,3416,67.5,0.5296887983946997,0.0,0.029688798394699734,4401.354542835559,3155.8478371091537,17.143916216669954,3172.9917533258235,12.284565235859802,3185.276318561683,0.923032417990393,0.9238430436502206,3187.276318561683,3193.4137143917396,True,minimize_beta,"3 Gaussian calibration offsets; dataset sigma=0.032 mag, survey sigma=0.016 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_016mmag_ds032_FR_BETA05_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_016mmag_ds032,0.032,0.0,FR_BETA05_H0free,3420,1,3,3419,3416,68.78075892659774,0.5,1.2807589265977413,0.0,3704.3470775270644,3172.035267960414,8.091912635487645,3180.1271805959013,12.284565235859802,3192.411745831761,0.9277669692776875,0.928581752915812,3194.411745831761,3200.5491416618174,True,minimize_H0,"3 Gaussian calibration offsets; dataset sigma=0.032 mag, survey sigma=0.016 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_016mmag_ds032_FR_BETAfree_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_016mmag_ds032,0.032,0.0,FR_BETAfree_H0free,3420,2,3,3418,3415,69.64979692708893,0.5397808659735646,2.1497969270889286,0.03978086597356456,3540.8612297317654,3154.982790167493,6.007638168791585,3160.990428336285,12.284565235859802,3173.2749935721445,0.923049382728933,0.9238602606639804,3177.2749935721445,3189.549785232258,True,L-BFGS-B,"3 Gaussian calibration offsets; dataset sigma=0.032 mag, survey sigma=0.016 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_025mmag_ds050_FR_BETA05_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_025mmag_ds050,0.05,0.0,FR_BETA05_H0fixed675,3420,0,3,3420,3417,67.5,0.5,0.0,0.0,4115.907365821276,3171.9336639351236,5.346980408362019,3177.2806443434856,14.93204582984973,3192.2126901733354,0.9274659836067612,0.9282802645405688,3192.2126901733354,3192.2126901733354,True,fixed,"3 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.025 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_025mmag_ds050_FR_BETAfree_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_025mmag_ds050,0.05,0.0,FR_BETAfree_H0fixed675,3420,1,3,3419,3416,67.5,0.5341943520754661,0.0,0.03419435207546606,4459.832595085531,3155.0295025351206,7.504486783599577,3162.53398931872,14.93204582984973,3177.46603514857,0.9227930688900616,0.9236034843486887,3179.46603514857,3185.6034309786264,True,minimize_beta,"3 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.025 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_025mmag_ds050_FR_BETA05_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_025mmag_ds050,0.05,0.0,FR_BETA05_H0free,3420,1,3,3419,3416,68.77803634940818,0.5,1.2780363494081826,0.0,3704.597036123302,3171.9256207638027,3.378299859368991,3175.3039206231715,14.93204582984973,3190.2359664530213,0.9277348993167016,0.9285496547903404,3192.2359664530213,3198.3733622830778,True,minimize_H0,"3 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.025 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_025mmag_ds050_FR_BETAfree_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_025mmag_ds050,0.05,0.0,FR_BETAfree_H0free,3420,2,3,3418,3415,69.62182208492123,0.5386134434198414,2.1218220849212344,0.03861344341984141,3544.8223355998175,3154.8603988048853,2.532077446036884,3157.3924762509223,14.93204582984973,3172.324522080772,0.9230135748405165,0.9238244213191465,3176.324522080772,3188.5993137408855,True,L-BFGS-B,"3 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.025 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_050mmag_ds100_stress_FR_BETA05_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_050mmag_ds100_stress,0.1,0.0,FR_BETA05_H0fixed675,3420,0,3,3420,3417,67.5,0.5,0.0,0.0,4115.907365821276,3171.90492586687,1.348255158678998,3173.253181025549,19.075066714270548,3192.3282477398197,0.9274575806628276,0.9282718542191601,3192.3282477398197,3192.3282477398197,True,fixed,"3 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_050mmag_ds100_stress_FR_BETAfree_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_050mmag_ds100_stress,0.1,0.0,FR_BETAfree_H0fixed675,3420,1,3,3419,3416,67.5,0.5368446428994327,0.0,0.03684464289943268,4496.061637179779,3154.8479704453102,1.9495680642029862,3156.7975385095133,19.075066714270548,3175.872605223784,0.9227399738067593,0.9235503426362149,3177.872605223784,3184.0100010538404,True,minimize_beta,"3 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_050mmag_ds100_stress_FR_BETA05_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_050mmag_ds100_stress,0.1,0.0,FR_BETA05_H0free,3420,1,3,3419,3416,68.77659667198897,0.5,1.276596671988969,0.0,3704.730268543764,3171.904421145099,0.8530678171226624,3172.757488962222,19.075066714270548,3191.8325556764926,0.9277286987847614,0.9285434488129681,3193.8325556764926,3199.969951506549,True,minimize_H0,"3 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset_budget_050mmag_ds100_stress_FR_BETAfree_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset,budget_050mmag_ds100_stress,0.1,0.0,FR_BETAfree_H0free,3420,2,3,3418,3415,69.60683905645514,0.5379912776514071,2.1068390564551436,0.037991277651407085,3546.9661773384573,3154.836462531598,0.642616343412596,3155.4790788750106,19.075066714270548,3174.5541455892812,0.9230065718348737,0.9238174121615221,3178.5541455892812,3190.8289372493946,True,L-BFGS-B,"3 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_010mmag_ds020_FR_BETA05_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_010mmag_ds020,0.02,0.01,FR_BETA05_H0fixed675,3420,0,27,3420,3393,67.5,0.5,0.0,0.0,4115.907365821276,3145.505953420937,41.30183393498478,3186.807787355922,14.828179284504728,3201.6359666404264,0.919738582871619,0.9270574575363799,3201.6359666404264,3201.6359666404264,True,fixed,"27 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_010mmag_ds020_FR_BETAfree_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_010mmag_ds020,0.02,0.01,FR_BETAfree_H0fixed675,3420,1,27,3419,3392,67.5,0.512293416555344,0.0,0.012293416555343994,4212.822830486908,3141.5758890787793,43.20068383916168,3184.776572917941,14.828179284504728,3199.6047522024455,0.9188581132140331,0.9261721371104892,3201.6047522024455,3207.742148032502,True,minimize_beta,"27 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_010mmag_ds020_FR_BETA05_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_010mmag_ds020,0.02,0.01,FR_BETA05_H0free,3420,1,27,3419,3392,68.98945451159335,0.5,1.489454511593351,0.0,3692.940365744019,3143.097244442556,28.27128482469217,3171.368529267248,14.828179284504728,3186.1967085517526,0.9193030840721135,0.9266206498946215,3188.1967085517526,3194.334104381809,True,minimize_H0,"27 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_010mmag_ds020_FR_BETAfree_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_010mmag_ds020,0.02,0.01,FR_BETAfree_H0free,3420,2,27,3418,3391,69.68694519056791,0.5348894918581002,2.1869451905679114,0.0348894918581002,3548.5123018128925,3138.603681482665,19.943273845145768,3158.546955327811,14.828179284504728,3173.3751346123154,0.9182573673149985,0.9255687648135255,3177.3751346123154,3189.6499262724287,True,L-BFGS-B,"27 Gaussian calibration offsets; dataset sigma=0.02 mag, survey sigma=0.01 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_016mmag_ds032_FR_BETA05_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_016mmag_ds032,0.032,0.016,FR_BETA05_H0fixed675,3420,0,27,3420,3393,67.5,0.5,0.0,0.0,4115.907365821276,3132.225193256293,24.60325857044257,3156.8284518267355,23.000062210555456,3179.828514037291,0.9158553196655828,0.9231432930316219,3179.828514037291,3179.828514037291,True,fixed,"27 Gaussian calibration offsets; dataset sigma=0.032 mag, survey sigma=0.016 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_016mmag_ds032_FR_BETAfree_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_016mmag_ds032,0.032,0.016,FR_BETAfree_H0fixed675,3420,1,27,3419,3392,67.5,0.5163802245975686,0.0,0.016380224597568604,4251.749306038657,3129.6493962635604,24.395189841107076,3154.0445861046674,23.000062210555456,3177.0446483152227,0.9153698146427495,0.9226560720116629,3179.0446483152227,3185.182044145279,True,minimize_beta,"27 Gaussian calibration offsets; dataset sigma=0.032 mag, survey sigma=0.016 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_016mmag_ds032_FR_BETA05_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_016mmag_ds032,0.032,0.016,FR_BETA05_H0free,3420,1,27,3419,3392,69.07499337766305,0.5,1.5749933776630485,0.0,3692.668891831361,3131.2000821469337,18.66286326588304,3149.8629454128168,23.000062210555456,3172.863007623372,0.9158233641845375,0.9231132317650158,3174.863007623372,3181.0004034534286,True,minimize_H0,"27 Gaussian calibration offsets; dataset sigma=0.032 mag, survey sigma=0.016 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_016mmag_ds032_FR_BETAfree_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_016mmag_ds032,0.032,0.016,FR_BETAfree_H0free,3420,2,27,3418,3391,69.58599144077046,0.5270066804006502,2.0859914407704565,0.02700668040065024,3574.903639640245,3129.2016710793782,13.866500705469067,3143.0681717848474,23.000062210555456,3166.068233995403,0.9155066328494378,0.9227961283041517,3170.068233995403,3182.343025655516,True,L-BFGS-B,"27 Gaussian calibration offsets; dataset sigma=0.032 mag, survey sigma=0.016 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_025mmag_ds050_FR_BETA05_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_025mmag_ds050,0.05,0.025,FR_BETA05_H0fixed675,3420,0,27,3420,3393,67.5,0.5,0.0,0.0,4115.907365821276,3122.243916760789,16.549701454004456,3138.7936182147937,34.040515534306564,3172.8341337491,0.9129368177663126,0.9202015669793071,3172.8341337491,3172.8341337491,True,fixed,"27 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.025 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_025mmag_ds050_FR_BETAfree_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_025mmag_ds050,0.05,0.025,FR_BETAfree_H0fixed675,3420,1,27,3419,3392,67.5,0.5158641183003,0.0,0.01586411830029999,4246.650301683918,3120.8893490769133,15.703303506387503,3136.5926525833006,34.040515534306564,3170.633168117607,0.9128076481652276,0.9200735109306938,3172.633168117607,3178.7705639476635,True,minimize_beta,"27 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.025 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_025mmag_ds050_FR_BETA05_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_025mmag_ds050,0.05,0.025,FR_BETA05_H0free,3420,1,27,3419,3392,69.15955331968456,0.5,1.6595533196845622,0.0,3694.9034946426495,3121.8566047880454,13.718308086515215,3135.5749128745606,34.040515534306564,3169.615428408867,0.9130905541936372,0.9203586688644002,3171.615428408867,3177.7528242389235,True,minimize_H0,"27 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.025 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_025mmag_ds050_FR_BETAfree_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_025mmag_ds050,0.05,0.025,FR_BETAfree_H0free,3420,2,27,3418,3391,69.53242692043415,0.5207162943832409,2.0324269204341476,0.020716294383240852,3599.4506776089797,3120.815708567662,11.178637104053957,3131.994345671716,34.040515534306564,3166.0348612060225,0.9130531622491698,0.9203231225501806,3170.0348612060225,3182.309652866136,True,L-BFGS-B,"27 Gaussian calibration offsets; dataset sigma=0.05 mag, survey sigma=0.025 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_050mmag_ds100_stress_FR_BETA05_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_050mmag_ds100_stress,0.1,0.05,FR_BETA05_H0fixed675,3420,0,27,3420,3393,67.5,0.5,0.0,0.0,4115.907365821276,3112.759203309677,8.782564641121969,3121.541767950799,57.98574199968752,3179.5275099504865,0.9101635097396716,0.9174061901885284,3179.5275099504865,3179.5275099504865,True,fixed,"27 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_050mmag_ds100_stress_FR_BETAfree_H0fixed675,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_050mmag_ds100_stress,0.1,0.05,FR_BETAfree_H0fixed675,3420,1,27,3419,3392,67.5,0.5132312557882818,0.0,0.01323125578828177,4221.461777341599,3111.8503043173423,8.388145133764379,3120.2384494511066,57.98574199968752,3178.224191450794,0.9101638795897462,0.9174086982067636,3180.224191450794,3186.3615872808505,True,minimize_beta,"27 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_050mmag_ds100_stress_FR_BETA05_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_050mmag_ds100_stress,0.1,0.05,FR_BETA05_H0free,3420,1,27,3419,3392,69.25727435515762,0.5,1.7572743551576195,0.0,3700.573600654347,3112.7044936819857,7.925000893008721,3120.6294945749946,57.98574199968752,3178.615236574682,0.9104137156133331,0.9176605229015288,3180.615236574682,3186.7526324047385,True,minimize_H0,"27 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
joint_des_pantheon_union31_CMB_PANTHEON_ONLY_dataset+survey_budget_050mmag_ds100_stress_FR_BETAfree_H0free,CMB_PANTHEON_ONLY,"{""DES_Dovekie_raw"": ""zHD"", ""PantheonPlusSH0ES"": ""zCMB"", ""Union3p1_UNITY1p8"": ""z""}",PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,budget_050mmag_ds100_stress,0.1,0.05,FR_BETAfree_H0free,3420,2,27,3418,3391,69.5064626360617,0.514580978627523,2.0064626360616984,0.014580978627522945,3628.6182814753734,3111.835633647785,7.230746048129364,3119.0663796959143,57.98574199968752,3177.0521216956017,0.9104258729221139,0.9176749140807388,3181.0521216956017,3193.326913355715,True,L-BFGS-B,"27 Gaussian calibration offsets; dataset sigma=0.1 mag, survey sigma=0.05 mag"
