parameter,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
logeta[0],-0.28087449302023393,0.20713275247436103,-0.654112677752178,0.12619683340234555,0.002586992372829651,0.0035383092249070104,6102.848065568806,2587.126523521869,1.001533941541777
logeta[1],-0.39888377831058086,0.20909919037762167,-0.7940090635913172,0.0006460752459087615,0.0031787774056296746,0.0037225905973454136,4260.427864192028,1950.1049498729085,1.001035183669733
logeta[2],0.25899991540287043,0.2531675226796923,-0.20887427601598718,0.7339791578614727,0.0035073068685286413,0.004427124542102153,5138.930313352113,2231.4428323378684,1.0024691589943002
logeta[3],0.043284883612358147,0.10823745358981647,-0.15968011861420262,0.24576159760066774,0.0030809178890289783,0.0019057283868142887,1234.0503161289043,1646.933363731,1.0034365179096598
logeta[4],0.6021054266863423,0.18604585546931926,0.2524631771890755,0.9430311770927082,0.003003077642144072,0.0029479896514546387,3714.303877536044,1995.4911933751805,1.0031234978188266
logeta[5],0.7818523922280157,0.13857376455594186,0.548480164523615,0.9999279517060913,0.002527882381511356,0.0020336167734253505,2612.9733894311507,1849.9946399082407,1.0001222563745835
logeta[6],-0.9576408369031675,0.0399518402265897,-0.9999847877188427,-0.884173391919039,0.0005660281176003074,0.000793989619202607,3867.120802324505,2477.5908071160497,1.000979127509126
logeta[7],-0.09212987885510684,0.2430746332793596,-0.5382045802890549,0.36709589806461196,0.0031551514569278533,0.004902580446845865,5915.9877050916075,2174.116782477778,1.0000580827863421
logeta[8],0.2812616127372659,0.12576870493476078,0.047891573063578496,0.5185543719803811,0.002537617606282555,0.0020969945186155195,2467.806844232138,2603.1197564615736,1.0030809187509369
logeta[9],0.46321070160902644,0.13014160673506406,0.2196040582525478,0.7061407610596482,0.0033494197354797485,0.002392653251887255,1514.639969752505,1686.416157223103,1.0011412792279855
logeta[10],-0.09464662762563505,0.15274240122773133,-0.37482215434931165,0.2028954114750614,0.0029894845472574418,0.0022969841404506105,2602.8980334031457,2334.681412683592,1.0002509559581234
logeta[11],-0.018643096240586663,0.11399250173344015,-0.2274907271019012,0.19662324404720377,0.0032740776124116273,0.0020295143921044523,1212.2165501309257,1505.2025175599401,1.001524333391765
logeta[12],-0.15371564591313971,0.13239275861880745,-0.4142729353639141,0.07887131227201416,0.0029719782342781187,0.002128694060653432,1994.6952267847655,2162.5904176251424,1.0015570349923384
logeta[13],0.5095542545585339,0.17051043497853582,0.20283637838770074,0.8290035665225062,0.00352889902647051,0.0025233726710651235,2279.0563218718103,2147.3762815871414,1.0031375792568022
logeta[14],0.4048012249189212,0.17591808229511052,0.0994198986842234,0.7581217636549631,0.004626055498588152,0.002694619072385902,1443.258451109934,1948.89550286144,1.0037022030654976
logeta[15],-0.1442423674282571,0.07611258693277971,-0.2926244695602198,-0.007106720575795089,0.0027190954409122363,0.0014439419025411998,788.2179976207309,1253.4336555049017,1.0038313735011073
logeta[16],-0.5306824524592615,0.08509228992759663,-0.6815682196976462,-0.36587074400539843,0.0029952038878878974,0.0017374045582383636,806.2573985441277,1194.663658093732,1.0055058340940162
logeta[17],0.7910290448554057,0.1529003585897704,0.5192118370770449,0.9997261204882384,0.0019916293801624466,0.0023725010167842337,4979.966607747447,3122.5786582243018,1.0000700593939034
logeta[18],-0.11597408749425919,0.24614759272468212,-0.5839260492208955,0.3437708516934992,0.0031659995966238016,0.004273711701650735,6040.211411498489,2374.6145434045634,1.0025336802655418
logeta[19],-0.11379247208685278,0.22606225190459622,-0.5278513733261171,0.32128025734391263,0.0029332333310609637,0.0038123779431404243,5913.94546795188,2847.680832011847,1.0000044649843631
logeta[20],0.3406004775780163,0.2372493986565685,-0.11145111711238254,0.7724132399009931,0.0032021061045097872,0.004009654291452994,5392.175694460461,2693.2934175412006,1.0011483887429973
logeta[21],-0.05259388578223529,0.22769610991010072,-0.46414312247782896,0.37958225615001884,0.0029222629585457125,0.0037871973869194123,6052.6147062475875,2765.4895215552397,0.9997404330968228
logeta[22],0.01224990976296964,0.2505732849335703,-0.44360584331529684,0.489548555706379,0.0031417084501153673,0.004494229145096076,6347.473665903385,2747.535494231485,1.0007169343090285
logeta[23],-0.7904358060884403,0.13776884856490484,-0.9999761099002075,-0.5601759907198494,0.0021992084496408265,0.0020197820515467572,3204.6605735384514,2311.5648929116883,1.0001340516109845
log10_kappa,-0.23341807592366348,0.027513094703744485,-0.28211634147184306,-0.18022431922226795,0.0006949168465665388,0.00045738299672541183,1554.2337721735262,2370.7477372258236,1.0012729499565745
bridge_exponent,0.5897033301467312,0.01339457953425464,0.5652889272709912,0.6148784168105091,0.00029876168503357824,0.00020617365621088265,2019.8379495968798,2659.3635680638367,1.0004221760725422
