model,parameter,mean,sd,hdi_3%,hdi_97%,r_hat,ess_bulk,ess_tail
RAR,ydisk,0.5209639819774621,0.0391771160250085,0.4433894843947269,0.5892272880290925,1.0039661929761243,816.1615161493096,1193.3993049844955
RAR,ybul,0.08753443220835812,0.017141396134426765,0.056663582436229036,0.1185255712120137,1.0020820061254696,2902.951507218308,1862.9309171089933
RAR,log10_gdagger,-10.022236092983327,0.01817956394380716,-10.054582415661866,-9.98726453567654,1.0011319481422691,1916.3899221512852,2354.063670733531
PLAMB_OPTICAL_DEPTH_KAPPA_P,ydisk,0.5836907125887785,0.04223537846818713,0.510581330062938,0.6672595774176883,1.0051724462414326,730.3147379192511,1213.3214797154235
PLAMB_OPTICAL_DEPTH_KAPPA_P,ybul,0.09141993636902888,0.01772251244532474,0.058451934420012355,0.12398900158614148,1.0022065630835253,2081.126168837323,1556.9084663922004
PLAMB_OPTICAL_DEPTH_KAPPA_P,log10_kappa,-0.23341807592366348,0.027513094703744485,-0.28211634147184306,-0.18022431922226795,1.0012729499565745,1554.2337721735262,2370.7477372258236
PLAMB_OPTICAL_DEPTH_KAPPA_P,bridge_exponent,0.5897033301467312,0.01339457953425464,0.5652889272709912,0.6148784168105091,1.0004221760725422,2019.8379495968798,2659.3635680638367
