scenario,model,galaxy,N_points,success,message,profile_objective,data_objective,prior_objective,logd,distance_pull,distance_multiplier,logeta_disk,disk_ml_multiplier,logeta_bulge,bulge_ml_multiplier,delta_inc_deg,inclination_pull,trial_inclination_deg,logeta_gas,gas_multiplier
stellar_ml_tight,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140.25314558225827,140.0444351145053,0.20871046775296756,0.12885561587342573,0.051178475841500336,1.1375258716288565,0.06809590814196505,1.0704679701497009,0.06809590814196505,1.0704679701497009,0.0,0.0,37.0,0.0,1.0
stellar_ml_tight,RAR,UGC06786,45,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,62.35850406443534,38.815162538546915,23.543341525888426,0.8168008626863,2.8048293250003957,2.2632478030934586,-0.5938991199091733,0.5521701044676552,-0.5938991199091733,0.5521701044676552,0.0,0.0,64.0,0.0,1.0
stellar_ml_tight,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06786,45,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61.831716744981264,39.47204178710514,22.359674957876123,0.8035982481992859,2.7519827943351616,2.2335634019002604,-0.5767937042783022,0.561696447351667,-0.5767937042783022,0.561696447351667,0.0,0.0,64.0,0.0,1.0
stellar_ml_tight,RAR,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.526278976831176,25.293596258504344,0.23268271832683163,0.2328782301195281,0.46746212968067424,1.2622277686442693,0.017850551866200198,1.018010825202707,0.017850551866200198,1.018010825202707,0.0,0.0,73.0,0.0,1.0
stellar_ml_tight,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.55379474388266,25.317979214428014,0.2358155294546428,0.23674811771382057,0.482949561702639,1.267121912011767,0.007612038615385057,1.0076410838323242,0.007612038615385057,1.0076410838323242,0.0,0.0,73.0,0.0,1.0
stellar_ml_wide,RAR,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,261.7281660143125,240.94566581487123,20.782500199441237,1.1106326012882246,3.981980669126978,3.0362785407444104,-1.1097668843207908,0.32963579539153354,-1.1097668843207908,0.32963579539153354,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,262.34227835807786,242.30703128790864,20.035247070169227,1.0943572494123286,3.9168180760900255,2.987262001792693,-1.0832570365549974,0.3384912499134182,-1.0832570365549974,0.3384912499134182,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,RAR,UGC03580,47,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68.11302431900071,61.21680500638385,6.89621931261687,0.32929944542729905,0.8488085721948234,1.389994020628592,-1.2425521438138376,0.288646609439264,-1.2425521438138376,0.288646609439264,0.0,0.0,63.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03580,47,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66.786982333922,60.017741205544894,6.7692411283770975,0.3238459648297382,0.8270995244314562,1.3824343472081946,-1.2334045874187387,0.291299134140587,-1.2334045874187387,0.291299134140587,0.0,0.0,63.0,0.0,1.0
stellar_ml_wide,RAR,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.460456258332194,31.051401140486078,2.4090551178461177,0.023796242123286463,-0.6131025675813663,1.0240816319317358,0.7129446611538749,2.039989500754428,0.7129446611538749,2.039989500754428,0.0,0.0,36.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34.11335881227814,31.76851343465538,2.3448453776227676,0.025169047246933883,-0.6039813335386705,1.0254884618738194,0.7035715895272522,2.020957864823995,0.7035715895272522,2.020957864823995,0.0,0.0,36.0,0.0,1.0
stellar_ml_wide,RAR,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,312.97023359802387,281.2996796561705,31.67055394185337,-0.8814089370595884,-4.0,0.4141989201658806,1.9793025249979708,7.237693114266814,1.9793025249979708,7.237693114266814,0.0,0.0,60.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,321.4463175189602,295.86883194308683,25.57748557587334,-0.7564527554200864,-3.4989130897890672,0.469328300000703,1.8258623144952677,6.208146085980698,1.8258623144952677,6.208146085980698,0.0,0.0,60.0,0.0,1.0
stellar_ml_wide,RAR,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,197.1697465157794,193.5198835295252,3.6498629862542016,-0.2230382437205354,-1.6985267276293707,0.8000842505109709,0.4372842158661981,1.5484961216860744,0.4372842158661981,1.5484961216860744,0.0,0.0,53.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,209.40837506367748,205.75928602501028,3.6490890386672037,-0.22473631622723786,-1.707031985535749,0.7987268022910612,0.4286988567237735,1.5352586319618677,0.4286988567237735,1.5352586319618677,0.0,0.0,53.0,0.0,1.0
stellar_ml_wide,RAR,NGC2903,34,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,206.62360200027044,200.58434648129287,6.039255518977579,0.6047285940110322,1.6288547425275939,1.8307552635089972,-0.9200662675485588,0.398492633079614,-0.9200662675485588,0.398492633079614,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC2903,34,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,212.5482433691839,206.42249050918247,6.125752860001416,0.6041165573252603,1.6268146202416875,1.829635116945421,-0.9326343135668597,0.39351570000219577,-0.9326343135668597,0.39351570000219577,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,RAR,NGC3521,41,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,16.844084455997137,15.824222550334412,1.0198619056627258,0.32948918211282613,0.7144830363576327,1.3902577785084502,-0.3568528745925636,0.6998754596224221,-0.3568528745925636,0.6998754596224221,0.0,0.0,75.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3521,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.18342662119115,14.923833535286523,1.259593085904626,0.34995381805457754,0.782995078423496,1.419002014806428,-0.4020297852986795,0.6689608201957704,-0.4020297852986795,0.6689608201957704,0.0,0.0,75.0,0.0,1.0
stellar_ml_wide,RAR,NGC4559,32,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11.112710540751909,10.220832471096173,0.8918780696557365,-0.1625264075202817,-0.9286619292434523,0.8499936437046355,-0.08582699288330815,0.917752995285648,-0.08582699288330815,0.917752995285648,0.0,0.0,67.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4559,32,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11.092071408935789,10.194884928089998,0.8971864808457912,-0.16221480733838675,-0.9276232619704691,0.8502585431478374,-0.09578826219461568,0.9086563926117139,-0.09578826219461568,0.9086563926117139,0.0,0.0,67.0,0.0,1.0
stellar_ml_wide,RAR,NGC5033,22,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,97.1798166968268,97.16607192650991,0.013744770316887525,0.15111013569816473,0.11704171101977615,1.1631247525844806,0.003391467177002253,1.0033972247087954,0.003391467177002253,1.0033972247087954,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5033,22,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,102.7805238358942,102.7665486589099,0.013975176984299951,0.15136196769748383,0.11788293706005487,1.163417701501789,-0.00443819035179579,0.9955716438609217,-0.00443819035179579,0.9955716438609217,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,RAR,NGC6195,23,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,122.5630586100025,106.15678077660803,16.406277833394473,-0.2845538068380128,-4.0,0.7523498728071458,0.3186996365680668,1.375338161569289,0.3186996365680668,1.375338161569289,0.0,0.0,62.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6195,23,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120.88779053382525,104.49158967555,16.396200858275247,-0.2845538068380128,-4.0,0.7523498728071458,0.3147224405230933,1.3698790352764216,0.3147224405230933,1.3698790352764216,0.0,0.0,62.0,0.0,1.0
stellar_ml_wide,RAR,NGC6674,15,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,60.527620717229404,54.65229225887123,5.875328458358176,-0.24858080148466014,-1.83041492197604,0.7799068406584833,0.7944982177081368,2.2133301082609105,0.7944982177081368,2.2133301082609105,0.0,0.0,54.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6674,15,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58.036134118818474,51.92075261230143,6.115381506517046,-0.2591651909187794,-1.883544406194364,0.7716955354195806,0.8011931690315025,2.228197959835219,0.8011931690315025,2.228197959835219,0.0,0.0,54.0,0.0,1.0
stellar_ml_wide,RAR,UGC02885,19,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40.14769069583503,36.74487824107691,3.4028124547581227,-0.051824181241015586,-1.6789635249376957,0.9494957913399249,0.38206476436819914,1.4653069817408575,0.38206476436819914,1.4653069817408575,0.0,0.0,64.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02885,19,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39.64865792383573,36.264688117084106,3.383969806751624,-0.051947524353368024,-1.6801969560612204,0.9493786847961467,0.37446895585423146,1.454218955068539,0.37446895585423146,1.454218955068539,0.0,0.0,64.0,0.0,1.0
stellar_ml_wide,RAR,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,225.19756613828577,224.50165225208482,0.695913886200937,0.21419214115194565,0.6548006154497074,1.238860668042508,-0.2584327960068253,0.7722609283234695,-0.2584327960068253,0.7722609283234695,0.0,0.0,50.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,227.1070791807591,226.2169379048898,0.8901412758693081,0.23074948041094406,0.7652955121373091,1.2595436595614187,-0.2758913078423285,0.7588954122584196,-0.2758913078423285,0.7588954122584196,0.0,0.0,50.0,0.0,1.0
stellar_ml_wide,RAR,UGC03205,48,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,171.67181956673798,167.9132603676015,3.7585591991364593,-0.18312627059498748,-1.4959922092387075,0.8326630082452373,0.6165562644709627,1.8525373954664306,0.6165562644709627,1.8525373954664306,0.0,0.0,67.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03205,48,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,170.95787374103264,167.4020021778536,3.5558715631790365,-0.1757782063275057,-1.4592518879012986,0.8388040041277727,0.5971715605325517,1.8169723293330435,0.5971715605325517,1.8169723293330435,0.0,0.0,67.0,0.0,1.0
stellar_ml_wide,RAR,UGC03546,30,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11.481672478070347,10.473018454167349,1.0086540239029982,0.27794343617739264,0.6452368476857122,1.3204115075744665,-0.3848127578094323,0.6805780572012048,-0.3848127578094323,0.6805780572012048,0.0,0.0,55.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03546,30,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.934669950432731,10.859999374534588,1.0746705758981423,0.2826266839757809,0.6639047937709542,1.326609824658829,-0.3980895002088378,0.6716019164602882,-0.3980895002088378,0.6716019164602882,0.0,0.0,55.0,0.0,1.0
stellar_ml_wide,RAR,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138.107004599832,138.0756314674855,0.03137313234650577,0.1162630255761831,0.0007640846165254545,1.1232912876187848,0.08856148785053884,1.0926014322586575,0.08856148785053884,1.0926014322586575,0.0,0.0,37.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140.0563850706754,140.03433696185272,0.022048108822682138,0.12616123462763637,0.04039152994489609,1.134465068590598,0.07144339215664508,1.0740573489102396,0.07144339215664508,1.0740573489102396,0.0,0.0,37.0,0.0,1.0
stellar_ml_wide,RAR,UGC06786,45,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45.847005062033354,34.800404497759786,11.046600564273566,0.8721512523369619,3.0263821141758593,2.392051228215151,-0.6869519385062578,0.5031072361285753,-0.6869519385062578,0.5031072361285753,0.0,0.0,64.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06786,45,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,46.3419237594406,35.820786708488114,10.521137050952483,0.8554604571840574,2.959573330298796,2.35245733710927,-0.6637135589877186,0.5149355359902096,-0.6637135589877186,0.5149355359902096,0.0,0.0,64.0,0.0,1.0
stellar_ml_wide,RAR,UGC08699,41,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,25.510690083211983,25.300047626975196,0.21064245623678854,0.23024446642907137,0.45692171083801136,1.258907732991981,0.021592859940575592,1.021827672788898,0.021592859940575592,1.021827672788898,0.0,0.0,73.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.5509887681604,25.32149995625788,0.2294888119025203,0.23568700683496388,0.47870295706525934,1.26577806827579,0.009114422629777014,1.0091560854610664,0.009114422629777014,1.0091560854610664,0.0,0.0,73.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,284.9315302561637,248.6000129416077,36.33151731455597,0.9781268584295578,3.4514595558018644,2.6594700095974813,-0.7253854255333833,0.4841379338693165,-1.0,0.36787944117144233,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,281.8798602388401,246.21465799157983,35.66520224726025,0.9713192911336542,3.4242036942599947,2.6414269728098954,-0.7133055188574701,0.49002174130211396,-0.9937037755210321,0.3702029998618507,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC03580,47,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111.21103657941612,83.16301111790474,28.048025461511365,0.20954120807727342,0.37207866582068294,1.233112188246201,-0.862756589657262,0.4219972043811604,-1.0,0.36787944117144233,0.0,0.0,63.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03580,47,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,108.4343296026477,80.46629584751065,27.96803375513705,0.20641812004378365,0.3596463730719833,1.2292670777617403,-0.8601848726245285,0.42308385846393715,-1.0,0.36787944117144233,0.0,0.0,63.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42.68805437338044,31.975766238167026,10.712288135213413,0.055972679742383284,-0.39931489070832865,1.0575687902901267,0.7336319451693181,2.0826308894681933,0.3483337531830401,1.41670500064797,0.0,0.0,36.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42.66146452581879,31.857067146971275,10.804397378847517,0.045188549805945825,-0.47096713865138917,1.0462251068535688,0.7489319519192085,2.11474016583736,0.3170372844270243,1.3730537644939929,0.0,0.0,36.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,259.55060826379196,226.76077266362879,32.78983560016316,0.8190009289443048,2.818815321247936,2.2682325796272282,-0.743476453261175,0.4754581310896754,1.0,2.718281828459045,0.0,0.0,60.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,282.44468039791775,260.6869862618062,21.75769413611154,0.6303952425570054,2.0624874677554326,1.8783528375471201,-0.3065778430373884,0.7359612264922393,1.0,2.718281828459045,0.0,0.0,60.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,152.81966047153867,134.65556800090783,18.16409247063084,-0.3582863523322428,-2.3759536576055544,0.6988729224595314,0.7776771265844676,2.1764108623412084,0.42148763891563606,1.5242273697956799,0.0,0.0,53.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,158.12120253503372,140.08250523225718,18.038697302776555,-0.3627929128869715,-2.3985259916121344,0.6957304954016371,0.7776039157527581,2.176251531324284,0.403971284068653,1.497760936740369,0.0,0.0,53.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC2903,34,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,216.2958444241117,201.63729585067847,14.658548573433219,0.5788649853747201,1.5426427137398868,1.784012401014055,-0.8760280400470373,0.4164336890364408,-0.8760280400470373,0.4164336890364408,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC2903,34,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,222.5126469208795,207.4452059661068,15.067440954772685,0.5792798806785778,1.5440256980860794,1.7847527329507618,-0.8903449331025617,0.41051412841632884,-0.8903449331025617,0.41051412841632884,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC3521,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.134217174880554,16.36062589736267,1.7735912775178826,0.28574128207597815,0.5680226753647069,1.330748122320059,-0.301137584605173,0.7399759564428856,-0.301137584605173,0.7399759564428856,0.0,0.0,75.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3521,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17.83604261100465,15.569155189049475,2.266887421955176,0.30288993495195093,0.6254333828190505,1.3537654539822774,-0.3423923649859448,0.7100695436178233,-0.3423923649859448,0.7100695436178233,0.0,0.0,75.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC4559,32,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11.18450722166307,10.200218064494756,0.9842891571683146,-0.16956862240716689,-0.9521359788664029,0.8440288332027839,-0.06969856298573854,0.9326749202800367,-0.06969856298573854,0.9326749202800367,0.0,0.0,67.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4559,32,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11.181460656325106,10.174894554500845,1.0065661018242604,-0.17008411842344884,-0.9538542989206761,0.8435938518268564,-0.07775284490567128,0.9251930644669822,-0.07775284490567128,0.9251930644669822,0.0,0.0,67.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79.3435497624908,74.74976967278268,4.593780089708114,0.04381864207435077,-0.2413575336384959,1.0447928562402815,0.3391952800285064,1.4038174559604955,-0.41038637455803356,0.6633938820944678,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84.14098305370644,79.39065312884316,4.750329924863284,0.04363974049952801,-0.24195514102673368,1.0446059578716411,0.3313544914324207,1.3928534594206259,-0.42830004455952136,0.651615871667181,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC6195,23,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37.94342023682212,29.045939563678697,8.897480673143427,-0.01760098377367711,-1.3346429072170232,0.9825530087443423,-0.6198758130769234,0.5380112474075323,0.2460021093855562,1.2789022712368716,0.0,0.0,62.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6195,23,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,37.05277244921529,28.3353701751086,8.71740227410669,-0.01533421597057854,-1.312010647432961,0.9847827544725678,-0.6152601195802861,0.5405002823154325,0.24229502925076482,1.2741700548049442,0.0,0.0,62.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC6674,15,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73.45099369512226,62.0916786498843,11.359315045237963,-0.14316174463543363,-1.3012525973995304,0.866613887411712,0.6253701101904457,1.8689375422727312,0.4615633981023879,1.5865524601735332,0.0,0.0,54.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6674,15,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71.24061647671124,59.538500003378466,11.702116473332765,-0.1628186683991329,-1.3999226460957463,0.8497452601134798,0.6512341371548137,1.9179063284977063,0.4298719748329622,1.5370607284946776,0.0,0.0,54.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC02885,19,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.971349467173397,12.111521581421528,3.8598278857518684,0.16602187917425718,0.4994970792150314,1.180598931970463,-0.1717219937649384,0.8422132811686668,0.4428963947221342,1.5572109907065097,0.0,0.0,64.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02885,19,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15.640649041172948,11.870523875246143,3.7701251659268045,0.16407077234120124,0.479986010884472,1.178297703028983,-0.17291516458769865,0.8412089761279199,0.4374174299919187,1.5487024169835255,0.0,0.0,64.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,183.01332720434104,169.59960153337892,13.413725670962133,-0.1381899637653586,-1.696810574508629,0.870933230274655,0.8095361036801026,2.2468654322712567,0.05532873045084677,1.0568879888411993,0.0,0.0,50.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,182.69060680696595,168.97768719092025,13.712919616045696,-0.13799518652764187,-1.695510734575295,0.8711028847653638,0.821528619401541,2.2739732217001194,0.049758545153575806,1.0510172925172174,0.0,0.0,50.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC03205,48,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140.35888826487638,132.43783288108796,7.921055383788441,0.04968860943271721,-0.3319178091001841,1.0509437914354358,0.1181138204438888,1.1253721944406792,0.6886432294062432,1.9910123528477708,0.0,0.0,67.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03205,48,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,139.89334016086252,132.07448598852415,7.818854172338367,0.04572460060995175,-0.3517378532140114,1.046786087006767,0.12192297173214901,1.1296670821302905,0.6827010362513554,1.9792164543361537,0.0,0.0,67.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC03546,30,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10.125039814943783,8.398003051562714,1.7270367633810693,0.09657458139429582,-0.07771955957468756,1.101391721410937,-0.011830839645883539,0.9882388695605153,-0.32775342610460995,0.7205406643215275,0.0,0.0,55.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03546,30,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10.43789829785244,8.500397092668143,1.937501205184297,0.09773060436474844,-0.07311152356746672,1.102665691767976,-0.016922797788405903,0.9832195884316111,-0.3470927301300533,0.7067397891465098,0.0,0.0,55.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138.13081110426964,137.69604674952478,0.4347643547448472,0.09909766401485298,-0.06795738037551292,1.1041741323719678,0.12792332958684458,1.1364658660492146,0.10256586211917493,1.1080102754114898,0.0,0.0,37.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,139.71462673422712,139.27446563274555,0.44016110148158344,0.09764030807252791,-0.0737918997949612,1.1025661296395637,0.13467560556023003,1.1441655631966534,0.09503800466063539,1.0997006480818652,0.0,0.0,37.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC06786,45,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57.25893839501927,35.205117098570355,22.053821296448916,0.8530086404036469,2.949759364224202,2.346696607747244,-0.6777058830833435,0.5077805651537288,-0.612585543320694,0.5419478264595174,0.0,0.0,64.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06786,45,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56.94451149546575,35.9471451764617,20.997366319004044,0.8395954942031396,2.8960701314817343,2.3154301823934813,-0.6607967657386027,0.5164396890706864,-0.592858871421661,0.5527447974436029,0.0,0.0,64.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC08699,41,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,25.109232619398753,24.797299000109803,0.31193361928895136,0.1905770447537929,0.2981712350907156,1.2099475901606938,0.11214978793821655,1.1186804129286523,0.03690048687012604,1.0375897618957006,0.0,0.0,73.0,0.0,1.0
