scenario,galaxy,group,matched_candidate,N_points,delta_profile_objective_plamb_minus_rar,delta_data_objective_plamb_minus_rar,rar_profile_objective,plamb_profile_objective,rar_distance_pull,plamb_distance_pull,rar_disk_ml_multiplier,plamb_disk_ml_multiplier,rar_bulge_ml_multiplier,plamb_bulge_ml_multiplier,rar_delta_inc_deg,plamb_delta_inc_deg,rar_gas_multiplier,plamb_gas_multiplier,both_optimisers_succeeded
stellar_ml_wide,NGC5033,matched_control,NGC5985,22,5.600707139067396,5.600476732399983,97.1798166968268,102.7805238358942,0.11704171101977615,0.11788293706005487,1.0033972247087954,0.9955716438609217,1.0033972247087954,0.9955716438609217,0.0,0.0,1.0,1.0,True
stellar_ml_wide,NGC5985,candidate,NGC5985,33,8.476083920936333,14.569152286916335,312.97023359802387,321.4463175189602,-4.0,-3.4989130897890672,7.237693114266814,6.208146085980698,7.237693114266814,6.208146085980698,0.0,0.0,1.0,1.0,True
stellar_ml_wide,NGC6195,matched_control,UGC09133,23,-1.6752680761772467,-1.6651911010580278,122.5630586100025,120.88779053382525,-4.0,-4.0,1.375338161569289,1.3698790352764216,1.375338161569289,1.3698790352764216,0.0,0.0,1.0,1.0,True
stellar_ml_wide,NGC6674,matched_control,UGC02487,15,-2.49148659841093,-2.7315396465698,60.527620717229404,58.036134118818474,-1.83041492197604,-1.883544406194364,2.2133301082609105,2.228197959835219,2.2133301082609105,2.228197959835219,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC02487,candidate,UGC02487,17,0.6529025539459496,0.7171122941693007,33.460456258332194,34.11335881227814,-0.6131025675813663,-0.6039813335386705,2.039989500754428,2.020957864823995,2.039989500754428,2.020957864823995,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC02885,matched_control,UGC02487,19,-0.4990327719993033,-0.4801901239928057,40.14769069583503,39.64865792383573,-1.6789635249376957,-1.6801969560612204,1.4653069817408575,1.454218955068539,1.4653069817408575,1.454218955068539,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC02916,matched_control,UGC06787,43,1.9095130424733213,1.7152856528049654,225.19756613828577,227.1070791807591,0.6548006154497074,0.7652955121373091,0.7722609283234695,0.7588954122584196,0.7722609283234695,0.7588954122584196,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC03205,matched_control,NGC5985,48,-0.7139458257053377,-0.511258189747906,171.67181956673798,170.95787374103264,-1.4959922092387075,-1.4592518879012986,1.8525373954664306,1.8169723293330435,1.8525373954664306,1.8169723293330435,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC03546,matched_control,UGC03580,30,0.45299747236238375,0.38698092036723963,11.481672478070347,11.934669950432731,0.6452368476857122,0.6639047937709542,0.6805780572012048,0.6716019164602882,0.6805780572012048,0.6716019164602882,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC03580,candidate,UGC03580,47,-1.3260419850787173,-1.1990638008389567,68.11302431900071,66.786982333922,0.8488085721948234,0.8270995244314562,0.288646609439264,0.291299134140587,0.288646609439264,0.291299134140587,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC05253,matched_control,UGC06787,73,1.94938047084338,1.9587054943672229,138.107004599832,140.0563850706754,0.0007640846165254545,0.04039152994489609,1.0926014322586575,1.0740573489102396,1.0926014322586575,1.0740573489102396,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC06786,matched_control,UGC09133,45,0.49491869740724326,1.0203822107283287,45.847005062033354,46.3419237594406,3.0263821141758593,2.959573330298796,0.5031072361285753,0.5149355359902096,0.5031072361285753,0.5149355359902096,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC06787,candidate,UGC06787,71,0.6141123437653846,1.3613654730374094,261.7281660143125,262.34227835807786,3.981980669126978,3.9168180760900255,0.32963579539153354,0.3384912499134182,0.32963579539153354,0.3384912499134182,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC08699,matched_control,UGC03580,41,0.04029868494841793,0.0214523292826847,25.510690083211983,25.5509887681604,0.45692171083801136,0.47870295706525934,1.021827672788898,1.0091560854610664,1.021827672788898,1.0091560854610664,0.0,0.0,1.0,1.0,True
stellar_ml_wide,UGC09133,candidate,UGC09133,68,12.238628547898088,12.23940249548508,197.1697465157794,209.40837506367748,-1.6985267276293707,-1.707031985535749,1.5484961216860744,1.5352586319618677,1.5484961216860744,1.5352586319618677,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,NGC2903,candidate,NGC2903,34,3.7500365528198643,3.2410122656015687,156.5407518651524,160.29078841797227,1.532363971160897,1.5373291859751947,0.41069395741030623,0.4037009334555199,0.41069395741030623,0.4037009334555199,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,NGC3521,matched_control,NGC2903,41,-0.12029819648317641,-0.5403498086982346,14.167086731410555,14.046788534927378,0.4838640778384719,0.5356509877422532,0.760820544096738,0.7315903491527898,0.760820544096738,0.7315903491527898,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,NGC4559,matched_control,NGC2903,32,0.0072756118661461144,-0.01376170565355661,6.745649721082387,6.752925332948533,-0.9822271908710927,-0.9853964936904016,0.9397591173630857,0.9331616793700831,0.9397591173630857,0.9331616793700831,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,NGC5033,matched_control,NGC5985,22,2.671467963852365,2.6374672043849117,46.55063097927736,49.22209894312972,0.2898280836223844,0.2899776416718791,0.8859471025668174,0.8784867328935104,0.8859471025668174,0.8784867328935104,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,NGC5985,candidate,NGC5985,33,-2.3013888899505446,-2.3609968829042316,259.8024359644849,257.50104707453437,-0.9215309858371181,-0.953324368099128,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,NGC6195,matched_control,UGC09133,23,-0.8801535653057755,-0.8456859011663909,74.93144317528859,74.05128960998282,-4.0,-4.0,1.3462169615908912,1.3413184540637444,1.3462169615908912,1.3413184540637444,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,NGC6674,matched_control,UGC02487,15,-1.0937068694554881,-1.509797128263532,39.39830823630457,38.304601366849084,-1.365740360254353,-1.432464702244735,1.9368984189333767,1.9578431974233534,1.9368984189333767,1.9578431974233534,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC02487,candidate,UGC02487,17,0.15063829885583502,0.20015298947970273,20.24153027860064,20.392168577456474,0.18187265826779475,0.15984604168121536,1.6949390288533845,1.6907194447952956,1.6949390288533845,1.6907194447952956,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC02885,matched_control,UGC02487,19,-0.45571384940598136,-0.4457815438270778,34.62980432060605,34.17409047120007,-1.3120454314162635,-1.327667584255684,1.377996525760426,1.3710871664534898,1.377996525760426,1.3710871664534898,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC02916,matched_control,UGC06787,43,1.5246142295354446,1.5241279355299753,118.04383345286234,119.56844768239779,-0.26252229382084025,-0.17205779062541585,0.92419681617076,0.9109356240756549,0.92419681617076,0.9109356240756549,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC03205,matched_control,NGC5985,48,-0.48571262343766364,-0.25717098452535936,110.97158440062766,110.48587177719,-1.1768718714283362,-1.1659384984081227,1.7028535480060758,1.6824579946380582,1.7028535480060758,1.6824579946380582,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC03546,matched_control,UGC03580,30,0.2969900089396411,0.10451309299732525,7.984050374449829,8.28104038338947,0.5171189212105123,0.5388576779603882,0.7062107806302675,0.6957591545016696,0.7062107806302675,0.6957591545016696,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC03580,candidate,UGC03580,47,-1.0859868212946466,-1.0787590350057386,51.836840383680496,50.75085356238585,0.48077755427860686,0.4732010887658766,0.36787944117144233,0.36787944117144233,0.36787944117144233,0.36787944117144233,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC05253,matched_control,UGC06787,73,0.5689725322281589,0.6413282156539992,69.52853821606739,70.09751074829555,-0.15071910224657972,-0.11572250906680029,1.1393314022688783,1.1211427060802626,1.1393314022688783,1.1211427060802626,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC06786,matched_control,UGC09133,45,-0.2995308009906452,0.2987328797579778,33.494905591331296,33.19537479034065,2.7147577515419377,2.66079823515923,0.5682315418328616,0.5781501320150609,0.5682315418328616,0.5781501320150609,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC06787,candidate,UGC06787,71,-2.757904808352265,-2.733808643994905,141.9056900393557,139.14778523100344,3.7181637016947815,3.71492195722108,0.36787944117144233,0.36787944117144233,0.36787944117144233,0.36787944117144233,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC08699,matched_control,UGC03580,41,0.1589362487356354,0.132828427234994,17.802080838383134,17.96101708711877,0.5842901437676158,0.5972122233696101,0.9687310212643434,0.9597619275329071,0.9687310212643434,0.9597619275329071,0.0,0.0,1.0,1.0,True
velocity_jitter_5kms,UGC09133,candidate,UGC09133,68,5.087670380744015,5.17238518163451,95.72563915873322,100.81330953947723,-1.6059234643556273,-1.6146276133591906,1.5175321373146107,1.5046353324556592,1.5175321373146107,1.5046353324556592,0.0,0.0,1.0,1.0,True
