label,n_bcuts,N_min,N_max,amp_mean,amp_min,amp_max,snr_max,snr_mean,max_pair_direction_sep_deg,mean_resultant_length,coherence_score,mock_id
mock,5,118193,183527,0.0017740874775859655,0.0013417135243254225,0.0022072320668223137,3.198534378063337,2.9937004955740636,40.63188737809233,0.952823911925169,1.6015506131316608,91
mock,5,118193,183527,0.002177158390435169,0.0020262709187884556,0.002377567127363294,3.552760606928881,3.2516775056912266,37.478730492176986,0.9740803713091978,1.888127348388561,92
mock,5,118193,183527,0.0029285990532952164,0.0021382495080384785,0.004070551645998344,4.903340156348804,4.293919361555213,30.9912966175263,0.9744978850690835,2.8295774268515093,93
mock,5,118193,183527,0.0014775189763721595,0.001187163806801415,0.0016401018902799799,2.4194006666674808,2.2646814022521293,33.38800585533837,0.9798565247931625,1.3609218356238173,94
mock,5,118193,183527,0.0018841831532520794,0.0015148586278699685,0.002355661971047603,3.024628169847614,2.8229429554644847,43.93950913282446,0.9573536050315719,1.4650827508859512,95
mock,5,118193,183527,0.0013075879657454474,0.0009212155922652432,0.002163558511210311,2.1900090002254373,1.6703759424566798,40.71128480100715,0.9647144373081502,1.1092238173372344,96
mock,5,118193,183527,0.0021692712269870277,0.0016986050364803415,0.0028772068446936494,3.9358648336196174,3.5876929213645155,30.089568054435144,0.9766269396502935,2.3035719569552717,97
mock,5,118193,183527,0.0021923006652554435,0.002041228356067618,0.0024589505330166435,3.3437123172418057,2.9653489136097284,15.294057521878663,0.9943150276243781,2.481366479185659,98
mock,5,118193,183527,0.0017648145882212922,0.0015066718362883875,0.002196375268921648,2.934006880523078,2.4693965211326905,38.253414881002826,0.965703077042197,1.5314936504229715,99
mock,5,118193,183527,0.001744701613038159,0.0016074961652463512,0.0019136024118864452,2.815842809009471,2.535463327043858,29.09320464146879,0.9839586955911285,1.6827492667341888,100
mock,5,118193,183527,0.0020721646630888816,0.0018963976389534069,0.0022625769957434977,3.7604313281217014,3.390683158530565,19.404371567814135,0.9896906060831985,2.60036479100637,101
mock,5,118193,183527,0.0022831685701104306,0.0020087696416303618,0.002459499602416377,3.9147253135331233,3.644656574211961,14.77966291992393,0.992918473413801,2.9259974070269954,102
mock,5,118193,183527,0.002002992987784446,0.0017143678802992305,0.0027258132109883554,2.8592887631378616,2.692209230023054,26.48633391095402,0.9855289437731747,1.7738499881453367,103
mock,5,118193,183527,0.0024991444811986972,0.002326271859857104,0.002656422324620533,3.7507657423280882,3.366340819866868,19.605277375689226,0.9915268810094384,2.590412647433627,104
