fit_group,n_bcuts,N_min,N_max,ess_min,ess_max,amp_mean,amp_min,amp_max,snr_max,snr_mean,max_pair_direction_sep_deg,mean_resultant_length,coherence_score,amp_ratio_vs_baseline,snr_delta_vs_baseline,max_direction_sep_vs_baseline_deg,mock_id
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0008254871500535181,0.00034822661977611523,0.0011634477121013934,1.630245213529011,1.279792295440921,135.57950996539685,0.6052024157555118,0.24586552137659762,0.27332482052008067,-3.1549543099960076,153.85076547135102,34
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0016142244993264901,0.000825316771520419,0.002262500124244128,2.989195933163583,2.1962716261907747,169.39335132746226,0.6170981047138061,0.3871772189288648,0.5344815137690824,-1.7960035903614355,152.7820556252009,35
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0010088645213250098,0.0005160271936188849,0.0014838437154355124,2.3628411922391823,1.501200558778687,166.1526809274162,0.17406489449706417,0.08765196135104478,0.3340424065987679,-2.422358331285836,165.16806905384212,36
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0007179934473002374,0.00015492048561625377,0.0013541325113330712,2.1693621116268194,1.1459941863905663,154.25325878822107,0.4280186804079987,0.2097016537127923,0.2377328709540886,-2.615837411898199,161.82067873690056,37
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0012337370458197618,0.0009880449762482363,0.0015605297658470006,2.4682463253553513,1.8496923079158198,137.56803478352808,0.6210804150485753,0.37785407193826015,0.4084993407781076,-2.316953198169667,164.51428007770372,38
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0013045950241339418,0.0007537173554007583,0.0018019742589075914,2.617258220229997,1.9758126031617842,109.91951845937173,0.7316758735218944,0.5562521243955515,0.43196093458230356,-2.1679413032950214,137.4215102889448,39
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.00142449556747889,0.0003778628416248856,0.0023130096207288403,3.8572046021845745,2.1160413890963334,110.72668478661787,0.7190262105941824,0.8014323592504139,0.4716608796243233,-0.9279949213404439,154.58168701037377,40
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0010985497632378229,0.0005265010089098089,0.0028909241543129856,2.843863543670824,1.3649892532952972,154.77506195894506,0.24095253134969905,0.15435172479668344,0.36373784479853927,-1.9413359798541943,131.6559671843866,41
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0014340417677796904,0.0005409797619543816,0.0026976161984918995,3.3608697120418443,2.020674626474888,171.26775516561867,0.49157152763580564,0.34376300608042937,0.47482169622055476,-1.4243298114831742,147.1391450302499,42
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001119918778184518,0.0003936857024606775,0.0016473585759464314,1.9987925834130877,1.4861225804157214,109.7513144459482,0.6839645526920756,0.3975387711954742,0.37081328161741367,-2.786406940111931,137.78199363437324,43
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0014170384542372902,0.0009629989542861025,0.0019186991623975826,2.981639965910796,2.1050949421975758,168.55852658459466,0.4067449886549694,0.25554830803359907,0.4691917750014033,-1.8035595576142223,126.67579471672873,44
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001153093526371699,0.00013275919214159938,0.002293475901338251,2.276434870117306,1.5566010319802783,143.20812637956155,0.48823000745803635,0.26573810905388756,0.38179768288092486,-2.5087646534077126,127.15996346448402,45
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001441171804670023,0.00028503742298709736,0.002031837171189108,3.320836713486408,1.959505056616987,178.97965287037496,0.35304787379691344,0.23555106307836404,0.47718250347627694,-1.4643628100386104,157.8517467480555,46
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0011508812802221975,0.0008004078720210037,0.0014491361858176201,2.318331498284618,1.5329172807517033,173.19453671172502,0.17561752138967213,0.08396765424599749,0.38106519203389044,-2.4668680252404003,152.95121913223224,47
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0011165120114058752,0.0004960030523250819,0.002639356287020597,2.59024812111318,1.4053512765596015,128.47178123690773,0.670966153083589,0.45084333730441395,0.3696852762713996,-2.1949514024118386,101.4110828331094,48
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0009728153550356446,0.000368517310930087,0.0021799081681507008,2.4005842185318804,1.4186265883203815,160.64011228812313,0.5203354158480551,0.27334114836752754,0.3221062645215708,-2.384615304993138,140.51670299462293,49
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0010002085015832463,0.0004794520245577661,0.001599546029529016,2.3218405931550756,1.5204999520337559,155.06710025268038,0.44936082941421746,0.2346737149813833,0.33117633528296075,-2.463358930369943,124.11735744472854,50
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0012679508489765923,0.0005988554114341871,0.0027554357713154357,3.407116415365263,1.6613362387217003,154.46650734028583,0.3544473436336826,0.2724464976806972,0.41982778072601445,-1.3780831081597555,133.7422044308001,51
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0007956667717454472,0.0003100168314834449,0.0010661489702214093,1.4166500263401145,1.0945913959514697,145.43810459483555,0.24619769687130375,0.08241480271232435,0.2634510756067093,-3.3685494971849037,109.05411983315976,52
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0011854632160496063,0.0006376727512606527,0.0017661019924271875,2.7528299682744954,1.6478255235156727,164.99817557097526,0.24004299674990545,0.14160070629132643,0.3925155233959845,-2.032369555250523,130.28902615029475,53
