mock_id,max_snr,max_snr_window_index,max_snr_tag,max_snr_bcut_deg,max_snr_amp,max_snr_l_deg,max_snr_b_deg,max_snr_sep_cmb_deg,max_priority,max_priority_window_index,max_priority_tag,max_priority_bcut_deg,max_priority_snr,max_priority_amp,max_priority_l_deg,max_priority_b_deg,max_priority_sep_cmb_deg,max_abs_par_cmb,max_abs_par_cmb_window_index,max_abs_par_cmb_tag,max_abs_par_cmb_bcut_deg,max_abs_par_cmb_snr,max_z1p00_snr,max_z1p00_snr_bcut_deg,max_z1p00_priority,max_z1p00_priority_bcut_deg
249,3.551379728039675,23,z1p90_2p00,10.0,0.0009261468096387413,313.9510762559055,-56.0264889890847,112.28511212270679,0.03341306410400648,75,z1p50_1p60,20.0,3.528520502255137,0.0010316321649714332,329.4884515787742,-21.53578822812965,90.95763513316346,0.0021204016795473967,130,z1p50_2p50,30.0,2.328332406218324,2.730173826447081,20.0,0.02621045938948174,20.0
250,4.111232355772361,101,z1p40_1p50,25.0,0.0012964762901454907,5.279700529691486,16.077708815949762,85.31316910051528,0.039272839779024404,101,z1p40_1p50,25.0,4.111232355772361,0.0012964762901454907,5.279700529691486,16.077708815949762,85.31316910051528,0.0018006964070811922,57,z0p10_0p30,20.0,3.9638836383779297,2.4187341353049634,35.0,0.0232205481618966,35.0
251,3.667454718464221,58,z0p30_0p40,20.0,0.0013588090229410175,74.19323650444866,37.33038564978325,93.97026103712582,0.03214105971249559,94,z0p80_0p90,25.0,3.665832804132109,0.001045714092488391,350.4908822078396,-47.89877664525026,121.74130655503456,0.0012624227869915457,118,z0p50_0p75,30.0,2.084299044526556,2.760260574997092,30.0,0.026499300888653914,30.0
252,3.1648118186532863,103,z1p50_1p60,25.0,0.0008677289143561992,49.2957351373864,-38.27263781413633,153.09581670478605,0.029968951606259765,103,z1p50_1p60,25.0,3.1648118186532863,0.0008677289143561992,49.2957351373864,-38.27263781413633,153.09581670478605,0.002530542441885311,130,z1p50_2p50,30.0,2.6468410800359807,3.083679430508823,30.0,0.029604215563341276,30.0
253,4.158315118687502,36,z0p70_0p80,15.0,0.0013557285967038231,90.35250180215017,-12.003402030926365,143.36721956070676,0.035641362884407495,135,z1p90_2p00,30.0,3.9884500626882504,0.0013100387522679046,342.12022122323503,-38.343596746246355,110.80362595921491,0.001526282280145692,46,z1p50_2p50,15.0,2.774331600048325,2.520020300425688,20.0,0.02419292467942694,20.0
254,4.281888595378902,39,z0p90_1p00,15.0,0.0010780302650950499,186.45558234669355,40.21607259625217,53.75692831799679,0.039173198534597435,39,z0p90_1p00,15.0,4.281888595378902,0.0010780302650950499,186.45558234669355,40.21607259625217,53.75692831799679,0.0018647172427344674,158,z1p50_2p50,35.0,1.9469897866069443,2.0816167305259454,20.0,0.019984123447157217,20.0
255,4.094485046569132,131,z1p50_1p60,30.0,0.0014550210968600876,325.0727165155346,22.550560806208416,54.28418957055486,0.038772423526085016,131,z1p50_1p60,30.0,4.094485046569132,0.0014550210968600876,325.0727165155346,22.550560806208416,54.28418957055486,0.0013048984704492552,146,z0p50_0p75,35.0,2.206731592341351,2.637189084455472,15.0,0.025317778938074686,15.0
256,4.029435565460998,13,z1p00_1p50,10.0,0.0021814018764543214,130.40270103584868,-34.74454067368058,143.38347323354853,0.03868374834890609,13,z1p00_1p50,10.0,4.029435565460998,0.0021814018764543214,130.40270103584868,-34.74454067368058,143.38347323354853,0.0017508923187312337,13,z1p00_1p50,10.0,4.029435565460998,4.029435565460998,10.0,0.03868374834890609,10.0
257,3.7461794940699207,53,z2p10_2p20,15.0,0.0014200036521236263,110.32859716900096,-21.30104319232595,145.80557321549088,0.032279678017546845,53,z2p10_2p20,15.0,3.7461794940699207,0.0014200036521236263,110.32859716900096,-21.30104319232595,145.80557321549088,0.0014261614600835472,125,z1p00_1p50,30.0,2.452606199159093,3.2181828397810373,25.0,0.030895487244406362,25.0
258,3.8044495941424743,52,z2p00_2p10,15.0,0.001382937156905345,219.03603448015767,-0.9536531187678384,62.712064042696085,0.03339587418624152,52,z2p00_2p10,15.0,3.8044495941424743,0.001382937156905345,219.03603448015767,-0.9536531187678384,62.712064042696085,0.001365239087300673,113,z0p10_0p30,30.0,1.8438535587982259,3.116014128294938,15.0,0.02991463802618389,15.0
259,4.577373008007164,82,z2p20_2p30,20.0,0.0014164731287394322,95.07654840047631,62.10128113245916,69.29196967803104,0.03869667020924804,82,z2p20_2p30,20.0,4.577373008007164,0.0014164731287394322,95.07654840047631,62.10128113245916,69.29196967803104,0.0012393257604619607,18,z1p50_2p50,10.0,1.7582265082967607,2.7613510339959233,15.0,0.026509769610838525,15.0
260,3.9361189151726474,117,z0p50_0p60,30.0,0.0019177812979405428,302.55021881248524,3.125957903501154,55.88936620340109,0.03385335924613982,97,z1p00_1p50,25.0,3.5262852122390353,0.002498187787427776,206.2715379367007,-10.510978398704559,77.68762525962876,0.0016525130429398854,141,z0p10_0p30,35.0,2.3620515026303277,3.5262852122390353,25.0,0.03385335924613982,25.0
261,3.3941311488353456,83,z2p30_2p40,20.0,0.0010276580958671622,334.2582572596871,74.29719375195774,38.814423177183286,0.02839917603363317,17,z1p40_1p50,10.0,2.972935291761274,0.0006644841752022943,32.914968236615884,-44.49792989308478,145.19736277884263,0.0018443982542438488,85,z0p10_0p30,25.0,2.444533354266729,2.220303388141763,30.0,0.021315555523785397,30.0
262,3.302779007273939,83,z2p30_2p40,20.0,0.0014109331792935278,16.724913185006404,15.1318027482898,93.05668398520037,0.03088874757526328,126,z1p10_1p20,30.0,3.2383597083909943,0.001244991057011667,220.32869211994682,0.06168647637409338,61.16773533978953,0.0010902439932820966,121,z0p75_1p00,30.0,2.5640037663717177,2.3743116547466596,25.0,0.022794079483831265,25.0
263,3.6873924306579537,134,z1p80_1p90,30.0,0.001178806786024774,326.76986144993543,42.0552042539817,43.43596559767505,0.03351170349589995,134,z1p80_1p90,30.0,3.6873924306579537,0.001178806786024774,326.76986144993543,42.0552042539817,43.43596559767505,0.001725110631863362,141,z0p10_0p30,35.0,2.029514026977605,3.11314272207474,25.0,0.029887071694913635,25.0
264,3.78405582281154,111,z2p30_2p40,25.0,0.001210745353587514,359.9818231487792,-58.00692564910627,132.02115670127827,0.03261995762064108,127,z1p20_1p30,30.0,3.397809751912487,0.0010633663678568303,60.69538766670632,34.21137005658354,94.94154389710033,0.001372873999796842,102,z1p50_2p50,25.0,1.5068615436537987,2.7820184676943205,15.0,0.026708182959611117,15.0
265,4.034350814833935,130,z1p50_2p50,30.0,0.003982277860831994,217.5368145384205,-33.97902174603805,92.1090203591391,0.035735055441998,130,z1p50_2p50,30.0,4.034350814833935,0.003982277860831994,217.5368145384205,-33.97902174603805,92.1090203591391,0.001387889929757981,113,z0p10_0p30,30.0,2.161735173732804,2.6424562536028686,30.0,0.025368345287256573,30.0
266,4.482224815383349,71,z1p20_1p30,20.0,0.0013872262028651304,81.85891759005806,-11.053228333849603,142.75616323904535,0.04303065627547129,71,z1p20_1p30,20.0,4.482224815383349,0.0013872262028651304,81.85891759005806,-11.053228333849603,142.75616323904535,0.0019860301274199814,158,z1p50_2p50,35.0,2.002717132388565,2.167466237623104,15.0,0.02080830357722071,15.0
267,3.2367155596021506,161,z1p70_1p80,35.0,0.0013671110348390746,16.7140233025337,-16.037567731770263,116.93641997476718,0.02987764938071015,161,z1p70_1p80,35.0,3.2367155596021506,0.0013671110348390746,16.7140233025337,-16.037567731770263,116.93641997476718,0.0011865146168087552,18,z1p50_2p50,10.0,2.6455969002340307,2.3009660764568545,15.0,0.02208994069144355,15.0
268,3.839609764850064,135,z1p90_2p00,30.0,0.0013755462253917045,132.78209032098587,29.374834087209337,90.94639646965946,0.034311304595173564,135,z1p90_2p00,30.0,3.839609764850064,0.0013755462253917045,132.78209032098587,29.374834087209337,90.94639646965946,0.0015298081500009137,158,z1p50_2p50,35.0,2.69465432153251,2.856964382154086,30.0,0.027427685442686194,30.0
269,4.026805500729255,125,z1p00_1p50,30.0,0.0026949134839640795,14.989829844762006,-27.286978341148934,123.62860691681952,0.03865849896581725,125,z1p00_1p50,30.0,4.026805500729255,0.0026949134839640795,14.989829844762006,-27.286978341148934,123.62860691681952,0.0016846170649774922,46,z1p50_2p50,15.0,2.2590575523754524,4.026805500729255,30.0,0.03865849896581725,30.0
270,4.002798474163981,152,z1p00_1p10,35.0,0.0012104683469843678,343.3465504440923,-44.25755130951814,115.61705512264393,0.03760897082768541,152,z1p00_1p10,35.0,4.002798474163981,0.0012104683469843678,343.3465504440923,-44.25755130951814,115.61705512264393,0.0015266876215819921,130,z1p50_2p50,30.0,3.239398655610216,3.213387926469681,15.0,0.030849454688015275,15.0
271,3.523122619770844,154,z1p10_1p20,35.0,0.0014192752625797763,157.67540236148466,14.976016566621297,89.32517603389867,0.033604928135939655,154,z1p10_1p20,35.0,3.523122619770844,0.0014192752625797763,157.67540236148466,14.976016566621297,89.32517603389867,0.0019706247594382196,74,z1p50_2p50,20.0,2.704527680357367,2.605113605382596,25.0,0.02500984504994865,25.0
272,3.5113221560193106,138,z2p20_2p30,30.0,0.0015302572181469126,75.81053703385209,-30.362354598016005,161.04180040519677,0.029684379060263902,138,z2p20_2p30,30.0,3.5113221560193106,0.0015302572181469126,75.81053703385209,-30.362354598016005,161.04180040519677,0.0016411587194715804,113,z0p10_0p30,30.0,2.0988712971967356,1.6105130106203291,20.0,0.015461391304900604,20.0
273,4.106247698114154,23,z1p90_2p00,10.0,0.0012773685567548422,73.12021748480444,-13.774159155747004,144.35727390780195,0.03669401948161958,23,z1p90_2p00,10.0,4.106247698114154,0.0012773685567548422,73.12021748480444,-13.774159155747004,144.35727390780195,0.0014263411146863642,158,z1p50_2p50,35.0,3.027530796503774,2.6520070793015624,30.0,0.025460035979873532,30.0
274,3.927048879180788,136,z2p00_2p10,30.0,0.0016555612979806894,80.76245045479234,18.441586433246272,113.24171714991832,0.0344720641046903,136,z2p00_2p10,30.0,3.927048879180788,0.0016555612979806894,80.76245045479234,18.441586433246272,113.24171714991832,0.0015753411916047755,138,z2p20_2p30,30.0,3.7266207366599096,3.231644538718914,25.0,0.03102472345270443,25.0
275,3.6979399640423853,165,z2p10_2p20,35.0,0.0019762213676094596,278.6453501356597,18.254430194100912,32.26892731305725,0.03186401280463552,165,z2p10_2p20,35.0,3.6979399640423853,0.0019762213676094596,278.6453501356597,18.254430194100912,32.26892731305725,0.002003912642549258,46,z1p50_2p50,15.0,2.471414199391912,1.74670728881701,15.0,0.016768895817314507,15.0
276,4.127587821831,145,z0p50_0p60,35.0,0.0016412561502088215,296.07790213934345,38.8328827897213,24.847745167725922,0.034901990250072304,9,z0p75_1p00,10.0,3.9315796528370535,0.001876295039777504,324.08995856994727,-4.580581212666086,74.2415628149219,0.0015894292314270067,153,z1p00_1p50,35.0,2.8712794258176144,2.8712794258176144,35.0,0.027565114007478287,35.0
277,3.326237594276837,117,z0p50_0p60,30.0,0.0015788289226340102,329.29582039391425,12.091222478776562,64.62099329130966,0.029110347747225956,135,z1p90_2p00,30.0,3.257596200062659,0.0014464847304221505,217.3045031070729,-0.5836554179087056,63.3279105961301,0.00140647186388925,158,z1p50_2p50,35.0,1.4550780052577414,1.9381694607653714,30.0,0.01860698811527089,30.0
278,3.564297963337165,128,z1p30_1p40,30.0,0.0013197639681376467,250.9945726909423,7.875684866259569,41.85620339571135,0.034217545088136965,128,z1p30_1p40,30.0,3.564297963337165,0.0013197639681376467,250.9945726909423,7.875684866259569,41.85620339571135,0.0016796622902589013,130,z1p50_2p50,30.0,1.98395737957463,2.8052104937251876,20.0,0.026930833125894813,20.0
279,3.809123004137334,164,z2p00_2p10,35.0,0.0017066433480370884,105.41304598150874,-25.436393240580273,151.68162607588965,0.03343689788976209,164,z2p00_2p10,35.0,3.809123004137334,0.0017066433480370884,105.41304598150874,-25.436393240580273,151.68162607588965,0.0015024012747504526,164,z2p00_2p10,35.0,3.809123004137334,2.0525734871235293,10.0,0.01970529989959999,10.0
280,3.545975093353662,20,z1p60_1p70,10.0,0.0007773224068895544,212.00800676612437,83.20768825824968,37.877543968395635,0.03318961355118674,20,z1p60_1p70,10.0,3.545975093353662,0.0007773224068895544,212.00800676612437,83.20768825824968,37.877543968395635,0.0027986953840172693,158,z1p50_2p50,35.0,3.127693973067756,1.8136953458566396,20.0,0.017412000564568784,20.0
281,3.4334521772661493,2,z0p30_0p40,10.0,0.0010851455280155705,217.65487456736275,64.1440845267235,29.333867303897584,0.030333524004766507,158,z1p50_2p50,35.0,3.424538615423294,0.004896960164841349,357.93044551957405,6.690904660725487,87.60194696234399,0.0023658803256236005,46,z1p50_2p50,15.0,2.9875001951656897,2.979856321486621,15.0,0.02860748364966036,15.0
282,3.888919806381175,131,z1p50_1p60,30.0,0.0014657352112062347,5.491076708456826,13.701190877811852,87.24421215279534,0.03682583867740244,131,z1p50_1p60,30.0,3.888919806381175,0.0014657352112062347,5.491076708456826,13.701190877811852,87.24421215279534,0.001627496190030017,74,z1p50_2p50,20.0,2.0170104932722404,2.4423409996877687,20.0,0.023447180896495674,20.0
283,3.3303079244717906,124,z1p00_1p10,30.0,0.0013002403659661908,19.629938420914222,13.839413130787786,95.79524594815679,0.03129047200029938,124,z1p00_1p10,30.0,3.3303079244717906,0.0013002403659661908,19.629938420914222,13.839413130787786,95.79524594815679,0.001447971499794695,130,z1p50_2p50,30.0,1.9369172300650566,2.1121296004882923,30.0,0.02027705583529215,30.0
284,3.9118627431862394,42,z1p10_1p20,15.0,0.00095101955057246,251.0567776698432,44.14287396927428,9.853390751342737,0.037312884208096,42,z1p10_1p20,15.0,3.9118627431862394,0.00095101955057246,251.0567776698432,44.14287396927428,9.853390751342737,0.00137945374190865,141,z0p10_0p30,35.0,2.0071775559930938,2.378334202198441,15.0,0.022832697104294055,15.0
285,3.3531941300632706,114,z0p30_0p40,30.0,0.0012213700456156758,107.51471749874752,52.9485387193718,76.84901286538677,0.02863709696241943,97,z1p00_1p50,25.0,2.9829409485130993,0.001743451721981863,18.917811904991904,-34.612908817543776,130.88172044090155,0.001356379030483203,74,z1p50_2p50,20.0,3.0731676294561376,2.9829409485130993,25.0,0.02863709696241943,25.0
286,3.9593561297754585,157,z1p40_1p50,35.0,0.001611352307520487,242.31900841073886,4.12006458636688,47.882516108761784,0.037822031317312266,157,z1p40_1p50,35.0,3.9593561297754585,0.001611352307520487,242.31900841073886,4.12006458636688,47.882516108761784,0.001972421098990319,18,z1p50_2p50,10.0,2.496015079121924,3.1160896209668514,30.0,0.029915362777696856,30.0
287,3.2174040855920127,38,z0p80_0p90,15.0,0.0010239229264070978,258.72776403936143,9.241092391039968,39.266302741923745,0.02957846067718492,155,z1p20_1p30,35.0,3.0809967107959655,0.0010531200644024804,58.64696410856599,-31.384827228709334,154.44066610935963,0.001677171242882673,113,z0p10_0p30,30.0,2.1984006304609633,2.1968484388857203,30.0,0.02109038121839771,30.0
288,3.9271384863172205,69,z1p00_1p50,20.0,0.0021777461464486457,178.4924597301494,-41.04621603667543,116.79402949279996,0.03770166676399476,69,z1p00_1p50,20.0,3.9271384863172205,0.0021777461464486457,178.4924597301494,-41.04621603667543,116.79402949279996,0.001548584183166629,145,z0p50_0p60,35.0,3.6876831066918094,3.9271384863172205,20.0,0.03770166676399476,20.0
289,4.205967386937279,111,z2p30_2p40,25.0,0.001374769562981745,322.5391625113059,-53.79512547903915,113.3682327232044,0.03487284379378808,111,z2p30_2p40,25.0,4.205967386937279,0.001374769562981745,322.5391625113059,-53.79512547903915,113.3682327232044,0.00198497009025048,158,z1p50_2p50,35.0,2.3484940101836886,3.4168479387301365,20.0,0.03280272972753023,20.0
290,3.9814264067870204,85,z0p10_0p30,25.0,0.003356808162956723,212.5281166251636,23.284767141032475,47.48934397302049,0.03049896327914872,15,z1p20_1p30,10.0,3.1768795060462662,0.0007503142835700136,35.56636843632953,-50.955244101037806,149.0513558822905,0.0022682869729727705,85,z0p10_0p30,25.0,3.9814264067870204,2.183665524703901,20.0,0.02096382142449358,20.0
291,3.7173082795595245,61,z0p50_0p60,20.0,0.001394456742037941,205.00738634906787,17.91195799710067,56.244650553266204,0.028614120724109272,11,z0p90_1p00,10.0,3.127711848373775,0.0007945674570777166,255.42995109158431,32.75337038150713,16.794136381436278,0.002189814714609845,113,z0p10_0p30,30.0,2.605992821915383,2.647096207892489,35.0,0.025412890192163015,35.0
292,3.2124026528854785,65,z0p75_1p00,20.0,0.0016220338134681192,35.130377122096085,-15.708985075376656,128.5680939911469,0.029267229644912022,95,z0p90_1p00,25.0,3.199100954807237,0.0009218072352843367,275.3344147880194,35.34659320571181,15.38109003043534,0.0022331152945443025,74,z1p50_2p50,20.0,2.6796075056726867,2.5250023258233076,35.0,0.024240753566033623,35.0
293,3.6895749929980273,128,z1p30_1p40,30.0,0.001205531948902299,101.27707812234097,23.46368694398443,106.63199889584796,0.0354202145773384,128,z1p30_1p40,30.0,3.6895749929980273,0.001205531948902299,101.27707812234097,23.46368694398443,106.63199889584796,0.0015981355290476836,125,z1p00_1p50,30.0,2.930605472024101,2.930605472024101,30.0,0.028134661231823777,30.0
294,3.668752341362308,36,z0p70_0p80,15.0,0.0012472658359189747,320.42608299009237,-5.519925388936644,72.84570167700963,0.030162426003943334,124,z1p00_1p10,30.0,3.2102477182595845,0.0012872423433404829,157.2177680738931,-12.609497464910527,110.53127855246315,0.001897725310647266,153,z1p00_1p50,35.0,3.076116469426198,3.076116469426198,35.0,0.02953160894672217,35.0
295,3.6310656538591726,13,z1p00_1p50,10.0,0.0017383096404871695,310.29585833601755,-54.67946517376479,110.04007215861608,0.03485928183000348,13,z1p00_1p50,10.0,3.6310656538591726,0.0017383096404871695,310.29585833601755,-54.67946517376479,110.04007215861608,0.001738909621286811,158,z1p50_2p50,35.0,2.1018167418427876,3.6310656538591726,10.0,0.03485928183000348,10.0
296,4.071470341676631,59,z0p30_0p50,20.0,0.002336809462556846,308.0399389960988,13.243644403382147,50.43122176814358,0.03337689917394915,106,z1p80_1p90,25.0,3.6725595100801565,0.001237184447276903,73.00321154999251,25.751305964325827,105.33790272502895,0.0020645180840352835,141,z0p10_0p30,35.0,2.204399946365546,2.3804211637738626,30.0,0.022852732539800073,30.0
297,3.293291376275171,22,z1p80_1p90,10.0,0.0009881032545015662,261.73471943199013,-15.882949240024539,64.16840520766694,0.03000058656453924,103,z1p50_1p60,25.0,3.1681525658092387,0.0011156310606334932,163.90699347856912,2.583301680830146,94.77139322945655,0.0015780745903698806,46,z1p50_2p50,15.0,2.0529655682868326,2.4489418539595795,25.0,0.023510551009105807,25.0
298,3.8508175301614664,86,z0p30_0p40,25.0,0.0015421696604043988,127.01906207816099,33.749273280507026,89.45082515706534,0.031093356915452196,96,z1p00_1p10,25.0,3.3093285691877536,0.0009791182512483493,271.9102596732747,35.578118039830116,13.950298256813856,0.001961020321794245,158,z1p50_2p50,35.0,2.53319454060766,3.0920669516936745,15.0,0.02968473819573354,15.0
299,3.3193172707703704,107,z1p90_2p00,25.0,0.0011057423695816338,290.9458432615294,-29.702342734790655,81.60592658319275,0.03143515996098866,41,z1p00_1p50,15.0,3.274397051968858,0.0019260736436374863,16.693373105061635,-17.571904046897163,118.02959979528083,0.0015581896464599908,102,z1p50_2p50,25.0,1.8900825888316415,3.274397051968858,15.0,0.03143515996098866,15.0
300,4.11552941110513,109,z2p10_2p20,25.0,0.0017137103709396154,331.86562267251384,28.39620029143416,54.85093235366153,0.03546225280249165,109,z2p10_2p20,25.0,4.11552941110513,0.0017137103709396154,331.86562267251384,28.39620029143416,54.85093235366153,0.0018493927458417938,130,z1p50_2p50,30.0,2.359245011934587,2.437609717146558,15.0,0.023401759213925392,15.0
301,3.7906225057432943,1,z0p10_0p30,10.0,0.002306804323961071,281.13000464865434,-67.81389668673083,116.77878211803674,0.030530607617350575,154,z1p10_1p20,35.0,3.200812507526232,0.0011826230290758494,82.05849168224309,-24.444653328848595,156.14124005618058,0.0017437972715031943,102,z1p50_2p50,25.0,1.9635064574946821,2.844858198004525,25.0,0.027311462568911673,25.0
302,4.132042318727044,25,z2p10_2p20,10.0,0.0013938608198684436,315.83140251379257,-33.827646240144304,94.20746124387928,0.03560453945533694,25,z2p10_2p20,10.0,4.132042318727044,0.0013938608198684436,315.83140251379257,-33.827646240144304,94.20746124387928,0.002141382104681582,130,z1p50_2p50,30.0,2.8762882362058946,2.3934928459288494,10.0,0.02297822447403393,10.0
303,3.7949313781545344,163,z1p90_2p00,35.0,0.001609250047800507,223.1754092316665,22.8024337036824,41.107311391321986,0.03391205211155792,163,z1p90_2p00,35.0,3.7949313781545344,0.001609250047800507,223.1754092316665,22.8024337036824,41.107311391321986,0.0017017580605193428,85,z0p10_0p30,25.0,2.5496400091915437,3.4566141371369,30.0,0.03318449674848616,30.0
304,3.2067651214956094,59,z0p30_0p50,20.0,0.001417220847740305,291.4738405736016,58.77091224967029,19.209192602181435,0.02887508972391927,41,z1p00_1p50,15.0,3.0077311133352955,0.0018995545893075699,157.05325938158796,-5.234580160966493,105.16343682793598,0.0017321185192721883,102,z1p50_2p50,25.0,2.4646266662134857,3.0077311133352955,15.0,0.02887508972391927,15.0
305,3.3974769859391993,93,z0p75_1p00,25.0,0.0019845834508000148,306.2815840037449,-4.349654428119139,64.22864508058204,0.030160576437139663,93,z0p75_1p00,25.0,3.3974769859391993,0.0019845834508000148,306.2815840037449,-4.349654428119139,64.22864508058204,0.0021407109361411087,18,z1p50_2p50,10.0,2.990235094542585,2.207857424971447,25.0,0.02119607067301197,25.0
306,3.355198617197029,23,z1p90_2p00,10.0,0.0008848064176967665,135.845470628723,53.41723342477209,69.27768316361717,0.03076780198188701,76,z1p60_1p70,20.0,3.287228980137001,0.0010420337613877692,78.80836474204496,-1.4345156691486003,132.96559645010575,0.0014272115886248115,85,z0p10_0p30,25.0,2.2676946968750102,1.6618766015235529,20.0,0.015954496652415735,20.0
307,3.807059642432843,65,z0p75_1p00,20.0,0.0018429819851692852,344.11650943051063,30.65924311288534,61.38149712738778,0.033796583117870226,65,z0p75_1p00,20.0,3.807059642432843,0.0018429819851692852,344.11650943051063,30.65924311288534,61.38149712738778,0.0016454507509564378,85,z0p10_0p30,25.0,2.3793849543519094,1.94499105783633,25.0,0.018672477422679735,25.0
308,3.6045145788205617,135,z1p90_2p00,30.0,0.0011987084711467086,137.91605517771447,-40.830010926275996,141.69172919088464,0.032210460230581675,135,z1p90_2p00,30.0,3.6045145788205617,0.0011987084711467086,137.91605517771447,-40.830010926275996,141.69172919088464,0.00225243159838564,141,z0p10_0p30,35.0,2.747880212186159,2.42324730508478,10.0,0.023263875898792263,10.0
309,3.5110112183253714,41,z1p00_1p50,15.0,0.0021165902581328335,105.55631524782562,-8.969118693982427,136.72778373985136,0.0337067244812354,41,z1p00_1p50,15.0,3.5110112183253714,0.0021165902581328335,105.55631524782562,-8.969118693982427,136.72778373985136,0.0024437775736162294,158,z1p50_2p50,35.0,2.3606173594502757,3.5110112183253714,15.0,0.0337067244812354,15.0
310,4.21040112871454,60,z0p40_0p50,20.0,0.0018276641660141082,338.6252248432731,5.52419279255257,75.65419568524915,0.030884525252876466,40,z1p00_1p10,15.0,3.287102194949937,0.0008985150809648904,240.68326335586568,-33.693171348316525,84.56141780427137,0.0016423075751863798,74,z1p50_2p50,20.0,2.518326977293376,1.7643814112256149,10.0,0.016938572510845157,10.0
311,3.3524099780526684,168,z2p40_2p50,35.0,0.0020987159668558806,59.93466090657237,2.5662893839940777,125.01931885602572,0.02725502636752417,168,z2p40_2p50,35.0,3.3524099780526684,0.0020987159668558806,59.93466090657237,2.5662893839940777,125.01931885602572,0.0018742599073123785,141,z0p10_0p30,35.0,2.404177197380738,2.572627726853221,25.0,0.02469797120818895,25.0
312,3.0416816888964284,71,z1p20_1p30,20.0,0.000959520670362235,284.1437934687748,-7.940182420331608,58.92635308202656,0.029201025081358627,71,z1p20_1p30,20.0,3.0416816888964284,0.000959520670362235,284.1437934687748,-7.940182420331608,58.92635308202656,0.0015273637908179484,153,z1p00_1p50,35.0,2.433081871426769,2.6628985449906843,10.0,0.025564597204646596,10.0
313,3.465442470985381,117,z0p50_0p60,30.0,0.0013984273074230805,259.4015110187021,29.803927053118414,18.785916595532047,0.030630504018529087,100,z1p30_1p40,25.0,3.1906509601439783,0.0010743911128997267,319.24257002687796,9.878353234021244,59.85659532055189,0.001938729946126073,158,z1p50_2p50,35.0,1.8985479185052703,1.7025839563064715,20.0,0.01634529904714069,20.0
314,3.632575493889137,32,z0p40_0p50,15.0,0.0014125194491535478,149.32316823147175,-21.017771665191674,121.82272257740333,0.03071467516706193,159,z1p50_1p60,35.0,3.243562479326446,0.0010868354630899448,321.207690198987,-30.017710365605023,93.48689465767706,0.001920944452081362,141,z0p10_0p30,35.0,2.115207780078038,3.150182521713767,35.0,0.030242664498136958,35.0
315,3.6020421681147656,47,z1p50_1p60,15.0,0.0010803974702083428,359.54263012851334,-5.930563513554353,98.09495580755389,0.03410927208489566,47,z1p50_1p60,15.0,3.6020421681147656,0.0010803974702083428,359.54263012851334,-5.930563513554353,98.09495580755389,0.0015314274627660318,13,z1p00_1p50,10.0,3.0909738926063537,3.0909738926063537,10.0,0.029674244511946446,10.0
316,3.7538235757231595,23,z1p90_2p00,10.0,0.0011803492952418308,122.31113139684345,-23.70842210778907,141.12278477964122,0.03354470688200535,23,z1p90_2p00,10.0,3.7538235757231595,0.0011803492952418308,122.31113139684345,-23.70842210778907,141.12278477964122,0.0012706598098471708,158,z1p50_2p50,35.0,1.1512013558981986,2.94987564643681,25.0,0.028319660486808878,25.0
317,3.29523221674533,122,z0p80_0p90,30.0,0.0013297342844962846,173.86635255987733,-19.400040606781772,104.44902017166686,0.02889173104828106,122,z0p80_0p90,30.0,3.29523221674533,0.0013297342844962846,173.86635255987733,-19.400040606781772,104.44902017166686,0.0020672099883636465,130,z1p50_2p50,30.0,2.076193767505252,2.317570603920426,35.0,0.022249348963748264,35.0
318,3.6632455991967237,94,z0p80_0p90,25.0,0.0013842427787217537,249.09079901268714,9.595945870717086,40.64721393470589,0.03422643555012468,153,z1p00_1p50,35.0,3.565146154936431,0.0029810938981019086,333.56682992902523,-15.739840293948445,88.76421185171525,0.0015316555965960263,85,z0p10_0p30,25.0,2.9961274464033782,3.565146154936431,35.0,0.03422643555012468,35.0
319,3.590791272537881,63,z0p60_0p70,20.0,0.001472812842279451,349.3416368497784,11.961616802637375,78.00817952115402,0.030767931087407885,53,z2p10_2p20,15.0,3.5707355089461768,0.0011704056681302534,177.7293606228367,43.2823967055908,57.12092749051019,0.001298071927153626,130,z1p50_2p50,30.0,1.4021667090529781,2.5144791322916373,15.0,0.024139727860623343,15.0
320,3.5170714531607663,117,z0p50_0p60,30.0,0.001460944511812885,185.31143200565785,25.193150429547213,64.1797012908551,0.029467645145700754,39,z0p90_1p00,15.0,3.221007688984343,0.0008140870981627183,8.548738951687417,-39.4852343894403,127.10899464085169,0.0011400055451490103,114,z0p30_0p40,30.0,2.950402452129485,2.1960367731777204,15.0,0.021082588992543342,15.0
321,4.13588495465348,23,z1p90_2p00,10.0,0.0012953026659094109,143.9981822594778,21.925062765254413,91.7460176497947,0.03695886226480951,23,z1p90_2p00,10.0,4.13588495465348,0.0012953026659094109,143.9981822594778,21.925062765254413,91.7460176497947,0.0016032594809846932,130,z1p50_2p50,30.0,2.51113238114297,3.331231096534292,10.0,0.031980783247898874,10.0
