fit_group,null_kind,n_mocks,observed_amp_mean,mock_amp_mean_p50,mock_amp_mean_p95,p_amp_mean_ge_observed,observed_snr_max,mock_snr_max_p50,mock_snr_max_p95,mock_snr_max_p99,p_snr_max_ge_observed,observed_max_pair_direction_sep_deg,mock_pair_sep_p05,mock_pair_sep_p50,p_pair_sep_le_observed,observed_coherence_score,mock_coherence_p50,mock_coherence_p95,p_coherence_ge_observed,p_joint_snr_and_pair_sep
zerr_only,matched_quality_propensity_strata_zshuffle,500,0.0030505062874550716,0.001140806898944106,0.001501397795731065,0.001996007984031936,4.8135012566904,2.5523317957448204,3.525642140063388,3.8819670948103178,0.001996007984031936,13.395391262855188,120.2103589463506,156.31786617803124,0.001996007984031936,3.6948229522133564,0.21791311357244314,0.4759629488655591,0.001996007984031936,0.001996007984031936
gaia_colour_quality,matched_quality_propensity_strata_zshuffle,500,0.0019013460415006564,0.003445479481874938,0.003899299951078848,1.0,3.1289270741250776,6.51393786184475,7.575023742009065,8.212106456528156,1.0,6.759987308788811,26.804239784683134,42.49604770411253,0.001996007984031936,2.7168886289003065,3.180303252636082,4.282954943583967,0.7564870259481038,0.001996007984031936
wise_colour_quality,matched_quality_propensity_strata_zshuffle,500,0.0021881791240137417,0.0014395679562949864,0.001853166635742203,0.001996007984031936,3.7747105847177598,2.9936730442258437,4.078104608534945,4.584588482100286,0.11377245508982035,10.752734576364924,71.3155732088624,116.05748742100589,0.001996007984031936,3.038895707052431,0.6037420607455083,1.1145757403177348,0.001996007984031936,0.001996007984031936
pm_error_quality,matched_quality_propensity_strata_zshuffle,500,0.0031040437854193345,0.001123159013266135,0.0014726349771090434,0.001996007984031936,4.858978984280157,2.402039229153202,3.354451133185802,3.844551741262432,0.001996007984031936,12.22632176661021,119.93529143318275,156.09300458100466,0.001996007984031936,3.8074069987755164,0.2047829677593765,0.44906060690661054,0.001996007984031936,0.001996007984031936
all_catalogue_quality,matched_quality_propensity_strata_zshuffle,500,0.0009353730681611454,0.0029375155329462344,0.003361592613430088,1.0,1.876381227144664,7.350671951557487,8.921811991689747,9.650718361734455,1.0,102.38496816131044,32.726009999991476,53.21555821698356,0.9860279441117764,0.4764125703468216,3.217381869389344,4.461878316319067,1.0,0.9860279441117764
