control_group,N_min,N_max,amp_mean,amp_min,amp_max,snr_max,snr_mean,max_pair_direction_sep_deg,mean_resultant_length,amp_ratio_vs_baseline,snr_delta_vs_baseline,pair_sep_delta_vs_baseline
baseline_no_template,118193,183527,0.003131691914654374,0.0025486913348822748,0.004064814465565032,4.785199523524725,4.495815963707195,13.472341037562996,0.9960659593900608,1.0,0.0,0.0
sfd_dust_external,118193,183527,0.0031518493478951853,0.00258595939845477,0.004067078254638735,4.666007354810591,4.4184263412207185,12.95430512931713,0.9962221033496516,1.0064365952303567,-0.11919216871413418,-0.5180359082458672
quaia_selection_depth,118193,183527,0.0032406087148417946,0.002654583583117761,0.0041122892620599465,4.798975608978426,4.484175241915894,13.502549174049761,0.9959529850952686,1.0347789000820156,0.013776085453701015,0.030208136486765014
sfd_plus_selection_depth,118193,183527,0.003213650774331801,0.0026170112017310228,0.004128308235777423,4.714106314019681,4.416533614168021,12.97328270014349,0.9962550308832853,1.0261707926293484,-0.07109320950504472,-0.4990583374195072
gaia_scanlaw_external,118193,183527,0.0024551562328797303,0.0020607584905860685,0.0032408638966396706,3.3640436875598763,3.0926532264479176,29.88248051186163,0.9806382861133496,0.783971188669972,-1.421155835964849,16.41013947429863
sfd_selection_gaia_external,118193,183527,0.0027132684851305074,0.002189357716167005,0.0036224307602824306,3.603281671867252,3.2757610085580096,31.67220356209966,0.9792361614852299,0.8663906153840022,-1.1819178516574733,18.199862524536663
local_catalog_quality_proxy,118193,183527,0.0025648942189652507,0.002235028946434272,0.0030288899987041935,6.224830048934173,5.32755810011474,58.35407578250701,0.9173429985262131,0.8190123067224901,1.4396305254094477,44.88173474494401
all_available_templates,118193,183527,0.001564476869910013,0.0008863430447897783,0.002392185521180418,2.922021849883038,2.2721070416207505,48.21360672425796,0.9482715734869508,0.4995628281917619,-1.8631776736416872,34.74126568669496
