zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.4,0.7,185.84309583574213,-26.711569375209386,0.24329081734360383,0.0004293295669240176,0.0017646764132395018,5.570773167767878,77.7972668796333,57.22530972711925
0.7,1.0,36.76472041388889,-58.309140977529125,0.23881807485437237,0.000651251535129112,0.0027269775770792696,5.4860874646505335,29.42315122128656,61.3774298880554
1.0,1.2,100.27999404558054,-3.3121648463405746,0.23250192575630663,0.00091249597827962,0.003924681377633142,5.500429670830372,46.830132038785024,32.567099931782025
