zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.4,0.7,216.5934232874757,-53.96519329809631,0.24324028401570283,0.000350525501937137,0.0014410668173471964,4.516042737124533,,
0.7,1.0,98.40299086011808,-33.05540656554293,0.23891932499961302,0.0006614743453394156,0.002768609635660435,4.531635324923117,,
1.0,1.2,114.74390856229054,-23.92541633862461,0.232243432840883,0.0008739526883063478,0.0037630889175889817,4.328203159945485,,
