file,mask_deg,fwhm_deg,rbao_mode,fr_compatible,R0,A_eff,l_deg,b_deg,p_perm,dFR_deg,dKdS_deg,rel_bias_vs_truth,axis_delta_min_deg
SM_real_m0_f6_FR_summary.json,0,6,DH_over_rd/DM_over_rd,True,0.23811248217755182,0.0011557376488071352,151.60093390443373,-62.96384090607564,0.03596403596403597,,,0.15573764880713517,75.83642881194088
SM_real_m0_f6_summary.json,0,6,DH_over_rd/DM_over_rd,False,0.23811248217755182,0.0011557376488071352,151.60093390443373,-62.96384090607564,0.03596403596403597,,,0.15573764880713517,75.83642881194088
SM_real_m10_f6_FR_summary.json,10,6,DH_over_rd/DM_over_rd,True,0.23825185444083583,0.001122609236314841,108.1596111730512,-73.92540764393492,0.09490509490509491,,,0.12260923631484104,88.68184064841019
SM_real_m10_f6_summary.json,10,6,DH_over_rd/DM_over_rd,False,0.23825185444083583,0.001122609236314841,108.1596111730512,-73.92540764393492,0.09490509490509491,,,0.12260923631484104,88.68184064841019
SM_real_m20_f6_FR_summary.json,20,6,DH_over_rd/DM_over_rd,True,0.23824798204731862,0.001162771910350478,76.54843977278148,-69.86734419182554,0.13586413586413587,,,0.16277191035047808,81.94137997947539
SM_real_m20_f6_summary.json,20,6,DH_over_rd/DM_over_rd,False,0.23824798204731862,0.001162771910350478,76.54843977278148,-69.86734419182554,0.13586413586413587,,,0.16277191035047808,81.94137997947539
SM_real_m30_f6_FR_summary.json,30,6,DH_over_rd/DM_over_rd,True,0.23857144744871647,0.0009731771808079051,168.5277681417947,-31.53774544601681,0.2627372627372627,,,-0.02682281919209493,60.548417906749094
SM_real_m30_f6_summary.json,30,6,DH_over_rd/DM_over_rd,False,0.23857144744871647,0.0009731771808079051,168.5277681417947,-31.53774544601681,0.2627372627372627,,,-0.02682281919209493,60.548417906749094
