tag,dip_l_deg,dip_b_deg,ΔFR_min,ΔKdS_min,R0,A_eff,frac,p_perm
ns32_s6_nomask_auto,302.49549321875753,-12.090925942812476,69.11947574423414,42.1595247749726,2.337374447936064,0.3593678576156937,0.1537485181003073,0.0049751243781094
ns64_s8_mask20_axes,42.44368474073424,55.34675135666586,70.93701694893574,72.23007447494413,2.2264574933431134,0.2088881456332956,0.0938208549940209,0.0049751243781094
ns64_s6_mask20_bins2_fr,5.075822235724321,14.994816033372809,86.0947389712113,61.190573391658525,2.2757489966158895,0.2013391681238715,0.0884716057980336,0.0049751243781094
ns64_s8_mask20_kds_only,42.44368474073424,55.34675135666586,70.93701694893574,72.23007447494413,2.2264574933431134,0.2088881456332956,0.0938208549940209,0.0049751243781094
ns64_s6_mask20_bins5,5.075822235724321,14.994816033372809,86.0947389712113,61.190573391658525,2.2757489966158895,0.2013391681238715,0.0884716057980336,0.0049751243781094
ns32_s8_mask20_noaxes,306.0220501790747,-9.781575739586138,68.67809550025532,40.20144802026815,2.2584148850038805,0.3168772737635374,0.1403095931875214,0.0049751243781094
