tag,png,json,fits,status,catalog,mode,FR,inj_amp,inj_axis_l,inj_axis_b,inj_norm,dip_l_deg,dip_b_deg,R0,A_eff,frac,p_perm,R2,rho,dFR_deg,dKdS_deg,A_eff_expect,A_eff/expect,d_injected_deg
ns32_s6_nomask_auto,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s6_nomask_auto.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s6_nomask_auto_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s6_nomask_auto.fits,ok,/Users/boyde/Downloads/unified_catalog_REAL_MIN.csv,DH_over_rd/DM_over_rd,False,,,,,151.60093390443373,-62.96384090607564,0.23811248217755182,0.0011557376488071352,0.004853746591685788,0.03596403596403597,0.0056356844003374595,0.07507119554354645,,,,,
ns64_s8_mask20_axes,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_axes.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_axes_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_axes.fits,ok,/Users/boyde/Downloads/unified_catalog_REAL_MIN.csv,DH_over_rd/DM_over_rd,False,,,,,122.09990545417392,44.59290082868561,0.23901981264059025,0.002511954735683733,0.01050939965157162,0.000999000999000999,0.10835023164372881,0.329165963677487,81.56058878562501,74.61751283018097,,,
ns64_s6_mask20_bins2_fr,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins2_fr.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins2_fr_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins2_fr.fits,ok,/Users/boyde/Downloads/unified_catalog_REAL_MIN.csv,DH_over_rd/DM_over_rd,False,,,,,115.11468984001635,45.318977806454875,0.23906369129756758,0.0025223774699532973,0.010551068864797378,0.000999000999000999,0.07433599635743704,0.27264628432721566,82.78551019011438,,,,
ns64_s8_mask20_kds_only,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_kds_only.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_kds_only_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_kds_only.fits,ok,/Users/boyde/Downloads/unified_catalog_REAL_MIN.csv,DH_over_rd/DM_over_rd,False,,,,,122.09990545417392,44.59290082868561,0.23901981264059025,0.002511954735683733,0.01050939965157162,0.000999000999000999,0.10835023164372881,0.329165963677487,,74.61751283018097,,,
ns64_s6_mask20_bins5,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins5.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins5_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins5.fits,ok,/Users/boyde/Downloads/unified_catalog_REAL_MIN.csv,DH_over_rd/DM_over_rd,False,,,,,115.11468984001635,45.318977806454875,0.23906369129756758,0.0025223774699532973,0.010551068864797378,0.000999000999000999,0.07433599635743704,0.27264628432721566,82.78551019011438,75.44996799018409,,,
ns32_s8_mask20_noaxes,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s8_mask20_noaxes.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s8_mask20_noaxes_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s8_mask20_noaxes.fits,ok,/Users/boyde/Downloads/unified_catalog_REAL_MIN.csv,DH_over_rd/DM_over_rd,False,,,,,166.9241155357779,17.927832632255882,0.23881678261431197,0.0007197139253687455,0.0030136656121487085,0.011988011988011988,0.004980452236846289,0.07057231919702324,,,,,
