zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.4,0.7,226.15752423936203,-14.29556148464981,0.24321691348785998,0.0006170123082073493,0.0025368807594795297,11.592776460446112,,
0.7,1.0,19.39401070581298,-55.128443719123524,0.23870449221294102,0.0011395940115638146,0.004774078614939586,9.956362249629064,,
1.0,1.2,136.04832234984585,-10.47637766608147,0.23237650567691706,0.0008117229010713126,0.0034931367037590515,11.700981960990488,,
