zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.5,0.7,236.88505351678637,-31.665545267931442,0.24316782758145594,0.0007105550798870404,0.002922076851013607,18.967986507454373,83.29250356752321,85.93793288293668
0.7,0.9,41.0322529654208,-15.881670892594379,0.23910041241440516,0.0010284076865243728,0.0043011539634735235,16.072344342667236,47.60010426126021,72.76905997645835
0.9,1.2,133.39239067673944,-35.65749771873629,0.23236781120315678,0.0008598417158365351,0.003700347786487451,22.024632973873935,38.08697983071326,12.579668977214652
