zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.4,0.7,239.65122893308472,-44.08463426448971,0.24322910154162444,0.00037435455719661505,0.0015391026601006901,4.051258979725102,,
0.7,1.0,114.98695118132815,-34.97481346873974,0.23882711889345648,0.0005712059756444354,0.002391713212012816,3.9114420428959367,,
1.0,1.2,123.17158330353824,-30.46103718177326,0.23224016131142144,0.0006930743226269359,0.0029843000397229355,3.9809618292457345,,
