zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.1,0.7,236.88505351678637,-31.665545267931442,0.24316782758145594,0.0007105550798870404,0.002922076851013607,18.967986507454373,83.29250356752321,
0.7,1.2,108.57386807181136,44.95243741315038,0.23746192428770072,0.0036653123111444535,0.015435368521244218,15.765778500511361,84.58336429431841,
