zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.4,0.7,225.0778210413834,-31.220698598053886,0.24323467305474056,0.00043666654533610315,0.0017952479383473025,11.592776460446112,,
0.7,1.0,34.611894111507496,-40.69760030924846,0.23872805443137454,0.0012668578854939019,0.0053066988231082685,9.956362249629064,,
1.0,1.2,117.08323879111524,-10.591081515475592,0.23238881479213608,0.0009532853334147297,0.00410211366785192,11.700981960990488,,
