tag,png,json,fits,status,dip_l_deg,dip_b_deg,R0,A_eff,frac,p_perm,R2,rho,dFR_deg,dKdS_deg
ns32_s6_nomask_auto,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s6_nomask_auto.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s6_nomask_auto_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s6_nomask_auto.fits,ok,302.49549321875753,-12.090925942812476,2.337374447936064,0.3593678576156937,0.1537485181003073,0.004975124378109453,0.04977821735729193,0.22311032552818313,,
ns64_s8_mask20_axes,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_axes.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_axes_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_axes.fits,ok,42.44368474073424,55.34675135666586,2.2264574933431134,0.20888814563329566,0.09382085499402097,0.004975124378109453,0.3666133180961454,0.6054860180847655,70.93701694893574,72.23007447494413
ns64_s6_mask20_bins2_fr,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins2_fr.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins2_fr_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins2_fr.fits,ok,5.075822235724321,14.994816033372807,2.2757489966158895,0.20133916812387154,0.08847160579803363,0.004975124378109453,0.3902155624549072,0.624672364087693,86.0947389712113,
ns64_s8_mask20_kds_only,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_kds_only.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_kds_only_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s8_mask20_kds_only.fits,ok,42.44368474073424,55.34675135666586,2.2264574933431134,0.20888814563329566,0.09382085499402097,0.004975124378109453,0.3666133180961454,0.6054860180847655,,72.23007447494413
ns64_s6_mask20_bins5,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins5.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins5_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns64_s6_mask20_bins5.fits,ok,5.075822235724321,14.994816033372807,2.2757489966158895,0.20133916812387154,0.08847160579803363,0.004975124378109453,0.3902155624549072,0.624672364087693,86.0947389712113,61.190573391658525
ns32_s8_mask20_noaxes,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s8_mask20_noaxes.png,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s8_mask20_noaxes_summary.json,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/quickgrid/SM_ns32_s8_mask20_noaxes.fits,ok,306.0220501790747,-9.781575739586138,2.2584148850038805,0.3168772737635374,0.1403095931875214,0.004975124378109453,0.2096827137549201,0.45791125095909113,,
