zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.1,0.7,236.16352076169488,-24.27664382481678,0.24315065195992436,0.000924660240200167,0.0038028285457880158,18.967986507454373,76.47679497655001,
0.7,1.2,119.02558091135836,47.1292942489644,0.23744280372298274,0.0036133007598877862,0.015217562727667729,15.765778500511361,80.10463125554773,
