zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.5,0.7,236.16352076169488,-24.27664382481678,0.24315065195992436,0.000924660240200167,0.0038028285457880158,18.967986507454373,76.47679497655001,81.80621809536008
0.7,0.9,33.18540711627895,-31.015865488526345,0.23909217436453564,0.0006418184475085979,0.0026843975517577556,16.072344342667236,41.81895255485699,72.60965607209147
0.9,1.2,172.59885420560855,-30.973289987276296,0.2323483601850266,0.0009044262300604475,0.0038925440633203663,22.024632973873935,66.64172000965203,44.900819192276515
