E2_raw,E2_det,p_raw,p_det,PLV_raw_lambda,PLV_det_lambda,PLV_phase_stab,PLV_p_raw,PLV_p_det,PLV_p_det_spin,PLV_p_det_shift,PLV_p_det_block_lambda,PLV_spin_med_det,PLV_spin_q95_det,Rayleigh_p_raw,Rayleigh_p_det,Rayleigh_p_det_shift,amp_ecl,wald_F,wald_p,phi_ecl_raw_deg,se_phi_raw_deg,E23_raw_iaaft,p23_raw_iaaft,E23_det_iaaft,p23_det_iaaft,E23_raw_block,p23_raw_block,E23_det_block,p23_det_block,E23_raw_ar1,p23_raw_ar1,E23_det_ar1,p23_det_ar1,amp_ecl_det,wald_F_det,wald_p_det,phi_ecl_det_deg,se_phi_det_deg,phi_det_gal_l_deg,phi_det_gal_b_deg,runL_best_center,runL_best_amp,runL_best_p,phi_det_boot_deg,phi_det_ci68_lo,phi_det_ci68_hi,n_perm,n_spin,n_shift,n_iaaft,BLOCK_LEN,seed,trials,noise,data_raw,data_det,provenance_hash,calendar,schema_version,run_timestamp,runningL_obs_amp_det,runningL_obs_L_deg_det,runningL_spin_global_p_det,runningL_spin_q50_det,runningL_spin_q95_det
,,,,0.5425828531387229,0.5426977433672104,,,,0.0007498125468632841,,,0.15064027268618194,0.3363946167734073,,2.2250738585072014e-308,,,,,,,,,,,,,,,,,,,1.073586119944959,,1.9703198705988145e-23,63.80233142712301,5.203727315816493,,,,,,,,,,4000,,,,7,50,0.2,[sanity],[sanity],,,5,2026-01-30T10:02:12Z,,,,,
,,,,0.5300073474711468,0.5010224764942203,,,,0.0014996250937265683,,,0.1401413620181136,0.32001377096537126,,2.2250738585072014e-308,,,,,,,,,,,,,,,,,,,1.073586119944959,,1.9703198705988145e-23,63.80233142712301,5.203727315816493,,,,,,,,,,4000,,,,7,50,0.2,[sanity],[sanity],,,5,2026-01-30T10:17:00Z,,,,,
