series,component,component_index,energy,energy_fraction,median_amplitude,max_amplitude,median_positive_frequency,amplitude_weighted_frequency,zero_crossings,is_imf_like
extended_SU2_minus_LCDM,IMF1,1,3.8344899824068053,0.6176985770485358,0.24935820953588597,0.7133387586056583,8.587989688080231,16.16433261575788,31,True
extended_SU2_minus_LCDM,IMF2,2,2.6631770708752778,0.42901160119223974,0.19686626200066096,0.5682169538773671,6.1188807916067445,8.800065393875261,20,True
extended_SU2_minus_LCDM,IMF3,3,1.2834590863552882,0.20675262029086383,0.1799140686489847,0.3028088966727372,3.6729442665718235,5.091412336207698,16,True
extended_SU2_minus_LCDM,IMF4,4,0.43914208128460824,0.07074146496045193,0.09606331417251705,0.15197532593685367,1.6576320507570914,1.9735453745775553,6,True
extended_SU2_minus_LCDM,residue,5,2.227591591930163,0.3588430698459874,nan,nan,nan,nan,3,False
