run_fp,seed,runtime_s,log_path,summary_path,env_HHT_SANITY,env_HHT_CALENDAR,env_TRIALS,env_N_SPIN,env_N_PERM,env_N_SHIFT,env_N_IAAFT,env_BLOCK_LEN,E2_raw,E2_det,p_raw,p_det,PLV_raw_lambda,PLV_det_lambda,PLV_phase_stab,PLV_p_raw,PLV_p_det,PLV_p_det_spin,PLV_p_det_shift,PLV_p_det_block_lambda,PLV_spin_med_det,PLV_spin_q95_det,Rayleigh_p_raw,Rayleigh_p_det,amp_ecl,wald_F,wald_p,phi_ecl_raw_deg,se_phi_raw_deg,E23_raw_iaaft,p23_raw_iaaft,E23_det_iaaft,p23_det_iaaft,E23_raw_block,p23_raw_block,E23_det_block,p23_det_block,E23_raw_ar1,p23_raw_ar1,E23_det_ar1,p23_det_ar1,amp_ecl_det,wald_F_det,wald_p_det,phi_ecl_det_deg,se_phi_det_deg,phi_det_gal_l_deg,phi_det_gal_b_deg,runL_best_center,runL_best_amp,runL_best_p,phi_det_boot_deg,phi_det_ci68_lo,phi_det_ci68_hi,n_perm,n_spin,n_shift,n_iaaft,BLOCK_LEN,trials,noise,data_raw,data_det,provenance_hash,calendar,schema_version,run_timestamp,runningL_obs_amp_det,runningL_obs_L_deg_det,runningL_spin_global_p_det,runningL_spin_q50_det,runningL_spin_q95_det
170bae473f,23,20108.962095975876,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed23_FP170bae473f_20260116_083507.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.025948363485656097,0.024756817357166484,1.0,1.0,0.10554291639741856,0.09932133583552155,0.9558700170924322,0.10674466276686166,0.1720913954302285,0.2783608195902049,0.6952304769523048,0.6232376762323768,0.07376378188881191,0.15695913561943256,0.01378937942074372,0.02253974963157645,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.10538742949968052,0.0012484394506866417,0.10473711793604097,0.0012484394506866417,0.10574801596945312,0.9987515605493134,0.10686685787300719,0.9987515605493134,0.10215074378954535,0.9912609238451935,0.10100424314201352,0.9950062421972534,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.57609503872639,24.695166710268637,101.76187542853984,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-15T21:35:07Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,25,20264.105885744095,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed25_FP170bae473f_20260116_141251.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.01999374987580484,0.027745949299903327,1.0,1.0,0.11285600348821426,0.10568149556200163,0.9703647158175981,0.07034648267586621,0.09809509524523774,0.25537231384307846,0.620937906209379,0.5348465153484652,0.07545664324859166,0.15636217158350293,0.007446175980902037,0.013634592780593802,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.09755234969806977,0.0012484394506866417,0.11300355656407234,0.0012484394506866417,0.11101111080624715,0.9925093632958801,0.11147195129091009,0.9950062421972534,0.09714817236231815,0.9875156054931336,0.1115554738372685,0.9850187265917603,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.44548582697724,26.044561026172293,113.09855967717073,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-16T03:12:51Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,27,20223.937840223312,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed27_FP170bae473f_20260116_194955.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.02471322493033411,0.025790244006520417,1.0,1.0,0.10857280015489257,0.07206176298002163,0.904363603491175,0.07949602519874006,0.6035198240087996,0.5137431284357821,0.8432156784321568,0.8057194280571943,0.0735100442726888,0.15991696544434955,0.010736714534605599,0.13614088427433482,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.10558370290034864,0.0012484394506866417,0.10465050918979324,0.0012484394506866417,0.1068311933567136,0.9937578027465668,0.10919651079353629,0.9875156054931336,0.11562542855297238,0.9937578027465668,0.10856544219242044,0.9950062421972534,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,48.231290079953894,25.544999532083057,109.08897434786799,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-16T08:49:55Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,29,64954.67530179024,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed29_FP170bae473f_20260117_135229.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.025869465810673776,0.02755223745277233,1.0,1.0,0.0993035879489611,0.10061264474451184,0.9674292986437657,0.15059247037648119,0.14214289285535722,0.2863568215892054,0.6851314868513149,0.5595440455954405,0.07619325517612455,0.1593099245572968,0.022570392969922765,0.02040485002453295,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.10559135132991271,0.0012484394506866417,0.10928211940877275,0.0012484394506866417,0.10102487799757222,0.9975031210986267,0.10666775225334027,0.9937578027465668,0.10478907651453614,0.9925093632958801,0.10343915141320725,0.9925093632958801,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.78559773137605,25.622453704003203,112.32968563905672,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-17T02:52:29Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,31,20267.347146987915,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed31_FP170bae473f_20260117_193017.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.025038836453793283,0.02602730520696881,1.0,1.0,0.1002964814169371,0.09621491054678767,0.9747606921662133,0.14199290035498224,0.18629068546572672,0.3103448275862069,0.7183281671832816,0.6464353564643536,0.07357415419554353,0.1514228484198321,0.020910597347309618,0.028484036215777133,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.0996980642982802,0.0012484394506866417,0.11832678377030635,0.0012484394506866417,0.1005255927894301,1.0,0.11596091217154612,0.9987515605493134,0.08791753604281215,0.9987515605493134,0.09780674142386238,0.9950062421972534,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.778631921278965,25.22138657282339,100.97621649874016,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-17T08:30:17Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,33,19821.780096054077,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed33_FP170bae473f_20260118_010039.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.024573512728058865,0.026777969186944504,1.0,1.0,0.11390613850076371,0.11882810852129708,0.9441266119603369,0.0615969201539923,0.03564821758912055,0.20689655172413793,0.48575142485751427,0.43045695430456954,0.0806154797215032,0.1611965778945518,0.006792269903203121,0.004364377965248547,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.09780345927324828,0.0012484394506866417,0.09682013413953611,0.0012484394506866417,0.09235411782142129,1.0,0.10239771784823036,0.9975031210986267,0.1119404697405556,0.9962546816479401,0.10917616695265805,0.9962546816479401,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,48.78050905987594,27.40651905137412,105.68947881108342,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-17T14:00:39Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,35,20003.047867059708,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed35_FP170bae473f_20260118_063402.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.02378647357727302,0.02424339107761741,1.0,1.0,0.10701147564028142,0.10378080492703556,0.9624273924887067,0.07334633268336584,0.10329483525823709,0.2658670664667666,0.644035596440356,0.5574442555744425,0.07622635146235832,0.15022053354154008,0.012225320263069016,0.01589703707869274,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.1148057461093011,0.0012484394506866417,0.11020471494424934,0.0012484394506866417,0.10947138773676687,0.9987515605493134,0.12169503955920709,0.9975031210986267,0.10734316754838734,0.9850187265917603,0.10150859445156454,0.9875156054931336,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,43.621910794069464,24.163809385856343,115.95749325970891,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-17T19:34:02Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,37,20147.24310016632,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed37_FP170bae473f_20260118_120949.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.026093913920923768,0.024789691917196332,1.0,1.0,0.11222324622752097,0.12176340814448591,0.9635794713492453,0.05409729513524324,0.0271986400679966,0.21189405297351324,0.45145485451454853,0.39966003399660033,0.08485782710484666,0.16529480926644513,0.007866928670134417,0.0033223134868654598,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.10806036417640957,0.0012484394506866417,0.11869309037754278,0.0012484394506866417,0.08481267111063522,1.0,0.09992353549944821,0.9987515605493134,0.09939934429646319,0.9937578027465668,0.10262490104271918,0.9937578027465668,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.3243030472552,25.184922175200985,109.00231575010925,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-18T01:09:49Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,39,20214.85031080246,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed39_FP170bae473f_20260118_174644.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.02619013811951419,0.027499385274735985,1.0,1.0,0.08968159282418335,0.10359799531758498,0.945353428287709,0.2955352232388381,0.10649467526623668,0.26936531734132935,0.6461353864613538,0.5687431256874312,0.07610745271499614,0.154592308012979,0.045473682378779856,0.016131117182867177,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.09879694004824012,0.0012484394506866417,0.10382584113543224,0.0012484394506866417,0.1034712605155471,0.9975031210986267,0.09393778900800655,1.0,0.10899905908499148,0.9925093632958801,0.10241762881514574,0.9937578027465668,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.44995837507938,25.004972890527263,100.15164671301537,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-18T06:46:44Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,41,20158.82885503769,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed41_FP170bae473f_20260118_232243.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.024808175556091792,0.02488884178893301,1.0,1.0,0.10664310234222577,0.10183922758150156,0.9567170948068942,0.07669616519174041,0.12209389530523473,0.2538730634682659,0.6842315768423157,0.5866413358664133,0.07562384565265508,0.1536963432188331,0.01260212971772684,0.018542214370955656,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.10913707356655764,0.0012484394506866417,0.10908626542067885,0.0012484394506866417,0.11508300913155052,0.9962546816479401,0.10961388105215795,0.9975031210986267,0.11107734594324085,0.9875156054931336,0.11112507664050651,0.9900124843945068,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,47.13968712420498,25.18964050504994,103.60228599126019,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-18T12:22:43Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,43,20280.090416908264,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed43_FP170bae473f_20260119_050043.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.025050078352947622,0.02524525029200036,1.0,1.0,0.10901881185072777,0.11113631421935648,0.9451155739850693,0.08259587020648967,0.06434678266086696,0.2513743128435782,0.5677432256774323,0.48805119488051196,0.07921059271383124,0.15654231070378719,0.010342164813396717,0.008639614836055168,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.10797565090073694,0.0012484394506866417,0.0996631171074019,0.0012484394506866417,0.12432036310989773,0.9975031210986267,0.10685794234704228,0.9975031210986267,0.09620157964588238,0.9987515605493134,0.10704695587968874,0.9950062421972534,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,45.5533420988108,24.528382656847025,110.19082518287306,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-18T18:00:43Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,45,20199.559474229813,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed45_FP170bae473f_20260119_103722.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.024900114397834686,0.023023272218240846,1.0,1.0,0.11580981935431826,0.09520627132874682,0.9505124196413681,0.04484775761211939,0.2007899605019749,0.31434282858570717,0.7349265073492651,0.6466353364663534,0.07523750262117354,0.15701780814535318,0.005737144170481601,0.030683604830306004,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.08995014287423982,0.0012484394506866417,0.10317428401620521,0.0012484394506866417,0.11614810770656706,0.9975031210986267,0.09746527508613559,1.0,0.11671442705335931,0.9912609238451935,0.09663367973968835,0.9925093632958801,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,47.90685326032557,27.15401927236065,110.90082824587311,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-18T23:37:22Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,47,20283.916115760803,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed47_FP170bae473f_20260119_161526.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.023839897262451882,0.023630005123928204,1.0,1.0,0.10622695346691446,0.08555096344506956,0.9461060924478715,0.09849507524623768,0.3465326733663317,0.37631184407796103,0.8054194580541946,0.7224277572242775,0.07277708025172065,0.15291200548488737,0.013040137349215162,0.060086653286523,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.10432311275349519,0.0012484394506866417,0.10629766458991824,0.0012484394506866417,0.11439235019694817,0.9962546816479401,0.09601436126069939,1.0,0.1087426379674395,0.9975031210986267,0.12175747509965466,0.9975031210986267,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,47.94685005385959,25.72938959922293,116.48093808336449,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-19T05:15:26Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,49,20406.35799884796,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed49_FP170bae473f_20260119_215533.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.02575062903445293,0.02599512727882327,1.0,1.0,0.09625227228131993,0.09688970698013911,0.9714614711303183,0.18029098545072747,0.16969151542422878,0.29685157421289354,0.6987301269873013,0.6220377962203779,0.0731868665692697,0.15586046869193415,0.028405229487036176,0.02708926355511105,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.10683702028038251,0.0012484394506866417,0.10692997171512847,0.0012484394506866417,0.09446533125116802,0.9987515605493134,0.11048866754445523,0.9975031210986267,0.09748353778373614,0.9900124843945068,0.1059918904935999,0.9912609238451935,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.56846524190582,24.22310403330707,110.71304924703821,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-19T10:55:33Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,51,184424.60336589813,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed51_FP170bae473f_20260122_010917.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.025253422106350128,0.022257094785348833,1.0,1.0,0.11915259588915954,0.1007912806945791,0.9336310195562584,0.034298285085745714,0.15059247037648119,0.2653673163418291,0.6991300869913009,0.5976402359764024,0.07482733340821923,0.15646039940041706,0.004236125712083143,0.020123831525427648,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.09851978620873618,0.0012484394506866417,0.10133582550142077,0.0012484394506866417,0.09916711942644446,1.0,0.10025991650793258,0.9962546816479401,0.10693018725577402,0.9925093632958801,0.1116475327661601,0.9912609238451935,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,45.98236501126956,25.963306318552746,107.930398637796,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-21T14:09:17Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
170bae473f,53,20186.368227005005,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/seedgrid_runs/hht_run_seed53_FP170bae473f_20260122_064544.log,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/hht_seasonal_robustness_summary_v4.csv,0,solar,200,2000,20000,10000,800,32,0.025499936841636303,0.026707556962645648,1.0,1.0,0.1144099045537991,0.11127294337422029,0.9591661820589183,0.04584770761461927,0.06544672766361682,0.2353823088455772,0.565943405659434,0.5010498950104989,0.07750354766890424,0.15761389554751423,0.0064972938696036394,0.008538895978977732,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.11080931305171764,0.0012484394506866417,0.10572957999830537,0.0012484394506866417,0.11262266687352282,0.9975031210986267,0.09500226531291678,1.0,0.1128730665396883,0.9900124843945068,0.11562773431722195,0.9900124843945068,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,48.29569925876378,25.30184907701718,101.05664278108289,20000,2000,10000,800,32,200,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-21T19:45:44Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
