L,energy_focus
0.001219256404729373,0.1933889509856087
0.0018100050953202673,0.13059406414759214
0.002400753785911162,0.10909929471987234
0.002991502476502056,0.12539875547647583
0.0035822511670929504,0.06806314822013927
0.004172999857683844,0.02417598232891936
0.00476374854827474,0.04794411964689965
0.005354497238865634,0.02304108131065758
0.005945245929456527,0.008041900471133191
0.006535994620047423,0.03434083532730438
0.007126743310638317,0.04977816391811751
0.007717492001229211,0.04284985625838684
0.008308240691820106,0.036278641303805384
0.008898989382411,0.04187340182304473
0.009489738073001894,0.05044339758516495
0.01008048676359279,0.049847591660032206
0.010671235454183683,0.0402450909931942
0.011261984144774577,0.032744394682025973
0.011852732835365472,0.028520491373734205
0.012443481525956366,0.02570320253462685
0.01303423021654726,0.027289082820610946
0.013624978907138156,0.024828848333196568
0.01421572759772905,0.02194766913825706
0.014806476288319943,0.02352142923218373
0.015397224978910839,0.016736393342851492
0.01598797366950173,0.010347735718507561
0.016578722360092626,0.01477705913085878
0.017169471050683522,0.018251128744100113
0.017760219741274414,0.009524811170560657
0.01835096843186531,0.006586695109706088
0.018941717122456205,0.02224016456860145
0.019532465813047097,0.01091017549491973
0.020123214503637993,0.013686264145245115
0.02071396319422889,0.021286891296288427
0.02130471188481978,0.008701227708864107
0.021895460575410676,0.013634608178522729
0.02248620926600157,0.012252973747285303
0.023076957956592464,0.007682683151790803
0.02366770664718336,0.0073743831222585566
0.024258455337774255,0.009025095077979273
0.024849204028365147,0.009836503655985231
0.025439952718956042,0.009344204901696712
0.026030701409546938,0.009047362981072383
0.02662145010013783,0.005994457773584728
0.027212198790728725,0.01676010433440683
0.02780294748131962,0.00609606425551168
0.028393696171910513,0.01603913860655215
0.02898444486250141,0.028339357031562776
0.029575193553092304,0.014100184257451506
0.030165942243683196,0.010595866357201379
0.030756690934274092,0.026888183683666408
0.031347439624864984,0.011553825949827356
0.031938188315455876,0.004821905426740706
0.03252893700604677,0.005657532599050142
0.03311968569663767,0.004812205283701802
0.03371043438722856,0.006229651654980441
0.03430118307781945,0.009562734683862595
0.03489193176841035,0.002545133055592287
0.03548268045900124,0.005630623010677521
0.036073429149592134,0.003227807798691304
0.03666417784018303,0.0018387887101896081
0.037254926530773926,0.0022097811841936565
0.03784567522136482,0.001060476905467177
0.03843642391195572,0.0012214555110249595
0.03902717260254661,0.0009996959738210547
0.0396179212931375,0.0005370785230622535
0.0402086699837284,0.001354676632132707
0.04079941867431929,0.0008373822680136466
0.041390167364910184,0.001976899327808917
0.04198091605550108,0.001040317004964292
0.042571664746091975,0.002193182741893088
0.04316241343668287,0.002702855345105532
0.043753162127273766,0.0004142708258219215
0.04434391081786466,0.0028921919634815256
0.04493465950845555,0.003483384552840627
0.04552540819904645,0.004072094384276116
0.04611615688963734,0.002740054311403406
0.04670690558022823,0.0048560800520696685
0.04729765427081913,0.0025733973922622147
0.047888402961410025,0.0033632644872374742
0.04847915165200092,0.004536611899171541
0.049069900342591816,0.0018997698937470277
0.04966064903318271,0.0020885897452096527
0.0502513977237736,0.00039048742127912613
0.0508421464143645,0.004785609087020708
0.05143289510495539,0.003301478546854134
0.05202364379554628,0.00629612707174087
0.05261439248613718,0.013740159257704986
0.053205141176728074,0.005336197454020691
0.053795889867318966,0.017460430217128408
0.054386638557909865,0.009167555263055759
0.05497738724850076,0.004446505363908753
0.05556813593909165,0.03072174557719128
0.05615888462968255,0.03221114993988992
0.05674963332027344,0.007069348817882765
0.05734038201086433,0.020644976038941353
0.05793113070145523,0.0447271986592376
0.058521879392046124,0.025963014906927432
0.059112628082637016,0.004061293158982471
0.05970337677322791,0.01131786498504402
0.06029412546381881,0.02607663051273975
0.0608848741544097,0.01749496081215633
0.06147562284500059,0.0037100585347494895
0.06206637153559149,0.006925476759657429
0.06265712022618239,0.012534164604366642
0.06324786891677328,0.011656181830675237
0.06383861760736417,0.008405595517281298
0.06442936629795508,0.006152186723999081
0.06502011498854597,0.0034566238934848146
0.06561086367913686,0.001052148445893952
0.06620161236972776,0.002610146507001646
0.06679236106031865,0.0033360647824390165
0.06738310975090954,0.005468584087117905
0.06797385844150045,0.00641302952724249
0.06856460713209134,0.008171028528853043
0.06915535582268223,0.003804837158701196
0.06974610451327312,0.007871032870242614
0.07033685320386401,0.008002999804994755
0.0709276018944549,0.003571434968573151
0.07151835058504581,0.006999309586346581
0.0721090992756367,0.01329060059838213
0.0726998479662276,0.010029240727522998
0.07329059665681849,0.0038892125169498123
0.07388134534740938,0.005350694770299995
0.07447209403800027,0.008275115210518087
0.07506284272859118,0.005298210910711086
0.07565359141918207,0.0034268813186132344
0.07624434010977296,0.0069166206231708605
0.07683508880036385,0.008091711242110911
0.07742583749095475,0.008767399225944663
0.07801658618154564,0.0075915168711040764
0.07860733487213653,0.0038480152777847884
0.07919808356272744,0.005395938938473902
0.07978883225331833,0.009468158057777676
0.08037958094390922,0.01364899851744521
0.08097032963450011,0.010505068772782476
0.081561078325091,0.005790271395192536
0.0821518270156819,0.004777597270514798
0.0827425757062728,0.00898402584643076
0.0833333243968637,0.016412427323787514
0.08392407308745459,0.023621929907080626
0.08451482177804548,0.02808770375149526
0.08510557046863637,0.028597801457947932
0.08569631915922726,0.025038198021979347
0.08628706784981817,0.018513289689832683
0.08687781654040906,0.016687839356888008
0.08746856523099995,0.018845058920224214
0.08805931392159085,0.02030963742062006
0.08865006261218174,0.02017082162988469
0.08924081130277263,0.01899661722720888
0.08983155999336354,0.018079415637670383
0.09042230868395443,0.018165735354213508
0.09101305737454532,0.01947865220916815
0.09160380606513621,0.021754504860715843
0.0921945547557271,0.024633737577963426
0.092785303446318,0.027676007385037275
0.0933760521369089,0.030465687758691466
0.0939668008274998,0.03302516142141412
0.09455754951809069,0.03521783998982289
0.09514829820868158,0.03710297938477895
0.09573904689927247,0.03871505716597788
0.09632979558986336,0.04035709084944719
0.09692054428045427,0.04315863575171689
0.09751129297104516,0.048631554108594134
0.09810204166163605,0.05411457031174745
0.09869279035222694,0.055936772805012656
0.09928353904281784,0.053963002834990476
0.09987428773340873,0.05033658458272082
0.10046503642399963,0.045565787002686785
0.10105578511459053,0.037757607675599186
0.10164653380518142,0.027402021052685008
0.10223728249577231,0.019608480451743966
0.1028280311863632,0.014183112571964375
0.1034187798769541,0.01013432663126489
0.104009528567545,0.007201935707696591
0.10460027725813589,0.007129934232621577
0.10519102594872679,0.010103663682948473
0.10578177463931768,0.009702114148268064
0.10637252332990857,0.005390517489182424
0.10696327202049946,0.00308066867588597
0.10755402071109037,0.006132070063754117
0.10814476940168126,0.009041080470594598
0.10873551809227215,0.008590291282906979
0.10932626678286304,0.00829047465393382
0.10991701547345394,0.011144829780013361
0.11050776416404483,0.014048619186383973
0.11109851285463573,0.016215585437504367
0.11168926154522663,0.021957852386741982
0.11228001023581752,0.021841207087534377
0.11287075892640841,0.02009579513478714
0.1134615076169993,0.00882245886105599
0.1140522563075902,0.0022810806682649625
0.1146430049981811,0.006317493525536809
0.11523375368877199,0.013908745736042517
0.11582450237936288,0.017170546518372055
0.11641525106995378,0.016456358805871357
0.11700599976054467,0.018532449736386274
0.11759674845113556,0.018895279642518255
0.11818749714172645,0.006649242183895452
0.11877824583231736,0.0050081437367553265
0.11936899452290825,0.021968189707711583
0.11995974321349914,0.019831527933985103
0.12055049190409003,0.016510700121574177
0.12114124059468093,0.02220632817415048
0.12173198928527182,0.0158408839453309
0.12232273797586272,0.010726133532025341
0.12291348666645362,0.010174134355541086
0.12350423535704451,0.01023789222993148
0.1240949840476354,0.008790816565377729
0.1246857327382263,0.006498435328536532
0.12527648142881717,0.004904058777778194
0.1258672301194081,0.004031245755472468
0.12645797880999896,0.004388277534121947
0.12704872750058985,0.009940224035342497
0.12763947619118077,0.011663647687057715
0.12823022488177166,0.00750765531661235
0.12882097357236255,0.007661970381445564
0.12941172226295344,0.004749462050214359
0.13000247095354434,0.01433491291115247
0.13059321964413523,0.006554319857521246
0.13118396833472612,0.009972579072267278
0.131774717025317,0.012594345228067112
0.1323654657159079,0.00417822533458285
0.1329562144064988,0.006311581904261433
0.1335469630970897,0.009925197563713819
0.13413771178768058,0.007609108576819763
0.1347284604782715,0.0015809695716464153
0.1353192091688624,0.0009623914413007353
0.13590995785945328,0.003286333926516749
0.13650070655004418,0.0027842322950301784
0.13709145524063507,0.0005270877603144421
0.13768220393122596,0.0015746700400272242
0.13827295262181685,0.0021553758830908046
0.13886370131240774,0.0007082991469692921
0.13945445000299864,0.0022083224051883178
0.14004519869358953,0.002392112166380955
0.14063594738418042,0.002283361439649097
0.1412266960747713,0.004287951035237676
0.14181744476536223,0.002783069549597462
0.14240819345595312,0.005597627771303477
0.14299894214654402,0.0089208701249095
0.1435896908371349,0.011146056319071168
0.1441804395277258,0.004903331969616561
0.1447711882183167,0.009748485400477448
0.14536193690890759,0.008606043397706622
0.14595268559949848,0.013713075003193263
0.14654343429008937,0.016980750846408755
0.14713418298068026,0.014414085378708762
0.14772493167127115,0.014612543031723409
0.14831568036186205,0.009383329397429654
0.14890642905245297,0.007668740264615909
0.14949717774304386,0.006560027817232918
0.15008792643363475,0.00936578205694093
0.15067867512422564,0.01635124066007689
0.15126942381481653,0.018797955518075036
0.15186017250540743,0.01128722794191829
0.15245092119599832,0.006198310224126283
0.1530416698865892,0.0089810442040747
0.1536324185771801,0.010877796578196892
0.154223167267771,0.017904694436035838
0.1548139159583619,0.016989500084422706
0.15540466464895278,0.004921046607696452
0.15599541333954367,0.0037838865532854576
0.1565861620301346,0.012949958149701023
0.15717691072072548,0.009004441557258948
0.15776765941131637,0.006261930553806646
0.15835840810190727,0.00011503687042003599
0.15894915679249816,0.00482480575245567
0.15953990548308905,0.008297364687197547
0.16013065417367994,0.00793055449112883
0.16072140286427083,0.007012104330264146
0.16131215155486173,0.00607517430217145
0.16190290024545262,0.006254958965786225
0.1624936489360435,0.006814893383386666
0.1630843976266344,0.006342428136497208
0.16367514631722532,0.006062918821747842
0.16426589500781622,0.006893605375352646
0.1648566436984071,0.006436753333060006
0.165447392388998,0.00828194391997348
0.1660381410795889,0.007363776940780097
0.16662888977017978,0.004687702962943289
0.16721963846077068,0.006577570596147165
0.16781038715136157,0.0077369282708775675
0.16840113584195246,0.007997199720662757
0.16899188453254335,0.0079563949057088
0.16958263322313424,0.008340954560352765
0.17017338191372514,0.007554500638366924
0.17076413060431606,0.007062582483014208
0.17135487929490695,0.004984334414279239
0.17194562798549784,0.005256273882774009
0.17253637667608873,0.0028710764702928318
0.17312712536667962,0.005311861883397287
0.17371787405727052,0.005171881969196074
0.1743086227478614,0.0007897050084641677
0.1748993714384523,0.0058854553178531305
0.1754901201290432,0.009530425477155323
0.17608086881963408,0.007081659536316568
0.17667161751022498,0.002904461491436339
0.17726236620081587,0.004268519413459794
0.1778531148914068,0.014852616976359033
0.17844386358199768,0.01671486953820918
0.17903461227258857,0.0049665764027456445
0.17962536096317946,0.019134061828755985
0.18021610965377036,0.019657071818589215
0.18080685834436125,0.008331957766507182
0.18139760703495214,0.01753154751660886
0.18198835572554303,0.016053810684193516
0.18257910441613392,0.01042799954021945
0.18316985310672482,0.01641319461929118
0.1837606017973157,0.0098991423590384
0.1843513504879066,0.011270056374223307
0.18494209917849752,0.004814619672893273
0.1855328478690884,0.01340608615325192
0.1861235965596793,0.016126990501056135
0.1867143452502702,0.01674732399148892
0.1873050939408611,0.014588355977463455
0.18789584263145198,0.01290861116351799
0.18848659132204287,0.01951003289150662
0.18907734001263377,0.016584932345869954
0.18966808870322466,0.007532509837338183
0.19025883739381555,0.018601362287015612
0.19084958608440644,0.03578268071202261
0.19144033477499733,0.014219489472902606
0.19203108346558823,0.027581484496100546
0.19262183215617915,0.016782694447654338
0.19321258084677004,0.005764695749701623
0.19380332953736093,0.013659179347256679
0.19439407822795182,0.004745730551997183
0.19498482691854271,0.017421813734092243
0.1955755756091336,0.0109547322824521
0.1961663242997245,0.008079338384513428
0.1967570729903154,0.005588171008985506
0.19734782168090628,0.003375254352992931
0.19793857037149717,0.0064653369970446555
0.19852931906208807,0.00918137280769349
0.19912006775267896,0.0056396727471139845
0.19971081644326988,0.004663564953668507
0.20030156513386077,0.0059823101614405695
0.20089231382445166,0.007934969090454535
0.20148306251504255,0.0041595269815918505
0.20207381120563345,0.00505888820972775
0.20266455989622434,0.004843909485738781
0.20325530858681523,0.004353918055574872
0.20384605727740612,0.005998794167833738
0.20443680596799702,0.004367781278192141
0.2050275546585879,0.0018125759138534962
0.2056183033491788,0.007417653679498593
0.2062090520397697,0.009493238381735542
0.2067998007303606,0.0009963298405380456
0.2073905494209515,0.008891285900355072
0.2079812981115424,0.01094153491271475
0.2085720468021333,0.005395472687461544
0.20916279549272418,0.016190090185378134
0.20975354418331507,0.011958594908234227
0.21034429287390596,0.004539310414714728
0.21093504156449686,0.008926608454373595
0.21152579025508775,0.0181421675417591
0.21211653894567864,0.019493085093412865
0.21270728763626953,0.011077043987289766
0.21329803632686042,0.002689939993684507
0.21388878501745134,0.01065669231551988
0.21447953370804224,0.01551992386058248
0.21507028239863313,0.012913825863031527
0.21566103108922402,0.003838893285965366
0.2162517797798149,0.003401608430586598
0.2168425284704058,0.010618042330546114
0.2174332771609967,0.016347556514529297
0.2180240258515876,0.008115098094254682
0.21861477454217848,0.006388277501415538
0.21920552323276937,0.005386682693636515
0.21979627192336026,0.01387081854875192
0.22038702061395116,0.007538029003471221
0.22097776930454208,0.0023695191343522655
0.22156851799513297,0.004279248364517846
0.22215926668572386,0.003199131047046544
0.22275001537631475,0.003666157524002817
0.22334076406690564,0.004074494302493654
0.22393151275749654,0.0008396035741938153
0.22452226144808743,0.0011187355776608263
0.22511301013867832,0.004387709646575971
0.2257037588292692,0.003497685374298468
0.2262945075198601,0.0013170805928149228
0.226885256210451,0.0019683458297452203
0.2274760049010419,0.00882650213458985
0.2280667535916328,0.015046577550231139
0.2286575022822237,0.0030938438131263043
0.2292482509728146,0.009099609237623417
0.22983899966340549,0.027274194766111846
0.23042974835399638,0.02038312881489263
0.23102049704458727,0.033978804104990185
0.23161124573517816,0.03704409242380382
0.23220199442576905,0.0067027163336584525
0.23279274311635995,0.05029778198250733
0.23338349180695084,0.0674736784419603
0.23397424049754173,0.014975711666310496
0.23456498918813262,0.025903671521054904
0.23515573787872351,0.02008263155830299
0.23574648656931443,0.03451037110109423
0.23633723525990533,0.03315192248298523
0.23692798395049622,0.008940953405571812
0.2375187326410871,0.020079827204307437
0.238109481331678,0.03354310943695315
0.2387002300222689,0.026357096627778114
0.2392909787128598,0.010601443071035804
0.23988172740345068,0.002784232670631796
0.24047247609404157,0.006210269270100037
0.24106322478463246,0.012847056969740419
0.24165397347522335,0.015209468487389464
0.24224472216581425,0.013712592012199085
0.24283547085640517,0.010705112867641947
0.24342621954699606,0.0077603368937934954
0.24401696823758695,0.010075481711556065
0.24460771692817784,0.012231839551646247
0.24519846561876874,0.01765127077550649
0.24578921430935963,0.010077746911064953
0.24637996299995052,0.006519882749159846
0.2469707116905414,0.006211963206714223
0.2475614603811323,0.007747220353700838
0.2481522090717232,0.019390895552963295
0.2487429577623141,0.005295803151438351
0.24933370645290498,0.011665331662970641
0.2499244551434959,0.010350355091861933
0.2505152038340868,0.029881822942061827
0.2511059525246777,0.012914740604387479
0.25169670121526855,0.020591157115231316
0.25228744990585944,0.006140304676978097
0.25287819859645033,0.007620938684860509
0.2534689472870413,0.023149459277623217
0.25405969597763217,0.02576338947954925
0.25465044466822306,0.017879490180638367
0.25524119335881396,0.01895909012416305
0.25583194204940485,0.027375648381461507
0.25642269073999574,0.020534575802592603
0.25701343943058663,0.016401108576557626
0.2576041881211775,0.017448971978512952
0.2581949368117684,0.008623147663528329
0.2587856855023593,0.0024033441161858678
0.2593764341929502,0.011920065584055771
0.2599671828835411,0.01694790157874987
0.260557931574132,0.015363884389541798
0.2611486802647229,0.023066315535396963
0.26173942895531377,0.026269046185217127
0.26233017764590466,0.021362406096074833
0.26292092633649555,0.009766921195839296
0.26351167502708644,0.004695925853508901
0.26410242371767734,0.015697691667846306
0.26469317240826823,0.019144592910920008
0.2652839210988591,0.01243067223064704
0.26587466978945,0.006516126626324838
0.2664654184800409,0.0060230386220719925
0.2670561671706318,0.007600911420204232
0.2676469158612227,0.013049195505721159
0.26823766455181364,0.02523391132057671
0.26882841324240453,0.02836298782976894
0.2694191619329954,0.013283225838832832
0.2700099106235863,0.02828846287333779
0.2706006593141772,0.014262663121338573
0.2711914080047681,0.012119652637597457
0.271782156695359,0.013379923911909744
0.2723729053859499,0.0052731727107284895
0.2729636540765408,0.00404523305459965
0.27355440276713167,0.005693469762625512
0.27414515145772256,0.002417014605009654
0.27473590014831345,0.004310720736333349
0.27532664883890434,0.003282982357857159
0.27591739752949523,0.007879856266375832
0.2765081462200861,0.009137951829685709
0.277098894910677,0.010153352374910607
0.2776896436012679,0.007314248589127039
0.2782803922918588,0.0014187498387446137
0.2788711409824497,0.0012019394419366463
0.2794618896730406,0.00576766062753659
0.2800526383636315,0.006353963472846866
0.28064338705422237,0.0042021710831983685
0.28123413574481326,0.004595577326612293
0.28182488443540415,0.004014491252095544
0.2824156331259951,0.0018745798327683494
0.283006381816586,0.005985444681441756
0.2835971305071769,0.007301100871238414
0.2841878791977678,0.004489160176551083
0.28477862788835867,0.006569995318756943
0.28536937657894956,0.0049140708933669
0.28596012526954045,0.007933546532488603
0.28655087396013135,0.007722506828931307
0.28714162265072224,0.00997702540412
0.28773237134131313,0.012268147307564752
0.288323120031904,0.012974869167029678
0.2889138687224949,0.014384140942895165
0.2895046174130858,0.016164903652725215
0.2900953661036767,0.016907903795331525
0.2906861147942676,0.014518528580611237
0.2912768634848585,0.012878562198587178
0.2918676121754494,0.010262200670055401
0.29245836086604027,0.008348856791272414
0.29304910955663116,0.006244070376571031
0.29363985824722205,0.004887288931779815
0.29423060693781294,0.0037307444058296245
0.29482135562840384,0.0036251927734063296
0.29541210431899473,0.005300218612697415
0.2960028530095856,0.005493681586101611
0.29659360170017657,0.005003053952619621
0.29718435039076746,0.005853292756514617
0.29777509908135835,0.004674403551707781
0.29836584777194924,0.0018747475416435837
0.29895659646254014,0.00305215904311509
0.29954734515313103,0.005335932777839927
0.3001380938437219,0.012921431486544127
0.3007288425343128,0.0042597165334687164
0.3013195912249037,0.011947214464076147
0.3019103399154946,0.011850165300990778
0.3025010886060855,0.011305733684513621
0.3030918372966764,0.01809582531646787
0.3036825859872673,0.020036690225716688
0.30427333467785816,0.01370529636128223
0.30486408336844906,0.007323949910670271
0.30545483205903995,0.008541653058508496
0.30604558074963084,0.010388668468843834
0.30663632944022173,0.0045291120117950745
0.3072270781308126,0.0010786757552796148
0.3078178268214035,0.004603164571708247
0.3084085755119944,0.008336411365756288
0.3089993242025853,0.0064277896471067455
0.3095900728931762,0.004628143510584164
0.3101808215837671,0.011104882254913552
