E2_raw,E2_det,p_raw,p_det,PLV_raw_lambda,PLV_det_lambda,PLV_phase_stab,PLV_p_raw,PLV_p_det,PLV_p_det_spin,PLV_p_det_shift,PLV_p_det_block_lambda,PLV_spin_med_det,PLV_spin_q95_det,Rayleigh_p_raw,Rayleigh_p_det,amp_ecl,wald_F,wald_p,phi_ecl_raw_deg,se_phi_raw_deg,E23_raw_iaaft,p23_raw_iaaft,E23_det_iaaft,p23_det_iaaft,E23_raw_block,p23_raw_block,E23_det_block,p23_det_block,E23_raw_ar1,p23_raw_ar1,E23_det_ar1,p23_det_ar1,amp_ecl_det,wald_F_det,wald_p_det,phi_ecl_det_deg,se_phi_det_deg,phi_det_gal_l_deg,phi_det_gal_b_deg,runL_best_center,runL_best_amp,runL_best_p,phi_det_boot_deg,phi_det_ci68_lo,phi_det_ci68_hi,n_perm,n_spin,n_shift,n_iaaft,BLOCK_LEN,seed,trials,noise,data_raw,data_det,provenance_hash,calendar,schema_version,run_timestamp,runningL_obs_amp_det,runningL_obs_L_deg_det,runningL_spin_global_p_det,runningL_spin_q50_det,runningL_spin_q95_det
0.01193902635002655,0.012568341338395685,1.0,1.0,0.08931765669428575,0.08048372321714728,0.9063152361897346,0.2748362581870906,0.42742862856857156,0.40729635182408797,0.8417158284171583,0.7645235476452354,0.07130654188752666,0.14573759286733087,0.04662873218277179,0.08305938603403568,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.08964758352857376,0.0012484394506866417,0.08421830037915957,0.0012484394506866417,0.09215811175101006,0.9950062421972534,0.07442667419405229,0.9962546816479401,0.0657058305016626,0.9987515605493134,0.08364147063790338,0.9962546816479401,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.44300805149762,25.36102810423523,115.4371147903902,20000,2000,10000,800,32,7,50,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-10T19:35:27Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
0.022165565037525637,0.019852849513206025,1.0,1.0,0.11916745691864322,0.07617302703714153,0.8714276879529643,0.03289835508224589,0.5097745112744363,0.44577711144427784,0.8706129387061294,0.7757224277572243,0.06987980809315203,0.1487509627666946,0.004230334704627295,0.10769784940315488,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.08938361025264166,0.0012484394506866417,0.07653993786205641,0.0012484394506866417,0.06916610162701689,0.9975031210986267,0.059434657274668685,1.0,0.0718822200765301,0.9962546816479401,0.08124643875260225,0.9962546816479401,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.44300805149762,25.36102810423523,115.4371147903902,20000,2000,10000,800,32,7,50,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-11T00:27:04Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
0.020161695175556257,0.015820797232705824,1.0,1.0,0.09881431280058031,0.10012901329484196,0.9040075937017861,0.21048947552622368,0.1311934403279836,0.2543728135932034,0.666933306669333,0.5454454554544546,0.0727356446811643,0.14373273486168212,0.023429513001762343,0.021182876776763053,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.0681771311517079,0.0012484394506866417,0.07716820425104957,0.0012484394506866417,0.0763047939632267,0.9975031210986267,0.07497971059484844,0.9987515605493134,0.07092349276529032,0.9962546816479401,0.06568536510681876,0.9987515605493134,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.44300805149762,25.36102810423523,115.4371147903902,20000,2000,10000,800,32,7,50,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-11T06:23:39Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
0.019128738747480823,0.017918691886846763,1.0,1.0,0.11511976118112174,0.09543195468846118,0.8901751182393651,0.04244787760611969,0.21493925303734812,0.2638680659670165,0.7237276272372762,0.6165383461653835,0.06954662652099608,0.1425961174785289,0.006101200175774521,0.03017921902805174,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.06955915193005752,0.0012484394506866417,0.05605661333018167,0.0012484394506866417,0.08398775158907504,0.9987515605493134,0.0836025536474355,0.9962546816479401,0.07874887604287768,0.9987515605493134,0.06643727358031475,0.9987515605493134,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,47.43456859201874,25.003228644863917,110.4182090506989,20000,2000,10000,800,32,3,50,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-11T07:58:39Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
0.014066863516701366,0.02120522435456005,1.0,1.0,0.08894465696336766,0.13303982745343662,0.8964522123441111,0.2855357232138393,0.0119994000299985,0.11944027986006997,0.34956504349565043,0.3224677532246775,0.08051469724205892,0.15615142180560457,0.04783789410323919,0.001093799466612443,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.0737927408933424,0.0012484394506866417,0.0722658206773277,0.0012484394506866417,0.07188256495041484,0.9987515605493134,0.09042010264820045,0.9962546816479401,0.07183730566600692,0.9987515605493134,0.08142167216243239,0.9962546816479401,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,47.43456859201874,25.003228644863917,110.4182090506989,20000,2000,10000,800,32,3,50,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-11T09:40:33Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
0.01548709397565901,0.014995426151587669,1.0,1.0,0.14534986425897817,0.10517619794645397,0.8707316508550119,0.0030998450077496125,0.09829508524573771,0.25987006496751625,0.636936306369363,0.5416458354164584,0.07684464751569156,0.15204584717905312,0.00029005930348473475,0.014206491200984672,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.0752234276143291,0.0012484394506866417,0.08309086498149759,0.0012484394506866417,0.07390538785476564,0.9987515605493134,0.08721171056960171,0.9937578027465668,0.07965646399751529,0.9962546816479401,0.08027854383432047,0.9962546816479401,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.44300805149762,25.36102810423523,115.4371147903902,20000,2000,10000,800,32,7,50,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-11T11:04:44Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
0.012149716923271018,0.013917508007929952,1.0,1.0,0.07585499739637631,0.14598959958050223,0.8298392510427919,0.5190740462976852,0.002449877506124694,0.12693653173413294,0.30256974302569745,0.2515748425157484,0.08871092722129083,0.17082428724632948,0.1097192977654523,0.00026983935500067834,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.07094416259539452,0.0012484394506866417,0.07226865720111163,0.0012484394506866417,0.08230029713946178,0.9975031210986267,0.0751001347312137,0.9987515605493134,0.08077790976948761,0.9987515605493134,0.08304245480536072,0.9975031210986267,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,44.46646960742712,24.438900694009394,112.51087005578589,20000,2000,10000,800,32,11,50,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-11T12:28:31Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
0.00995052454136507,0.01922686842865713,1.0,1.0,0.10253995435054558,0.05674623894157848,0.8355622631999942,0.11664416779161042,0.8282585870706465,0.6226886556721639,0.9212078792120788,0.895010498950105,0.07004464897290225,0.14752480482740377,0.01754623067906863,0.29056799889810586,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.08501361840797104,0.0012484394506866417,0.07165257216436326,0.0012484394506866417,0.07672605380772045,0.9937578027465668,0.06695811573672113,1.0,0.07672756376326306,0.9950062421972534,0.08032067150588142,0.9950062421972534,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,45.86905081916041,25.821981869119163,101.3882957620425,20000,2000,10000,800,32,19,50,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-11T13:51:44Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
0.013770465167071026,0.010956764267755912,1.0,1.0,0.13646266685080805,0.14570665704924335,0.9123321629914174,0.010549472526373681,0.004199790010499475,0.13843078460769614,0.27487251274872515,0.25577442255774424,0.09081421635920398,0.17498332315421083,0.0007653762751847758,0.0002786134742891319,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.09476884559149398,0.0012484394506866417,0.08179461161550135,0.0012484394506866417,0.07849955005803931,0.9962546816479401,0.0798561615587412,0.9962546816479401,0.09445908529019047,0.9975031210986267,0.08245670441161002,0.9987515605493134,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.57609503872639,24.695166710268637,101.76187542853984,20000,2000,10000,800,32,23,50,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-11T15:15:03Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
0.018409145783988203,0.015697042454144782,1.0,1.0,0.127429647986934,0.10931258817624676,0.9167036781807614,0.020598970051497426,0.05159742012899355,0.2978510744627686,0.5506449355064493,0.47875212478752127,0.08437662264291233,0.16461592981361708,0.0019249467563313663,0.010089382612485511,0.07907051197430282,0.5056514046144721,0.6033169460832852,33.45915089113453,55.086939990096354,0.09350996969517585,0.0012484394506866417,0.08183442004515375,0.0012484394506866417,0.08065507204581847,0.9962546816479401,0.09801449445194463,0.9950062421972534,0.07195904830493935,0.9950062421972534,0.08387738340966167,0.9950062421972534,0.6494741106220926,1.332872353765099,0.2643393123298152,46.79999452704258,33.987690244769425,161.34348615584423,-36.45362888742166,0.17621925640472935,1.0630654300907871,0.00035760011107192647,46.78559773137605,25.622453704003203,112.32968563905672,20000,2000,10000,800,32,29,50,0.2,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_enriched.csv,/Users/boyde/.spyder-py3/plamb_runs/hht_bridge/FR_log1pz_hht_export_v4/sn_residuals_detrended.csv,ef9860acdf808199d04f0b2a817a4f50e46006ec4c26241ba5b370a93c3f5540,solar,4,2026-01-11T16:38:03Z,61.64154354328165,232.00000000000003,0.3568215892053973,61.1894394356781,62.45699921883317
