zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,161.13501530008523,-49.3622237408203,0.8846277988625444,0.030058093647212056,0.033978237724227964,257.3383288504572
0.4,0.7,143.45358093007164,-49.95648866398996,0.4640750834530298,0.04276377813344602,0.09214840369203801,254.97418194609722
0.7,1.0,186.3965244676805,-71.4638599699099,0.17924057832906762,0.005490745803442722,0.030633385891905944,236.56503255068415
