bmask,A_eff,frac_pct,stats
0,0.006846718723994949,2.1363521798788727,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/SM_bmask00_stats.txt
5,0.006846718723994949,2.1363521798788727,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/SM_bmask05_stats.txt
10,0.006846718723994949,2.1363521798788727,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/SM_bmask10_stats.txt
15,0.006846718723994949,2.1363521798788727,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/SM_bmask15_stats.txt
20,0.006846718723994949,2.1363521798788727,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/SM_bmask20_stats.txt
25,0.006846718723994949,2.1363521798788727,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/SM_bmask25_stats.txt
30,0.006846718723994949,2.1363521798788727,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/SM_bmask30_stats.txt
35,0.006846718723994949,2.1363521798788727,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/SM_bmask35_stats.txt
40,0.006846718723994949,2.1363521798788727,/Users/boyde/.spyder-py3/plamb_runs/SkyMap/figs/SM_bmask40_stats.txt
