zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,159.05000819792326,-44.924143084653004,0.7225736988086078,0.093492425670311,0.12938808293806286,203.52538653830388
0.4,0.7,151.85664941900615,-49.328700673202086,0.27461804271733403,0.08208798611207174,0.29891694405733343,203.88289165243657
0.7,1.0,166.39032613385254,-46.984544236198076,0.128275131207818,0.013508189052447162,0.10530637486203465,214.560086125395
