zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.4,0.7,11.941461915649366,23.752061308872342,0.24319337791555773,0.000853696992177781,0.003510362821121733,14.99309749732742,83.64661735585521,63.4416783263176
0.7,1.0,266.781103659507,-11.675751014362364,0.23971216684076188,0.0011375768321535123,0.004745594882170465,19.958101999146933,59.72696765413741,52.53149175402042
1.0,1.2,156.63511791527566,27.625587567559986,0.23226481762448675,0.0005035891963902644,0.002168168220829899,16.735828006709735,80.3487091200926,67.4262766752788
