zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,160.27026818833627,-46.16645232387915,0.7705439221355818,0.06855141666468828,0.0889649696732359,210.40921986409396
0.4,0.7,163.63812214847667,-46.19349204099078,0.32336163088545694,0.030330360411284292,0.09379702943800432,219.697249727268
0.7,1.0,151.3029489597619,-44.70881458552092,0.13012290104093693,0.032866568227873934,0.25258096741582825,204.68711206257345
