zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond
0.1,0.4,314.2039820702872,35.49268478408545,2.4232184579439613,2.3981124041467956e-13,9.896393766253878e-14,51.04365685122632
0.4,0.7,25.660971356568385,27.63270168762445,1.6345831661781365,0.06645429699652,0.040655194774762426,52.96568530378234
0.7,1.0,44.084576569491354,16.907724197427278,0.982753301532202,0.026536220797357547,0.027001914677859805,55.97633748282122
1.0,1.2,294.0427158917046,64.24566791205177,0.8234627027938932,1.5199153907414796e-15,1.845761059468292e-15,70.01824183529587
