zmin,zmax,l_deg,b_deg,R0,A_eff,frac,cond,dFR_deg,dKdS_deg
0.55,0.65,198.2664486062668,-74.76117809340184,0.24319042204141303,0.0003588654610761371,0.001475656228825598,10.362317345022571,49.854333585306904,58.08166137879404
0.68,0.75,120.85066346898618,-39.803155037441556,0.24117334292337725,0.0003511326461233678,0.0014559347308749852,9.550902851502935,27.491923264395325,9.827799806276829
0.8,0.9,119.63098034810997,-8.047806019913146,0.2363366612565637,0.0009625327278863675,0.004072718649610844,10.52790671646358,50.0182540280411,21.954919655271624
1.0,1.2,109.31733296743326,-18.435429784140744,0.23230865376043378,0.0011101667537674578,0.004778843731376049,11.16869625090232,36.018170381086975,15.102666551965598
