zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,159.10808149685957,-45.68641316799352,0.20371908763526844,0.002793139671637337,0.01371074111934998,270.0162338826227
0.4,0.7,146.76288718079184,-47.74082667005749,0.09091789739381802,0.0032019556413122575,0.03521810043013572,274.69491466697497
0.7,1.0,139.1719523062434,-55.652088026007284,0.027137289812306266,0.000190529611286329,0.007020952077533081,259.02671543201586
