zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,159.44600310154604,-44.840278744824985,0.7408233255555035,0.07631932697095749,0.10301960580645829,208.55500676516263
0.4,0.7,155.20302561423298,-41.656489709696196,0.29151620731332545,0.061458513974651616,0.21082366068448194,207.2675391596032
0.7,1.0,163.18132607565087,-39.59894594433428,0.13545999666720962,0.029866228591508892,0.22048006294347205,204.2796563161119
