zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,162.77779949473936,-46.2195631560479,0.7747856057596679,0.07315902629041156,0.09442486508081163,201.85258398387893
0.4,0.7,168.09937747061403,-46.43730599486594,0.3718020374237951,0.07626121097824048,0.20511240741619405,200.64348761215732
0.7,1.0,169.58240669095147,-41.56085208743486,0.13739585085653755,0.03315414590506574,0.24130383631223173,212.34399404548643
