zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,162.73744638928088,-45.178289698458194,0.7671446529408417,0.07765584840471572,0.10122712594948394,204.46340656082887
0.4,0.7,156.9199276991463,-43.549814989852344,0.32862361547211094,0.04622057969076656,0.14064899025702896,206.3175661050657
0.7,1.0,154.1660467827215,-45.385227254344905,0.1337011728600689,0.026064190908448838,0.19494362204082916,202.95727720074314
