zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,161.61686895167514,-49.42627932647593,0.7355914406705149,0.09891785011221679,0.13447390037878915,210.7049345041783
0.4,0.7,163.6271052967279,-44.890170645671695,0.3059838427605817,0.02996552493521643,0.09793172301147637,208.03012020787324
0.7,1.0,175.87283473439172,-48.272115182541455,0.13814693594924038,0.03694509125288065,0.2674333020781255,195.53653293977635
