zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,166.7714674315169,-49.08623476690588,0.6345661921988335,0.017576347637111158,0.027698209979021112,221.3193309912279
0.4,0.7,152.97255128966611,-46.1235373169859,0.293850011550744,0.0047376858620176,0.016122803048450672,203.33981699892738
0.7,1.0,170.8434795508765,-47.84821861958878,0.12137875601072755,0.00018832236985580065,0.0015515266101356038,300.9790314913858
