zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,158.56440350149003,-47.156748754756684,0.6808340664159902,0.07747520934128983,0.11379455459555753,210.06733630003325
0.4,0.7,163.10184208139293,-40.97425809528572,0.3193529944430709,0.04939121263905617,0.15466024586740126,211.74795895588537
0.7,1.0,157.8933518850104,-47.40968126160829,0.15469865682609735,0.02976299488171289,0.1923933632802682,205.12418666554
