zmin,zmax,l,b,R0,A_eff,frac,cond
0.1,0.4,163.73939950313212,-47.54317808762423,0.6768209326779492,0.06832921087525318,0.10095611346548906,204.39361421438107
0.4,0.7,166.03707892282767,-42.18421571561376,0.32566517769635384,0.058505448973215246,0.17964907819455292,204.9572362466197
0.7,1.0,156.724262320673,-36.83453226069663,0.1326192594492329,0.02142925272678777,0.1615847714410663,220.6738924853664
