zmin,zmax,l_deg,b,R0,A_eff,frac,cond
0.1,0.4,268.0587470496209,-32.666140779036404,2.4232184579441833,2.3209446991303128e-12,9.577942473661092e-13,11.887044004991788
0.4,0.7,111.72326928902481,-21.615790222777648,1.6501142290020907,0.27641976336269924,0.1675155322609784,28.148509448313916
0.7,1.0,25.588307859640885,53.55396731482041,0.9733259411797882,0.02230255530313229,0.02291375823816933,99.07650448313665
1.0,1.2,350.5720187560309,57.65316510113039,0.8234627027939069,6.008238906025837e-14,7.296309700051535e-14,40.556534364345026
