mock_id,z_global_mean,dipole_amp,dipole_frac,l_dip_deg,b_dip_deg,C2_residual,D2_residual
0,1.5077855731343697,0.016626877152319693,0.011027348615463874,87.19414852600423,-4.075916621675691,2.9476139069650835e-07,2.814763941719443e-07
1,1.508019538971445,0.01325458707353955,0.00878940009131442,229.35744552755563,33.43911229889965,6.758060270453392e-07,6.453472186533651e-07
2,1.510479012854291,0.02303411800359961,0.015249545215509462,132.41726159724536,-43.33085534681664,2.220056876073665e-06,2.119998154633651e-06
3,1.5010092755067284,0.007237954928959833,0.0048220587621061566,122.39478879019155,-57.21243828424058,1.1753812705792566e-06,1.1224064353819274e-06
4,1.5074315445254272,0.018988480476109924,0.012596578959138021,121.3415138828065,-27.494773118573725,5.337375829129277e-07,5.096818478070767e-07
5,1.5089476082385642,0.0036163360538675367,0.0023965948414133376,248.1557808444308,-71.71368799098066,4.2708028947240654e-08,4.078316349999063e-08
6,1.5063516457700024,0.007025858940208221,0.004664155916009113,189.48782074090772,-63.7331789467657,6.05853515190111e-08,5.7854749039264127e-08
7,1.5098126388954964,0.009157091361563294,0.006065051467751764,351.50806764194084,29.66509970335194,7.757557268232697e-07,7.407921513346164e-07
8,1.505935085073013,0.0037083681354059916,0.0024625019844239813,257.7144337958334,-61.55312634674786,1.9636137882853262e-07,1.875113044374073e-07
9,1.5119766858305599,0.00939166453100093,0.006211514118580404,26.881006889108672,5.84099387140023,3.399560358382759e-07,3.246341012255228e-07
10,1.505865341887398,0.014496569592635438,0.00962673699260915,226.7974679667129,-10.046268870124207,1.658211053438377e-06,1.5834749150660202e-06
11,1.503224121310442,0.013287603072286549,0.008839402510853155,112.54846104283375,-30.69526133685183,3.608314095460938e-07,3.445686147124616e-07
12,1.5015737043638906,0.012334511092720263,0.008214389381535896,331.69429386261567,18.67064728541641,3.457603218323574e-07,3.3017678606798556e-07
13,1.512216597113788,0.003951418106906904,0.0026129974465619334,300.9893953822024,49.49443147000848,1.6278890141498307e-06,1.5545195004416274e-06
14,1.5098869476000147,0.023952187741924272,0.015863563679384466,91.38396587789862,-18.647132819491222,4.957674471803586e-07,4.7342303905682524e-07
15,1.5030387498414703,0.008733042234981605,0.005810257543860864,235.35386413928282,29.456285829283335,5.88146599401023e-07,5.616386313441695e-07
16,1.5080834880096248,0.017942403885584896,0.011897487127364123,55.146629241003446,-6.946916014729259,4.779641668020021e-07,4.5642215860402687e-07
