scenario,galaxy,group,matched_candidate,N_points,delta_profile_objective_plamb_minus_rar,delta_data_objective_plamb_minus_rar,rar_profile_objective,plamb_profile_objective,rar_distance_pull,plamb_distance_pull,rar_disk_ml_multiplier,plamb_disk_ml_multiplier,rar_bulge_ml_multiplier,plamb_bulge_ml_multiplier,rar_delta_inc_deg,plamb_delta_inc_deg,rar_gas_multiplier,plamb_gas_multiplier,both_optimisers_succeeded
baseline,UGC03205,matched_control,NGC5985,48,-0.9675716139871611,-0.5905008174226509,175.99345096737022,175.02587935338306,-1.3859656479426066,-1.3589469601231365,1.793399917908802,1.764163188832526,1.793399917908802,1.764163188832526,0.0,0.0,1.0,1.0,True
baseline,UGC03546,matched_control,UGC03580,30,0.5745584111313473,0.3946903376001494,13.068192072944669,13.642750484076016,0.5430780252874917,0.5637614532907705,0.709210043561951,0.6993561217924518,0.709210043561951,0.6993561217924518,0.0,0.0,1.0,1.0,True
baseline,UGC03580,candidate,UGC03580,47,-2.6978763235173915,-2.689076554748496,96.96950351481766,94.27162719130027,0.5027316635057393,0.4939021732310488,0.36787944117144233,0.36787944117144233,0.36787944117144233,0.36787944117144233,0.0,0.0,1.0,1.0,True
baseline,UGC05253,matched_control,UGC06787,73,1.917066149795545,1.9575426379469718,138.19968787162887,140.1167540214244,0.005089789318313491,0.04370302322318714,1.0911279991775664,1.0729543638206873,1.0911279991775664,1.0729543638206873,0.0,0.0,1.0,1.0,True
baseline,UGC06786,matched_control,UGC09133,45,0.14247864385036735,0.9458541523110853,51.2610911762212,51.40356982007157,2.9548573247780694,2.8925593321119543,0.518545812489485,0.5296761519131246,0.518545812489485,0.5296761519131246,0.0,0.0,1.0,1.0,True
baseline,UGC06787,candidate,UGC06787,71,-3.0228005568793037,-2.9970848984302165,282.76340290846616,279.74060235158686,3.7270715891685033,3.723620143400498,0.36787944117144233,0.36787944117144233,0.36787944117144233,0.36787944117144233,0.0,0.0,1.0,1.0,True
baseline,UGC08699,matched_control,UGC03580,41,0.035973086347006245,0.022921322726219273,25.51595739662185,25.551930482968856,0.4604843787611862,0.4801283831059079,1.0205362723840559,1.0086473573484511,1.0205362723840559,1.0086473573484511,0.0,0.0,1.0,1.0,True
baseline,UGC09133,candidate,UGC09133,68,12.15103364707656,12.234189227866068,199.44680301348555,211.5978366605621,-1.6874883660442808,-1.6967961913727765,1.5433249594992473,1.530511748078358,1.5433249594992473,1.530511748078358,0.0,0.0,1.0,1.0,True
combined_conventional,NGC2903,candidate,NGC2903,34,2.215744809070472,2.067161682200293,109.89489993861493,112.1106447476854,1.7773739903382018,1.7801644755049744,0.35659970171467226,0.3509435204947975,0.35659970171467226,0.3509435204947975,0.5249772968180907,0.5249489996869499,0.95642936445702,0.9526425557414956,True
combined_conventional,NGC3521,matched_control,NGC2903,41,-0.1343623160300007,-0.31520510033715965,7.839253433686213,7.704891117656213,0.5128720413267649,0.5694173088204094,0.7494579011041046,0.7190496799771304,0.7494579011041046,0.7190496799771304,0.47584895881336386,0.5170494813639217,1.0697009998298426,1.0704761819739543,True
combined_conventional,NGC4559,matched_control,NGC2903,32,0.005401645051419379,-0.006684326107140759,4.483159941054158,4.488561586105577,-0.8598755064385578,-0.8643826496500424,0.8838657516313574,0.8775027984252998,0.8838657516313574,0.8775027984252998,-0.045529418167618185,-0.0456732965906369,0.9460336995000047,0.9472685857662451,True
combined_conventional,NGC5033,matched_control,NGC5985,22,1.3710925728995207,1.3345951545333286,23.53394976604631,24.90504233894583,0.10543954683392408,0.10756901424846631,1.0887966542342185,1.0770949733316766,0.6920977908510694,0.6826295598431089,0.007270329471016497,0.007415275296145422,0.956068939604776,0.9554503265379599,True
combined_conventional,NGC5985,candidate,NGC5985,33,0.07020482182073806,-0.11772140879253357,71.26902105632493,71.33922587814567,0.07750961610852197,0.008139552836153151,1.5757421249417651,1.610953422417138,5.808729426012754,5.869907018653855,0.03329734792380981,0.003506354441860421,0.8864399305855182,0.8915991726063304,True
combined_conventional,NGC6195,matched_control,UGC09133,23,-0.23375127340398194,-0.16757873791317834,21.07060741768954,20.83685614428556,-0.369262119335926,-0.36335588395517215,0.47130660236337923,0.4752225523142755,1.2199235782060334,1.2173680293834372,-2.408206269941591,-2.3692707191805193,1.0058779147341435,1.004425784835215,True
combined_conventional,NGC6674,matched_control,UGC02487,15,-0.7352043212187347,-0.272028966612222,27.431393550843257,26.696189229624522,-0.7090229551380696,-0.8184116193929724,1.8410070918416326,1.9863193768047123,2.9231991662088754,2.531842010775666,-4.337023895299992,-4.868812550625873,0.9393487530634874,0.9487890168539422,True
