scenario,model,galaxy,N_points,success,message,optimisation_starts,successful_starts,best_start_index,profile_objective_start_spread,profile_objective,data_objective,prior_objective,logd,distance_pull,distance_multiplier,logeta_disk,disk_ml_multiplier,logeta_bulge,bulge_ml_multiplier,delta_inc_deg,inclination_pull,trial_inclination_deg,logeta_gas,gas_multiplier
stellar_ml_tight,RAR,UGC06786,45,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,1,1.7408297026122455e-12,62.358504064434904,38.81516188913685,23.54334217529805,0.8168008685845983,2.8048293486097045,2.263247816442769,-0.5938991297019246,0.5521700990603907,-0.5938991297019246,0.5521700990603907,0.0,0.0,64.0,0.0,1.0
stellar_ml_tight,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06786,45,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,8,2.5082158572331537e-12,61.831716744981,39.47204113678997,22.359675608191033,0.8035982537749738,2.7519828166531477,2.2335634143539127,-0.57679371456642,0.5616964415728678,-0.57679371456642,0.5616964415728678,0.0,0.0,64.0,0.0,1.0
stellar_ml_tight,RAR,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,0,6.750155989720952e-13,25.526278976831176,25.293596258504344,0.23268271832683163,0.2328782301195281,0.46746212968067424,1.2622277686442693,0.017850551866200198,1.018010825202707,0.017850551866200198,1.018010825202707,0.0,0.0,73.0,0.0,1.0
stellar_ml_tight,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,5,8.171241461241152e-12,25.55379474388219,25.317979192072528,0.23581555180966102,0.2367481242266207,0.48294958776710384,1.2671219202642787,0.00761203444671814,1.007641079631804,0.00761203444671814,1.007641079631804,0.0,0.0,73.0,0.0,1.0
stellar_ml_wide,RAR,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,9,1.2562395568238571e-11,261.72816601430253,240.94567043168962,20.782495582612924,1.1106325034762385,3.9819802775113193,3.0362782437599907,-1.1097667155897901,0.3296358510113159,-1.1097667155897901,0.3296358510113159,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,0,1.1539214028744027e-11,262.34227835807786,242.30703128790864,20.035247070169227,1.0943572494123286,3.9168180760900255,2.987262001792693,-1.0832570365549974,0.3384912499134182,-1.0832570365549974,0.3384912499134182,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,RAR,UGC03580,47,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,1,1.1937117960769683e-12,68.11302431900019,61.21680455976985,6.896219759230345,0.3292994583685867,0.8488086237111031,1.3899940386169045,-1.242552179944972,0.2886465990101348,-1.242552179944972,0.2886465990101348,0.0,0.0,63.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03580,47,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,3,3.851141627819743e-12,66.78698233392177,60.01774104195319,6.769241291968586,0.32384596948910815,0.8270995429793327,1.3824343536494677,-1.2334046008885289,0.2912991302168488,-1.2334046008885289,0.2912991302168488,0.0,0.0,63.0,0.0,1.0
stellar_ml_wide,RAR,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,1,6.970424237806583e-12,33.46045625832694,31.051401913937664,2.4090543443892773,0.023796294696681375,-0.613102218271598,1.0240816857711854,0.7129446006422454,2.039989377311343,0.7129446006422454,2.039989377311343,0.0,0.0,36.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,0,1.1795009413617663e-11,34.11335881227814,31.76851343465538,2.3448453776227676,0.025169047246933883,-0.6039813335386705,1.0254884618738194,0.7035715895272522,2.020957864823995,0.7035715895272522,2.020957864823995,0.0,0.0,36.0,0.0,1.0
stellar_ml_wide,RAR,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,8,8.526512829121202e-13,312.97023359802324,281.29967961484294,31.670553983180326,-0.8814089370595884,-4.0,0.4141989201658806,1.9793025276079153,7.2376931331567915,1.9793025276079153,7.2376931331567915,0.0,0.0,60.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,8,10.274600541026302,311.1717169779339,279.79247204273724,31.379244935196624,-0.8814089370595884,-4.0,0.4141989201658806,1.960819021174355,7.105143946095835,1.960819021174355,7.105143946095835,0.0,0.0,60.0,0.0,1.0
stellar_ml_wide,RAR,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,4,9.956124813470524e-11,197.16974651577726,193.51988377030278,3.6498627454744934,-0.22303823198625378,-1.6985266688550305,0.8000842598993849,0.4372842041117902,1.5484961034844196,0.4372842041117902,1.5484961034844196,0.0,0.0,53.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,5,2.2168933355715126e-12,209.40837506367527,205.7592864280312,3.6490886356440697,-0.2247362979872769,-1.7070318941759446,0.7987268168598071,0.4286988301564853,1.5352585911742096,0.4286988301564853,1.5352585911742096,0.0,0.0,53.0,0.0,1.0
stellar_ml_wide,RAR,NGC2903,34,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,3,3.157651917717885e-11,206.6236020002695,200.58434623676484,6.039255763504646,0.6047286056442769,1.6288547813050762,1.8307552848066213,-0.9200662836073603,0.3984926266803,-0.9200662836073603,0.3984926266803,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC2903,34,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,3,5.7696070143720135e-12,212.54824336918279,206.4224903618212,6.125753007361588,0.6041165675672712,1.626814654381724,1.8296351356845642,-0.9326343184295842,0.3935156980886373,-0.9326343184295842,0.3935156980886373,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,RAR,NGC3521,41,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,6,2.984279490192421e-13,16.844084455997056,15.824222493016062,1.019861962980992,0.3294891891915176,0.7144830600558606,1.390257788349656,-0.3568528828082399,0.699875453872472,-0.3568528828082399,0.699875453872472,0.0,0.0,75.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3521,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,9,5.826450433232822e-13,16.18342662119076,14.923833252387226,1.2595933688035337,0.3499538516913644,0.7829951910336086,1.419002062537097,-0.40202981842824065,0.6689607980333924,-0.40202981842824065,0.6689607980333924,0.0,0.0,75.0,0.0,1.0
stellar_ml_wide,RAR,NGC4559,32,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,7,2.7764457399825915e-12,11.112710540751554,10.220832650574753,0.8918778901768004,-0.16252637032055517,-0.9286618052443639,0.8499936753241673,-0.08582706690939566,0.9177529273479871,-0.08582706690939566,0.9177529273479871,0.0,0.0,67.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4559,32,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,3,2.611244553918368e-13,11.092071408935542,10.19488503375483,0.8971863751807125,-0.16221478259472158,-0.9276231794915851,0.8502585641863504,-0.09578832398919367,0.9086563364616773,-0.09578832398919367,0.9086563364616773,0.0,0.0,67.0,0.0,1.0
stellar_ml_wide,RAR,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,10,1.9610979506978765e-12,97.1798166968256,97.16607190244149,0.013744794384112993,0.1511101686340898,0.11704182103978117,1.1631247908930709,0.003391405011379145,1.0033971623319835,0.003391405011379145,1.0033971623319835,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,2,1.077609113053768e-10,102.78052383589375,102.76654864306565,0.013975192828100272,0.15136198623770014,0.11788299899226679,1.163417723071805,-0.004438225340423209,0.995571609027237,-0.004438225340423209,0.995571609027237,0.0,0.0,66.0,0.0,1.0
stellar_ml_wide,RAR,NGC6195,23,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,4,3.836930773104541e-13,122.56305861000219,106.15678076858765,16.40627784141454,-0.2845538068380128,-4.0,0.7523498728071458,0.31869963971368903,1.3753381658955834,0.31869963971368903,1.3753381658955834,0.0,0.0,62.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6195,23,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,10,4.405364961712621e-13,120.88779053382501,104.49158967354913,16.39620086027589,-0.2845538068380128,-4.0,0.7523498728071458,0.3147224413176988,1.3698790363649351,0.3147224413176988,1.3698790363649351,0.0,0.0,62.0,0.0,1.0
stellar_ml_wide,RAR,NGC6674,15,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,5,1.1112888387287967e-11,60.527620717229205,54.65229253752935,5.875328179699856,-0.24858079148079534,-1.8304148717605617,0.7799068484605659,0.7944982027886568,2.2133300752391767,0.7944982027886568,2.2133300752391767,0.0,0.0,54.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6674,15,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,2,7.240430477395421e-12,58.03613411881549,51.92075460852863,6.115379510286859,-0.25916512419811133,-1.8835440712827756,0.771695586907624,0.8011930544229595,2.228197704464712,0.8011930544229595,2.228197704464712,0.0,0.0,54.0,0.0,1.0
stellar_ml_wide,RAR,UGC02885,19,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,3,9.094947017729282e-13,40.14769069583466,36.74487718582729,3.40281351000737,-0.05182421065010131,-1.678963819028553,0.9494957634161222,0.3820647865220068,1.465307014202987,0.3820647865220068,1.465307014202987,0.0,0.0,64.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02885,19,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,0,6.110667527536862e-13,39.64865792383573,36.264688117084106,3.383969806751624,-0.051947524353368024,-1.6801969560612204,0.9493786847961467,0.37446895585423146,1.454218955068539,0.37446895585423146,1.454218955068539,0.0,0.0,64.0,0.0,1.0
stellar_ml_wide,RAR,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,5,2.6972202249453403e-11,225.19756613828133,224.50165156667836,0.6959145716029727,0.21419220210022,0.6548010221861504,1.23886074354893,-0.258432869884495,0.7722608712706338,-0.258432869884495,0.7722608712706338,0.0,0.0,50.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,1,3.643663148977794e-11,227.10707918075892,226.21693790343073,0.8901412773281846,0.2307494810077388,0.7652955161200004,1.2595436603131076,-0.2758913057414128,0.7588954138527949,-0.2758913057414128,0.7588954138527949,0.0,0.0,50.0,0.0,1.0
stellar_ml_wide,RAR,UGC03205,48,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,2,2.8137492336099967e-12,171.67181956673716,167.9132607992641,3.758558767473067,-0.1831262507991351,-1.4959921102594456,0.8326630247285114,0.6165562369959771,1.852537344567993,0.6165562369959771,1.852537344567993,0.0,0.0,67.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03205,48,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,8,3.666400516522117e-12,170.9578737410326,167.40200207214338,3.5558716688892504,-0.1757782112512972,-1.4592519125202559,0.8388039999976766,0.5971715676200655,1.8169723422108601,0.5971715676200655,1.8169723422108601,0.0,0.0,67.0,0.0,1.0
stellar_ml_wide,RAR,UGC03546,30,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,1,1.4210854715202004e-12,11.481672478069829,10.473018257823739,1.0086542202460906,0.2779434558353192,0.6452369260443918,1.3204115335310191,-0.38481278874112107,0.6805780361497764,-0.38481278874112107,0.6805780361497764,0.0,0.0,55.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03546,30,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,10,3.062439191126032e-12,11.934669950431466,10.859998668912917,1.07467128151855,0.2826267560243855,0.6639050809646976,1.326609920239219,-0.39808960203320065,0.6716018480748546,-0.39808960203320065,0.6716018480748546,0.0,0.0,55.0,0.0,1.0
stellar_ml_wide,RAR,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,10,1.318767317570746e-11,138.10700459981882,138.07563154654167,0.031373053277152264,0.11626311036614824,0.0007644240728544491,1.123291382862618,0.08856137551578157,1.0926013095215477,0.08856137551578157,1.0926013095215477,0.0,0.0,37.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC05253,73,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,10,3.240074875066057e-12,140.05638507067516,140.0343369670806,0.02204810359456583,0.1261612472416821,0.040391580445184046,1.1344650829007923,0.07144337587157058,1.074057331419136,0.07144337587157058,1.074057331419136,0.0,0.0,37.0,0.0,1.0
stellar_ml_wide,RAR,UGC06786,45,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,10,3.417710559006082e-12,45.84700506203113,34.80040317907347,11.046601882957662,0.8721512934756921,3.026382278843181,2.3920513266211034,-0.686951997096889,0.5031072066512056,-0.686951997096889,0.5031072066512056,0.0,0.0,64.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06786,45,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,1,2.0534685063466895e-12,46.34192375943909,35.820785855905925,10.521137903533166,0.8554604831036602,2.9595734340480258,2.352457398084031,-0.6637136039004968,0.5149355128630245,-0.6637136039004968,0.5149355128630245,0.0,0.0,64.0,0.0,1.0
stellar_ml_wide,RAR,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,10,1.2327916465437738e-12,25.51069008321146,25.30004754558557,0.2106425376258921,0.23024449034263936,0.4569218065409871,1.2589077630969572,0.021592824810645273,1.0218276368921637,0.021592824810645273,1.0218276368921637,0.0,0.0,73.0,0.0,1.0
stellar_ml_wide,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC08699,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,0,2.4655832930875476e-12,25.5509887681604,25.32149995625788,0.2294888119025203,0.23568700683496388,0.47870295706525934,1.26577806827579,0.009114422629777014,1.0091560854610664,0.009114422629777014,1.0091560854610664,0.0,0.0,73.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,12,3.9051428757375106e-11,284.9315302561537,248.60000629538115,36.33152396077254,0.9781269176845411,3.4514597930445605,2.659470167184337,-0.7253856413043918,0.4841378294063975,-1.0,0.36787944117144233,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC06787,71,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,8,5.26989651916665e-09,281.87986023880603,246.21464013534506,35.66522010346095,0.971319450607269,3.4242043327539786,2.6414273940478363,-0.7133059606019984,0.4900215248377388,-0.9937038824558223,0.37020296027427263,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC03580,47,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,5,5.263700586510822e-11,111.21103657941553,83.16300912341333,28.0480274560022,0.20954122972451264,0.3720787519933468,1.2331122149396758,-0.8627566595772121,0.42199717487513794,-1.0,0.36787944117144233,0.0,0.0,63.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03580,47,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,12,8.554934538551606e-12,108.43432960264704,80.46629308544983,27.968036517197206,0.20641815054240364,0.35964649447995134,1.2292671152526902,-0.8601849697959405,0.42308381735228323,-1.0,0.36787944117144233,0.0,0.0,63.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,2,5.464713126457355e-10,42.68805437337739,31.975768564221006,10.712285809156386,0.05597269537497738,-0.399314786841766,1.0575688068226705,0.7336319501258821,2.0826308997908867,0.3483335415085144,1.4167047007676428,0.0,0.0,36.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02487,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,2,7.986500349943526e-11,42.6614645258104,31.857067607922886,10.804396917887514,0.045188612242780576,-0.4709667238066505,1.046225172176555,0.7489317948516586,2.11473983368033,0.3170376485449633,1.3730542644475907,0.0,0.0,36.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,8,28.22562864663763,259.55060826378445,226.76076811486237,32.78984014892208,0.8190009766852687,2.8188155126940235,2.2682326879148405,-0.743476599090281,0.4754580617540462,1.0,2.718281828459045,0.0,0.0,60.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5985,33,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,6,18.180675186953692,264.26400521096406,231.36469843511463,32.8993067758494,0.8184894384923003,2.816764192869696,2.267072696979561,-0.7485463520056947,0.47305370675200686,1.0,2.718281828459045,0.0,0.0,60.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,7,3.164245754305739e-09,152.81966047153196,134.65557035073576,18.164090120796217,-0.3582863225034166,-2.375953508199767,0.6988729433060906,0.7776770691672391,2.176410737377732,0.4214876232711857,1.5242273459499804,0.0,0.0,53.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC09133,68,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,10,7.589733286295086e-10,158.121202534951,140.0825185641534,18.038683970797614,-0.3627927328969169,-2.398525090083001,0.6957306206262183,0.7776036477304623,2.1762509480404306,0.4039711032069939,1.4977606658528655,0.0,0.0,53.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC2903,34,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,2,2.2453150450019166e-12,216.2958444241108,201.63729481031828,14.658549613792532,0.5788650031038779,1.5426427728370795,1.7840124326430926,-0.8760280706549184,0.41643367629028816,-0.8760280706549184,0.41643367629028816,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC2903,34,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,4,3.183231456205249e-12,222.51264692087796,207.44520439241614,15.067442528461797,0.5792799065626036,1.5440257843661653,1.784752779147348,-0.8903449789854718,0.4105141095807464,-0.8903449789854718,0.4105141095807464,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC3521,41,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,8,2.375344365646015e-11,18.134217174880337,16.36062568427368,1.7735914906066603,0.28574129793473363,0.5680227284570621,1.3307481434240682,-0.30113760045895704,0.7399759447114667,-0.30113760045895704,0.7399759447114667,0.0,0.0,75.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3521,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,0,2.4868995751603507e-12,17.83604261100465,15.569155189049475,2.266887421955176,0.30288993495195093,0.6254333828190505,1.3537654539822774,-0.3423923649859448,0.7100695436178233,-0.3423923649859448,0.7100695436178233,0.0,0.0,75.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC4559,32,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,4,3.375077994860476e-13,11.184507221662841,10.200218090349443,0.9842891313133975,-0.1695686089641949,-0.9521359340564963,0.8440288445490399,-0.0696985896520514,0.9326748954090358,-0.0696985896520514,0.9326748954090358,0.0,0.0,67.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4559,32,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,2,4.2810199829546036e-13,11.181460656324793,10.174894588436278,1.006566067888516,-0.17008410052160203,-0.9538542392478533,0.8435938669287445,-0.07775287701968614,0.9251930347553189,-0.07775287701968614,0.9251930347553189,0.0,0.0,67.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,5,2.432827272969007e-09,79.34354976248515,74.74977353877868,4.5937762237064765,0.04381871474559631,-0.24135729088561195,1.0447929321666825,0.3391951184536081,1.403817229138851,-0.4103862226396251,0.6633939828762182,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,4,8.264024131676706e-09,84.14098305355598,79.39065699312931,4.7503260604266755,0.043639254766753316,-0.24195676358089596,1.044605450472414,0.3313554005200355,1.3928547256470305,-0.4282990019924343,0.6516165510207964,0.0,0.0,66.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC6195,23,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,4,2.3037927121549728e-10,37.943420236821474,29.045938176323176,8.8974820604983,-0.017600896635454142,-1.3346420371963286,0.9825530943622691,-0.6198760394033621,0.5380111256413764,0.24600201033532698,1.278902144561315,0.0,0.0,62.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6195,23,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,13,0,9.463008154853014e-11,37.05277244921529,28.3353701751086,8.71740227410669,-0.01533421597057854,-1.312010647432961,0.9847827544725678,-0.6152601195802861,0.5405002823154325,0.24229502925076482,1.2741700548049442,0.0,0.0,62.0,0.0,1.0
disk_bulge_decoupled,RAR,NGC6674,15,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,10,6.782983064113068e-10,73.45099369501244,62.09170611110975,11.359287583902685,-0.1431611988578177,-1.301249857809929,0.8666143603903024,0.6253690203514478,1.8689355054328227,0.4615634981781388,1.5865526189489698,0.0,0.0,54.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC6674,15,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,7,1.6655121726216748e-11,71.24061647670617,59.53850287525776,11.702113601448398,-0.1628186253356711,-1.3999224299340558,0.8497452967064532,0.6512340256825951,1.9179061147044447,0.42987197893004886,1.5370607347921486,0.0,0.0,54.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC02885,19,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,13,3,3.709033080667723e-12,15.971349467171436,12.111520937363775,3.8598285298076602,0.16602196100539124,0.499497897526372,1.1805990285802166,-0.17172218596425595,0.8422131192958645,0.44289630796446827,1.5572108556065247,0.0,0.0,64.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02885,19,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,7,2.241762331323116e-12,15.640649041170706,11.870523168909363,3.770125872261342,0.1640708486185109,0.47998677365756864,1.1782977929063652,-0.1729153316425399,0.8412088355998997,0.43741736210271387,1.5487023118433534,0.0,0.0,64.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,5,4.359890226623975e-11,183.0133272043302,169.59961121801962,13.413715986310605,-0.13818983382046982,-1.6968097073253916,0.8709333434479841,0.8095358533584779,2.2468648698323217,0.055328585215680015,1.056887835343907,0.0,0.0,50.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC02916,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,7,4.007461029686965e-11,182.69060680693332,168.97771190667743,13.712894900255897,-0.1379948750433152,-1.6955086558941763,0.8711031561003015,0.8215279663574728,2.2739717366958807,0.0497582316837516,1.051016963055063,0.0,0.0,50.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC03205,48,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,3,2.063416104647331e-11,140.35888826487323,132.43783425455229,7.9210540103209395,0.04968866104945844,-0.3319175510164779,1.0509438456817308,0.11811370707231501,1.1253720668554696,0.6886431942992289,1.991012282949273,0.0,0.0,67.0,0.0,1.0
disk_bulge_decoupled,PLAMB_OPTICAL_DEPTH_KAPPA_P,UGC03205,48,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,13,7,4.8202366542682284e-09,139.89334016085058,132.0744852250397,7.818854935810895,0.045724490543176025,-0.35173840354789,1.0467859717904038,0.12192326570474347,1.1296674142215024,0.6827010009769433,1.979216384520458,0.0,0.0,67.0,0.0,1.0
disk_bulge_decoupled,RAR,UGC03546,30,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,13,7,2.759570350008289e-11,10.125039814941816,8.39800290885649,1.7270369060853255,0.09657462911988109,-0.07771936933520186,1.1013917739755028,-0.011830924640372744,0.9882387855656609,-0.32775343946230423,0.7205406546967656,0.0,0.0,55.0,0.0,1.0
