parameter,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
logd[76],-0.18787085634248357,0.016608451334806016,-0.20808676041868895,-0.1575361006094583,0.00016915698154491688,0.00022146703981699254,8814.234230593916,4599.970356481325,0.9997288485501429
logd[77],-0.0937893835783444,0.04217350445225748,-0.1744888306140272,-0.014896813058667156,0.0004529545413892835,0.0005012580072476104,8668.309868026197,5648.835268177792,1.0003932703704796
logd[78],-0.2634782232494812,0.019277671243297326,-0.2845496037503145,-0.22802958821387692,0.00019730658300435815,0.00029784558856539844,9692.736442373516,5649.622036112052,1.0000003533209656
logd[79],0.10318137719709683,0.03262764578320033,0.0416563373572413,0.16361767077838738,0.0003333498058374439,0.00042701270514155186,9233.080894540753,4015.556432881029,1.0005638527753429
logd[80],-0.21526311012590255,0.059108879223994756,-0.3288079673645204,-0.1079865730999341,0.000921422068058913,0.0007038942347020619,4099.089229718854,2901.9931590251,1.001018174452061
logd[81],0.03884864776041744,0.04916113072523292,-0.058796529863581415,0.12726259053577893,0.000549289496116751,0.0007065953558363267,8012.5631075143665,4249.939282647678,1.0006202952821937
logd[82],-0.09667893462846906,0.058024827037507186,-0.2040576928289062,0.013254219944278734,0.0008311079973623534,0.0006619879231733409,4861.447879765802,5279.571205925342,1.0005550365373417
logd[83],0.2539469894909975,0.03314078364830543,0.1942792619120642,0.3175582894512382,0.0003979678839118773,0.0003881432973533026,6875.404712785997,4689.836607857591,0.9998902717102841
logd[84],-0.003989313134331692,0.0470697888737296,-0.09214238835561153,0.08475506306262287,0.0003642637170931659,0.0006288165296753807,16796.46433738381,5455.4781196330605,1.0005569257508757
logd[85],0.16520848228279814,0.015734701950335026,0.13586153429375442,0.18332993774547612,0.00014439369701453746,0.00020302558035874364,9806.53270940063,4918.689211204917,1.0008933110335552
logd[86],-0.25132062622317247,0.021963376340844304,-0.29030088277792176,-0.20755053857721262,0.0002804602163059244,0.00021307384259583822,5952.774835094898,6058.806736529293,1.0004433598393703
logd[87],-0.11335772954842792,0.07599236099978117,-0.24888541173499124,0.03310390537000315,0.0006989674758961714,0.0009969405153323042,12337.667074617719,4862.485517512727,1.0001701074655431
logd[88],0.13566039058123922,0.054412947554451405,0.026312302458608425,0.2315632258501779,0.00047128878648223214,0.0006622810171840113,13454.078058987205,6134.467413715618,1.0015097514061921
logd[89],-0.03272166110666222,0.041913727798281376,-0.11104216899918617,0.04606693996427987,0.0004621293837192174,0.0004463220495178611,8228.375139341717,6110.942450281032,1.0006722892093742
logd[90],-0.058717119609188954,0.06447189991135571,-0.17482876714250115,0.06760835862478848,0.000658730566998373,0.0007355028705311122,9662.036794197435,6104.945800919947,1.0000553924344364
logd[91],-0.1418665372717489,0.08602608025234243,-0.30627119503441524,0.01612163235646009,0.0009001579223621637,0.0010867041154437815,9249.678057970936,5237.540781245747,1.0010073980857743
logd[92],0.02068235829185055,0.040727492947716715,-0.055714282431968076,0.09585143813503112,0.00041685279887693693,0.000477958043402758,9530.685993044524,5950.825279261338,1.0009649904286828
logd[93],-0.2701034363220251,0.1738862545704169,-0.5921046652942379,0.05485387080193291,0.0018867824518505856,0.002254556747542478,8654.347267959523,5150.1251643357,1.0007425668876284
logd[94],0.18122864991369533,0.0880206198139618,0.0168551432149058,0.34340725229904034,0.0008618362140342314,0.0011434365362111495,10568.452012912821,4325.552133698175,1.0000499593520886
logd[95],-0.023352596433253794,0.05533321188859623,-0.1256120828978032,0.08201617801002917,0.000506524055059513,0.0007279862312144406,11999.345135814872,5126.601854124552,1.00051187544391
logd[96],0.2476324558304155,0.04474063540413413,0.16324954317991358,0.3330875446618737,0.000582354649052791,0.0004905891069214315,5898.417512252772,5489.818926479591,1.0004772832139899
logd[97],0.4144411138914116,0.02196318369735098,0.37419312705194857,0.4568522870658312,0.00035591377199558336,0.00023527591950648656,3808.1493481461375,4975.282238664232,1.0011044786219272
logd[98],-0.14319508211542803,0.04430170900121138,-0.23021518655303896,-0.06253486878840833,0.0005248597496594079,0.0004760259643535842,7152.48181510682,5443.807579471318,0.9998768411288429
logd[99],0.2755406535547828,0.057845528210994576,0.16255854969103123,0.3813541741450425,0.0007361003839476158,0.0007195636442543452,6176.498874454011,5434.680319577991,1.0011488815708476
