parameter,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
logd[136],0.39134423859901624,0.08479274540920256,0.23138455389372817,0.544766350660237,0.0007161915956255814,0.0010093684160191792,13666.42746327335,5976.327210050132,1.0008853491372123
logd[137],0.34868277713481954,0.10625828584214693,0.14403448383079617,0.5409163528425207,0.0010630725998014847,0.0011988036551522467,9997.154337363498,5533.308926316984,1.0017571701075059
logd[138],-0.10204456162883675,0.11335910705998312,-0.31929276574403354,0.10441412879205537,0.0009508944768469252,0.0014341670060597379,14390.463744335728,6080.951847812977,1.0015896918327418
logd[139],-0.04532600633299022,0.04703876207157341,-0.13332404128075648,0.04452737398019991,0.0005257074884334987,0.0005997525843249425,7975.807892796632,4891.173108619862,1.0008832589483332
logd[140],0.024422863417693418,0.02949967773876603,-0.029139902369805855,0.08171421205962347,0.00028043650459143646,0.0003706589220121146,10914.135370125347,5065.205352431918,1.0010554669726337
logd[141],0.1632617086517812,0.05420642964946405,0.06210433354678064,0.2618858880136295,0.0004979834369286542,0.0007518645923788739,11999.149685296648,4529.771109433117,1.0009633578104578
logd[142],0.10764757536565947,0.07339187501163334,-0.03305414356831069,0.2424328299504875,0.0006283080637717075,0.0009496945347230699,14063.02162967588,5299.020381727149,1.0006095993669204
logd[143],0.2546705095605076,0.05177018380945202,0.15461411916230813,0.34847911364688194,0.0006786336942646905,0.0005663098249395111,5829.355872428933,5457.7507678542925,1.0000520980180057
logd[144],-0.11207561399812005,0.0400035462202605,-0.18913492732920084,-0.04031729193705563,0.0004579090729579376,0.0004769779954444863,7284.140996789653,4132.7009729059555,0.9999317316432559
logd[145],0.0006452048793635473,0.03887462708145872,-0.07428533179840108,0.07031141279681409,0.00037891715301596003,0.00044053894046053836,10044.104482149936,6115.118783738101,1.0003505262009293
logd[146],-0.47026806041132346,0.15273677666503166,-0.7609253597821116,-0.19086460055437005,0.0018808737286614282,0.0019431117875695857,6745.353576911525,4895.4258475867855,1.0007392756709872
logd[147],-0.11391691930924278,0.10012131862364992,-0.30496612585232735,0.07177307534077385,0.0008635277917529531,0.0012245947806300986,13762.500700954246,5728.797131628934,1.0002812672409034
logd[148],0.17627399270111074,0.07059415227194621,0.049296357254120016,0.3114424132079793,0.0010392753806028946,0.000784775834731178,4596.015797129345,5001.386331493451,1.0012234475052881
logd[149],-0.5259722194319362,0.12335744798654173,-0.7668596501196864,-0.30329425737526894,0.001214715648022657,0.0017468467217715206,10189.727811195498,3791.548564721755,1.0014671267041872
logd[150],-0.19571017556689244,0.04889304486428313,-0.28478972646996653,-0.10015977807471267,0.00047558822164822277,0.0005776024260550322,10670.223133296071,5703.26579241047,1.0005925390245727
logd[151],-0.016440476093100714,0.07961951713352633,-0.16584667584598115,0.13203217112495694,0.0017354965521951587,0.0009561846802897195,2118.8203919597336,3100.8579416676325,1.000406769488403
logd[152],-0.04777346020157175,0.06674325666788013,-0.17566821992917303,0.07266642714274525,0.0008397467182578691,0.0008285681825394668,6056.495587926588,3208.043015913885,0.9996657469221143
logd[153],-0.20319351457432192,0.07118920806243632,-0.333259267951211,-0.06967286264641165,0.0006835266884672846,0.0009201408664437323,10917.851900144497,4968.507531965992,1.0015260068677991
logd[154],-0.09452368734576382,0.05399811755799881,-0.1962092675278408,0.0064892751851004914,0.0004966921169440038,0.0007085818484148779,12047.721572918588,4527.585506456359,1.0000222906693421
logd[155],0.020828211607331396,0.0389355527356046,-0.05304358768179058,0.09391693183032213,0.00041177619323885215,0.000476432479898496,8943.82571850261,5570.104334273907,1.0002929318529636
