selection,point_id,family,eta_fac,clock_factor,delta_neff_initial,tau_n_fac,D_H_1e5,Yp_mass,Li7_H_1e10,chi2_D,chi2_He4,chi2_Li_measurement,chi2_eta_cmb,chi2_tau,q_pull_chi2,chi2_total_li_measurement,chi2_total_li_lower_bound,q_npdg,q_dpHe3g,q_ddHe3n,q_ddtp,q_tpag,q_tdan,q_taLi7g,q_He3ntp,q_He3dap,q_He3aBe7g,q_Be7nLi7p,q_Li7paa
best_lithium_measurement_objective,random_targeted_li_be|eta0.975073|S1.042334|tau1.0006481|Be7nLi7p+2.64_He3aBe7g-3.98,random_targeted_li_be,0.975072621116454,1.0423344760152746,0.531118553610228,1.0006480650364669,2.5850621609074214,0.2486907881809545,4.69411350742009,7.061327757100236,1.5135463774082056,168.3883591844076,14.545749069252128,0.9022099346956692,22.845106011395,215.2562983342588,46.86793914985124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.982341243245908,2.6431163867180785,0.0
best_lithium_lower_bound_objective,eta_clock_tau_grid|eta1.000000|S1.060000|tau1.0000000|q0,eta_clock_tau_grid,1.0,1.06,0.7592571428571439,1.0,2.49923840242443,0.2495894052015329,5.593844318910966,0.0912789442048,2.3402933448730754,274.743131829931,0.0,0.0,0.0,277.1747041190088,2.4315722890778755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
minimum_lithium_given_D_He_2sigma,random_targeted_li_be|eta0.967389|S0.980574|tau1.0009173|Be7nLi7p+1.95_He3aBe7g-4.00_Li7paa+1.00,random_targeted_li_be,0.9673886336541946,0.9805743120183482,-0.2363404000312789,1.0009173287344528,2.5495084051352754,0.2460026946008253,4.74103110096854,2.048689294737407,0.1117107180582525,173.29417132067516,24.895499940538187,1.807675271220507,20.7991178222404,222.9568643674699,49.66269304679476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.950220224028354,0.9978771968690336
